iter,score,best_so_far
1,86.4751147463088,86.4751147463088
2,67.86094683552695,67.86094683552695
3,67.34863795333499,67.34863795333499
4,82.5209583845656,67.34863795333499
5,61.69045165724648,61.69045165724648
6,59.441331403866336,59.441331403866336
7,53.865542230643904,53.865542230643904
8,49.717928334758355,49.717928334758355
9,46.92474368619766,46.92474368619766
10,51.5267036854499,46.92474368619766
11,51.843154171814234,46.92474368619766
12,55.68652209118423,46.92474368619766
13,36.84477762246139,36.84477762246139
14,58.430152180768275,36.84477762246139
15,42.4242837095328,36.84477762246139
16,48.791632871017576,36.84477762246139
17,35.32540819308295,35.32540819308295
18,91.31162035833118,35.32540819308295
19,44.94742566494881,35.32540819308295
20,54.46042047821459,35.32540819308295
21,63.70931800137461,35.32540819308295
22,53.410983131779595,35.32540819308295
23,26.499664933802983,26.499664933802983
24,38.74695482861975,26.499664933802983
25,35.2374931072868,26.499664933802983
26,35.274884147883235,26.499664933802983
27,38.0425791666948,26.499664933802983
28,40.238608665869535,26.499664933802983
29,38.68280149360153,26.499664933802983
30,46.21214054256476,26.499664933802983
31,34.44938518265033,26.499664933802983
32,30.64404053724004,26.499664933802983
33,29.83203591540346,26.499664933802983
34,22.9249318871617,22.9249318871617
35,30.081390715176703,22.9249318871617
36,45.80108057936698,22.9249318871617
37,37.961419841444794,22.9249318871617
38,36.66851454040573,22.9249318871617
39,38.65649991914973,22.9249318871617
40,27.815462845338406,22.9249318871617
41,48.06256934232865,22.9249318871617
42,30.562464235593207,22.9249318871617
43,23.516782341098928,22.9249318871617
44,27.71006997140266,22.9249318871617
45,29.201758998337656,22.9249318871617
46,21.565674807740596,21.565674807740596
47,19.75287177807648,19.75287177807648
48,29.217402771430404,19.75287177807648
49,25.52751957775631,19.75287177807648
50,25.04786059774508,19.75287177807648
51,36.098215251203754,19.75287177807648
52,22.385682628466277,19.75287177807648
53,21.26238954193009,19.75287177807648
54,24.55013822567248,19.75287177807648
55,41.12215508122977,19.75287177807648
56,19.33183181700271,19.33183181700271
57,27.177108453018253,19.33183181700271
58,40.79342089272655,19.33183181700271
59,31.075620030001268,19.33183181700271
60,21.70315398440669,19.33183181700271
61,27.50673425490067,19.33183181700271
62,22.234192836596158,19.33183181700271
63,21.077855814346844,19.33183181700271
64,24.028594164831745,19.33183181700271
65,29.118262643279824,19.33183181700271
66,24.522519592758005,19.33183181700271
67,19.544059551529188,19.33183181700271
68,28.79243481269682,19.33183181700271
69,24.478289127423498,19.33183181700271
70,21.921386323494204,19.33183181700271
71,19.847055591108408,19.33183181700271
72,22.02271853491481,19.33183181700271
73,21.465600594017676,19.33183181700271
74,24.00551992206168,19.33183181700271
75,23.1065820867011,19.33183181700271
76,22.41677013050214,19.33183181700271
77,25.902602093840972,19.33183181700271
78,25.62017458316936,19.33183181700271
79,21.088485971480893,19.33183181700271
80,20.695325780755788,19.33183181700271
81,20.398408916339424,19.33183181700271
82,23.431180546093525,19.33183181700271
83,19.415624001411505,19.33183181700271
84,22.08696453354533,19.33183181700271
85,21.409444913520474,19.33183181700271
86,29.250533856225278,19.33183181700271
87,20.03108448847357,19.33183181700271
88,27.548284915410175,19.33183181700271
89,31.436151395126,19.33183181700271
90,27.157560446410812,19.33183181700271
91,24.19966315352479,19.33183181700271
92,20.24392948215875,19.33183181700271
93,32.16985213714135,19.33183181700271
94,25.29997926828388,19.33183181700271
95,30.57938009092932,19.33183181700271
96,20.463841872375685,19.33183181700271
97,23.49403294783189,19.33183181700271
98,21.845839705959754,19.33183181700271
99,21.108463144209278,19.33183181700271
100,19.71688718417852,19.33183181700271
101,21.964546510821894,19.33183181700271
102,24.617795077223658,19.33183181700271
103,22.488137076183254,19.33183181700271
104,26.153530448289583,19.33183181700271
105,27.97214520706843,19.33183181700271
106,19.968131534573605,19.33183181700271
107,20.419662141492328,19.33183181700271
108,21.75298037323191,19.33183181700271
109,28.75711754957052,19.33183181700271
110,21.127231518508484,19.33183181700271
111,26.57217419796062,19.33183181700271
112,28.45430234913809,19.33183181700271
113,20.164425825640738,19.33183181700271
114,19.411068768095575,19.33183181700271
115,26.96718620293557,19.33183181700271
116,23.287999392735937,19.33183181700271
117,18.754470663500616,18.754470663500616
118,21.817725213801936,18.754470663500616
119,24.590396615860165,18.754470663500616
120,21.468419517773018,18.754470663500616
121,23.402913012320184,18.754470663500616
122,23.30896278329171,18.754470663500616
123,31.304985610423508,18.754470663500616
124,31.76452418661293,18.754470663500616
125,19.230628768354084,18.754470663500616
126,20.855026152411536,18.754470663500616
