controller,trajectory,sensor_noise,tracking_mean,tracking_std,ce_mean,chatter_mean,est_rmse_pos_mean,est_rmse_heading_mean,ctrl_rmse_pos_mean,ctrl_rmse_heading_mean,ctrl_pos_final_mean,ctrl_head_final_mean,n
asmc,octagon,default,0.7137263055221413,NaN,48.58419644261991,0.5640442292556774,0.0183346946894619,0.011114984418166409,0.021102882578040605,0.005400166883828143,0.004119234403355035,0.01676557779531525,1
asmc,spin_creep,default,0.15746114302895775,NaN,45.42281413366775,0.6395941580752325,0.017942585229635023,0.011666330917279005,0.0031717106547178046,0.004341473899943394,0.0019379641022362576,0.002270197929145607,1
asmc,coupled_vomega,default,2.986469573390747,NaN,45.02979074184026,0.4602241940851972,0.01796116175154636,0.011905232804342436,0.3802650419835368,0.016361929937020618,0.024494918382136202,0.007439905294955195,1
asmc,spiral_orbit,default,5.321737495550051,NaN,52.42456979103246,0.4169647076925383,0.01726931726792871,0.010371721460432262,0.12168141608362851,0.08200321088910822,0.1478842154012424,0.015027451902753342,1
pid,octagon,default,4.255014393357418,NaN,52.402567391224764,0.7508631327501933,0.018337140446238385,0.011114911331067637,0.15920901211515853,0.05942969955043277,0.06857786646911936,0.054260443521454434,1
pid,spin_creep,default,2.259842590552505,NaN,49.5793438963747,0.7666916287791276,0.017941871395096558,0.011666220844906388,0.03616887647609401,0.07864203928420276,0.05236183040698384,0.007475177204103028,1
pid,coupled_vomega,default,5.425649350887914,NaN,47.55595592436656,0.6615616525515076,0.01796234732667804,0.011905060026348753,0.3325302961203183,0.15133718719593575,0.012514355762396089,0.08644518426750204,1
pid,spiral_orbit,default,7.657440809098139,NaN,53.83520305300255,0.7336447396371018,0.017269781079609872,0.010371775303235582,0.10902569427613727,0.07179638156132043,0.1868400313571411,0.08099190640763256,1
