controller,finalized,trajectory,mode,seed,sensor_noise,ok,tracking,ce,chatter,est_rmse_vx,est_rmse_vy,est_rmse_psidot,est_rmse_psi,est_rmse_X,est_rmse_Y,est_rmse_pos,est_rmse_heading,ctrl_rmse_vx,ctrl_rmse_vy,ctrl_rmse_psidot,ctrl_rmse_psi,ctrl_rmse_pos,ctrl_rmse_heading,ctrl_pos_final,ctrl_head_final
asmc,true,octagon,pose,42,default,true,0.7137263055221413,48.58419644261991,0.5640442292556774,0.01901789090571167,0.029138425898314824,0.024977678270268977,0.011114984418166409,0.01236047565373056,0.013541775030228366,0.0183346946894619,0.011114984418166409,0.02026233150337505,0.019769433745316655,0.02252612987416244,0.005400166883828143,0.021102882578040605,0.005400166883828143,0.004119234403355035,0.01676557779531525
asmc,true,spin_creep,pose,42,default,true,0.15746114302895775,45.42281413366775,0.6395941580752325,0.004330630478655986,0.011334640254951721,0.017005547499098262,0.011666330917279005,0.012080418941281259,0.013266493241465505,0.017942585229635023,0.011666330917279005,0.007757289847581809,0.009142533664222574,0.023606732341256247,0.004341473899943394,0.0031717106547178046,0.004341473899943394,0.0019379641022362576,0.002270197929145607
asmc,true,coupled_vomega,pose,42,default,true,2.986469573390747,45.02979074184026,0.4602241940851972,0.04939248424466546,0.02228936120705414,0.017717596565258818,0.011905232804342436,0.012354939665038827,0.013036824664712728,0.01796116175154636,0.011905232804342436,0.11885868403470962,0.1314606257036619,0.023687480106525514,0.016361929937020618,0.3802650419835368,0.016361929937020618,0.024494918382136202,0.007439905294955195
asmc,true,spiral_orbit,pose,42,default,true,5.321737495550051,52.42456979103246,0.4169647076925383,0.014569822474382378,0.019210079702797297,0.009017718533278577,0.010371721460432262,0.011413833317610604,0.012959696288809506,0.01726931726792871,0.010371721460432262,0.14802732345980518,0.15258361274624177,0.06534483407789761,0.08200321088910822,0.12168141608362851,0.08200321088910822,0.1478842154012424,0.015027451902753342
pid,true,octagon,pose,42,default,true,4.255014393357418,52.402567391224764,0.7508631327501933,0.03821607711531377,0.040930386326457145,0.025129179469182913,0.011114911331067637,0.012365279011140295,0.013540701411733625,0.018337140446238385,0.011114911331067637,0.15414356048334302,0.09428580667104498,0.16501888855063013,0.05942969955043277,0.15920901211515853,0.05942969955043277,0.06857786646911936,0.054260443521454434
pid,true,spin_creep,pose,42,default,true,2.259842590552505,49.5793438963747,0.7666916287791276,0.012343735087196174,0.01763203040967402,0.01696082264229578,0.011666220844906388,0.012080594486909185,0.01326536791804296,0.017941871395096558,0.011666220844906388,0.0587588150791019,0.04512842924741388,0.1810101022086404,0.07864203928420276,0.03616887647609401,0.07864203928420276,0.05236183040698384,0.007475177204103028
pid,true,coupled_vomega,pose,42,default,true,5.425649350887914,47.55595592436656,0.6615616525515076,0.06383045682563698,0.03752883740265294,0.017540720137116248,0.011905060026348753,0.012354457904232985,0.013038914501474147,0.01796234732667804,0.011905060026348753,0.14282682540180325,0.140686695977482,0.2058706335923556,0.15133718719593575,0.3325302961203183,0.15133718719593575,0.012514355762396089,0.08644518426750204
pid,true,spiral_orbit,pose,42,default,true,7.657440809098139,53.83520305300255,0.7336447396371018,0.021727126993289474,0.025574829317136744,0.009005434777108223,0.010371775303235582,0.011409523754127779,0.012964108385910889,0.017269781079609872,0.010371775303235582,0.14189824954356492,0.14907584779493854,0.1837077746404629,0.07179638156132043,0.10902569427613727,0.07179638156132043,0.1868400313571411,0.08099190640763256
