combo_idx,group,role,a,ratio,worbit,u_peak,u_rms,v_peak,T_total,t_settle,variant,sensor_grade,tau_slip,sigma_slip,slip_fit_r2,sigma_pos_rms,sigma_vel_rms,sigma_psi_rms,sigma_bg_rms,sigma_pos_rms_full,sigma_vel_rms_full,sigma_psi_rms_full,sigma_bg_rms_full,achieved_pos_rms,achieved_pos_rms_full,ratio_achieved_to_bound
9,loaded,hardest_available,0.8,0.6,0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B2,default,0.07066862061166676,0.009117076428370601,0.9931707040446918,0.0010164071638325875,0.006010756942747318,0.0023541584650753266,0.0078074879194807685,0.033581456379111745,0.006188618699355967,0.003333041404065038,0.01120623793552647,0.015247682931066079,0.016107439481469067,15.00155004178771
9,loaded,hardest_available,0.8,0.6,0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B3,default,0.07066862061166676,0.009117076428370601,0.9931707040446918,0.0024687882769380584,0.011757975821224025,0.0023549681226055813,0.00781040959052809,0.03365392528918278,0.011849279757065687,0.003333564163723453,0.01120807170942163,0.015247682931066079,0.016107439481469067,6.1761808711993655
9,loaded,hardest_available,0.8,0.6,0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B0,realistic,0.07066862061166676,0.009117076428370601,0.9931707040446918,0.004484797165953318,0.03211556098555258,0.002333280187074014,0.007713785877959307,0.033865978772278524,0.03440089735589593,0.003312177345084762,0.011034219359417534,0.015247682931066079,0.016107439481469067,3.3998600977587197
9,loaded,hardest_available,0.8,0.6,0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B1,realistic,0.07066862061166676,0.009117076428370601,0.9931707040446918,0.0008775827124774973,0.004123271448293215,0.0023305606355670428,0.007705976453687225,0.033577830613887305,0.004373923920341831,0.003310432487502163,0.011029298008215274,0.015247682931066079,0.016107439481469067,17.374639124351546
9,loaded,hardest_available,0.8,0.6,0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B2,realistic,0.07066862061166676,0.009117076428370601,0.9931707040446918,0.0010567175657301658,0.006432203760206276,0.0023306270781612223,0.007706662927343727,0.0335826142012606,0.006600020355557209,0.003310474954577674,0.011029729886544234,0.015247682931066079,0.016107439481469067,14.429288795374859
9,loaded,hardest_available,0.8,0.6,0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B3,realistic,0.07066862061166676,0.009117076428370601,0.9931707040446918,0.0024721905857646538,0.012224111602321676,0.002331505986329538,0.007709841716242281,0.03365417266378773,0.012314581177537542,0.0033110402673603642,0.011031731124750746,0.015247682931066079,0.016107439481469067,6.167681010867509
10,loaded,keep,0.8,0.6,-0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B0,default,0.0671442197342874,0.007505164296904163,0.9030693749720955,0.0044848656674157375,0.03211588454239075,0.0023566446893748382,0.007814538024936658,0.033865986938211225,0.0344011850040099,0.0033346438254298794,0.011210673168258627,0.015276908595237488,0.015995453294746095,3.4063246768415083
10,loaded,keep,0.8,0.6,-0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B1,default,0.0671442197342874,0.007505164296904163,0.9030693749720955,0.0008008380403151428,0.00035139117289412794,0.002354086557968606,0.007806695899960203,0.03357606487281046,0.0014982406203904906,0.00333299538938761,0.011205740924854758,0.015276908595237488,0.015995453294746095,19.076152512967262
10,loaded,keep,0.8,0.6,-0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B2,default,0.0671442197342874,0.007505164296904163,0.9030693749720955,0.0009620560825271716,0.005382924046401142,0.002354139419903158,0.007807299649116423,0.033579970270358084,0.005579123988830716,0.0033330292489845595,0.011206119841474587,0.015276908595237488,0.015995453294746095,15.879436628171849
10,loaded,keep,0.8,0.6,-0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B3,default,0.0671442197342874,0.007505164296904163,0.9030693749720955,0.002245394859830435,0.009934332863978747,0.002354809605996427,0.0078100765806055255,0.03363862213203236,0.010039875297324695,0.0033334618671689176,0.011207862368458985,0.015276908595237488,0.015995453294746095,6.803662406348944
10,loaded,keep,0.8,0.6,-0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B0,realistic,0.0671442197342874,0.007505164296904163,0.9030693749720955,0.004484797088241187,0.03211555903767137,0.002333281464951208,0.007713786888435824,0.033865978763368054,0.03440089542480048,0.003312175417442805,0.011034214263733012,0.015276908595237488,0.015995453294746095,3.406376764579257
10,loaded,keep,0.8,0.6,-0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B1,realistic,0.0671442197342874,0.007505164296904163,0.9030693749720955,0.0008775682948278853,0.004123271446395534,0.002330562157726316,0.007705978048470965,0.03357783024151595,0.004373923918444545,0.0033104307748594974,0.011029293291714133,0.015276908595237488,0.015995453294746095,17.408227582143564
10,loaded,keep,0.8,0.6,-0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B2,realistic,0.0671442197342874,0.007505164296904163,0.9030693749720955,0.001008949141647609,0.005929750489387559,0.002330609732024085,0.007706484542964072,0.03358124725973038,0.006109735889216825,0.003310461170723705,0.011029611938464572,0.015276908595237488,0.015995453294746095,15.141406008126802
