iter,score,best_so_far
1,21.540847540764048,21.540847540764048
2,17.71524072618443,17.71524072618443
3,20.627520226045675,17.71524072618443
4,19.72114838806423,17.71524072618443
5,20.930241715932365,17.71524072618443
6,20.314017947652307,17.71524072618443
7,19.115046899975905,17.71524072618443
8,17.599581049031393,17.599581049031393
9,20.668679157860332,17.599581049031393
10,19.369879954611942,17.599581049031393
11,17.568075956251445,17.568075956251445
12,20.149734775487886,17.568075956251445
13,22.403882850561534,17.568075956251445
14,20.23394830834148,17.568075956251445
15,20.626990593568376,17.568075956251445
16,16.88439543546638,16.88439543546638
17,20.839016846754003,16.88439543546638
18,16.855458182429604,16.855458182429604
19,16.202831125068858,16.202831125068858
20,21.92784581742217,16.202831125068858
21,22.037931010123177,16.202831125068858
22,20.898476953182787,16.202831125068858
23,20.660261921821036,16.202831125068858
24,17.614287297976237,16.202831125068858
25,18.324925521806023,16.202831125068858
26,18.147222295727985,16.202831125068858
27,16.757566725658254,16.202831125068858
28,16.81128180405371,16.202831125068858
29,17.957202892237827,16.202831125068858
30,16.480087598720228,16.202831125068858
31,20.436529805423362,16.202831125068858
32,18.453027954970874,16.202831125068858
33,15.887710767284158,15.887710767284158
34,17.10968997473405,15.887710767284158
35,15.880870799852392,15.880870799852392
36,16.345082669116668,15.880870799852392
37,16.140464246832785,15.880870799852392
38,15.878185663935458,15.878185663935458
39,17.395125194639846,15.878185663935458
40,18.545748923644595,15.878185663935458
41,16.20824307901716,15.878185663935458
42,16.768464484218804,15.878185663935458
43,16.539265566165625,15.878185663935458
44,15.818271336731167,15.818271336731167
45,15.586218900800308,15.586218900800308
46,16.144386864423257,15.586218900800308
47,15.421060124835323,15.421060124835323
48,16.141654016232906,15.421060124835323
49,15.868019123858877,15.421060124835323
50,17.042166234944904,15.421060124835323
51,15.730257468732738,15.421060124835323
52,15.74109811693879,15.421060124835323
53,16.82574414695895,15.421060124835323
54,17.39598555311466,15.421060124835323
55,15.98150694263713,15.421060124835323
56,18.946740607884355,15.421060124835323
57,16.083350740792024,15.421060124835323
