time,Vx_true,Vy_true,Vpsi_true,Vx_hat,Vy_hat,Vpsi_hat,Xo_true,Yo_true,psi_true,Xo_hat,Yo_hat,psi_hat,dx_hat,dy_hat,dpsi_hat,slip
0.0,0.0,0.0,0.0,6.83662797252528e-5,0.00010476119509551102,-0.00013549682966182931,0.0,0.0,0.0,-1.2972885023094927e-7,1.76548899649134e-8,2.9511624497608218e-8,1.7848016583204598e-8,2.9512442837807417e-8,0.0,0.0
0.001,-1.3503053747587503e-10,2.5042252264681085e-8,2.723597858127391e-9,-9.133841763243882e-5,-6.91547296874115e-5,-0.0010646118600874572,-7.262008916307907e-14,9.025706082758648e-12,1.3056701390456467e-12,-3.154937547834726e-7,-1.0039218710275302e-7,1.1870483532703761e-7,-4.905376014647094e-7,2.2217670079617406e-8,0.0,3.3434500234925e-6
0.002,-3.067707208603226e-8,7.206239697865356e-8,6.574351055252926e-8,0.00010713019072638863,0.00028884366624407537,0.0020498071815599015,-1.4947031162193357e-11,5.7069142551390614e-11,3.17045326706261e-11,-1.286420519061532e-6,-5.248391568314996e-8,5.6232816321571584e-8,1.7216393246003106e-7,2.2519445513740684e-8,0.0,5.700183407000063e-6
0.003,-1.1539074699957161e-7,1.626324044586652e-7,3.765817604404461e-7,0.00012293299704565437,0.000226771490254838,0.008343514360572294,-8.144493240786478e-11,1.6763659546316715e-10,2.2928857561945987e-10,1.177798052867964e-6,3.5558053695463006e-8,3.4112773300710864e-7,4.801919673126006e-8,2.250380642868063e-8,0.0,2.7611808971105294e-5
0.004,-3.066924879889732e-7,3.555993076919353e-7,1.1997676994283274e-6,0.00012265635333038558,0.0001324331760360108,-0.0027718998220209005,-2.7792383230178144e-10,4.169401387223187e-10,9.691009276192893e-10,9.197286875990069e-6,8.878685334016323e-8,5.690065726066449e-7,-5.200868674713513e-7,2.2740439504393186e-8,0.0,6.351941266983088e-5
0.005,-3.436101553708395e-7,6.45862949661154e-7,2.150475731995692e-6,0.000244963199145858,-5.004425007927127e-5,0.0012256270407071971,-6.07636601989235e-10,9.159147557482009e-10,2.6413653279070933e-9,6.58472913264406e-6,3.8300389153468373e-7,6.928690267218515e-7,1.008293648711805e-6,2.2542700767017033e-8,0.0,1.6972232624028895e-5
0.006,-3.6365074108985044e-7,9.278417151979446e-7,3.088385609819095e-6,0.0001562389005522946,-0.00025947515303874726,0.0012252339317443508,-9.633519973452408e-10,1.705055573093182e-9,5.259357183954341e-9,7.810280345239048e-6,4.080041456564976e-7,6.331751166664639e-7,-1.0894129440600496e-6,2.2708406252391136e-8,0.0,6.6410152568577055e-6
0.007,-2.339538672619045e-7,1.1782958328645654e-6,4.103093670719597e-6,0.00021198653365835267,-0.00010693697127856133,-0.006145122711997841,-1.2740003777566175e-9,2.761323690937491e-9,8.845191237603929e-9,8.778513196989587e-6,5.563575369346667e-7,3.751751339095394e-7,-1.1702902213239385e-6,2.2725372106237687e-8,0.0,1.6697945882470662e-5
0.008,-1.7332244241724533e-8,1.356021871855397e-6,5.816693015116336e-6,7.329377152426661e-5,1.3425429401928587e-5,0.002694683546973193,-1.4170372982169573e-9,4.038555469011435e-9,1.3726380910712198e-8,2.9070186442015758e-6,4.3571910212163267e-7,2.699022482606806e-7,-4.61898505789986e-6,2.212055119392042e-8,0.0,8.080499535471934e-5
0.009000000000000001,2.720523452864758e-7,1.3654266321136838e-6,8.859310028287249e-6,5.3963588136002334e-5,-0.0002427305154302034,-0.002742596357552758,-1.2871761224919548e-9,5.411512210139169e-9,2.0930464237340166e-8,5.165465044574948e-6,4.973975646226502e-7,2.672785758494189e-7,-4.737148431937042e-6,2.203298275107072e-8,0.0,0.00014612700504042534
0.01,9.437711778102164e-7,1.115520257711972e-6,1.2828121228842733e-5,8.81793858356694e-5,-0.0003740796783918668,0.0009699129005539642,-7.075926116855393e-10,6.685327099362291e-9,3.17228832255321e-8,2.592972496153669e-6,7.099802085770278e-7,2.0900962539149564e-8,-3.0175790406629243e-6,2.2183446245643288e-8,0.0,9.655162025618274e-5
0.011,1.9213842392928536e-6,4.572050112540762e-7,1.7711550612530525e-5,9.660607426552568e-5,-0.00028842357430838487,-0.003752869300265938,7.02184149771383e-10,7.500973564048598e-9,4.691801363700122e-8,0.002530514095871424,-0.0007898150610030138,0.004034348925983373,-2.913998604119218e-6,7.036425860685593e-9,0.0,0.00011112295720974098
0.012,3.209911207284416e-6,-6.094786003351664e-7,2.364255503571561e-5,0.00018960851248623394,-0.0003706547322998227,0.002415230583015379,3.2428290876668783e-9,7.454833467212833e-9,6.751687404469093e-8,0.002527199105266398,-0.0007896098677144972,0.004034055171230074,-9.386800172279716e-7,7.30037105627807e-9,0.0,0.00011702879584473148
0.013000000000000001,4.927158414188022e-6,-2.1320061424353513e-6,3.0691760418581064e-5,0.0001539702495252503,-0.0003632231026456979,0.0010727719981098902,7.275453668530646e-9,6.1223996156467145e-9,9.458782333642692e-8,0.0025295339361441358,-0.0007895210793443562,0.004033685447854657,-2.530107753450969e-6,7.289174511016583e-9,0.0,0.00013929494678735111
0.014,7.051216176540916e-6,-4.189012205783861e-6,3.886237984357684e-5,4.000086283013828e-5,-5.3704089737904024e-5,0.0027556174812730936,1.3239482617244671e-8,3.0018596381777933e-9,1.2928807742999008e-7,0.002530657448234173,-0.0007896217247771025,0.004033327183476403,-6.183737060680992e-6,7.4302413073115886e-9,0.0,0.00012012348336545406
0.015,8.627707233587934e-6,-6.421630296656699e-6,4.6310521450813134e-5,0.0001531887442335591,1.1554485865555137e-6,-0.0007968004866564407,2.112050496569357e-8,-2.3238031534255774e-9,1.720243515197524e-7,0.002533251573339254,-0.0007895285514969302,0.004033275693837186,-5.528379986112633e-6,7.363111704081856e-9,0.0,7.434417475343256e-5
0.016,1.0289496582853103e-5,-8.489667641864455e-6,5.3140822865895596e-5,0.00019417162452331648,1.0342270260555245e-5,0.004075154468440655,3.058093260603035e-8,-9.787226885598603e-9,2.2177249428018288e-7,0.0025327128011759605,-0.000789384351612534,0.004033278616494475,-5.632945516167814e-6,7.37528139170415e-9,0.0,3.471551029826825e-5
0.017,1.1829847139487224e-5,-1.0471144479176197e-5,5.979922834226109e-5,0.00010478133865460178,-0.0003321436562375152,0.0006757001743199231,4.165251199639235e-8,-1.9275732496192705e-8,2.782534292016071e-7,0.002536685888858131,-0.0007894630786574828,0.004033279397753744,-8.771159995307973e-6,7.872436563777047e-9,0.0,2.4803255022011063e-5
0.018000000000000002,1.3204881745140185e-5,-1.2351745907074919e-5,6.578120204693672e-5,-0.00012132754541829626,0.0004015172728987734,0.0013750938185854383,5.417900327930486e-8,-3.069397522086196e-8,3.410973947874665e-7,0.0025373905938155103,-0.000789692792755041,0.004032967569271366,-1.2383921559640141e-5,8.451680705041568e-9,0.0,6.346554055551062e-5
0.019,1.434344039170929e-5,-1.4095729020189561e-5,7.125872471451972e-5,6.102642064060767e-5,-0.00015287973658703212,0.005906101885527899,6.797155663675947e-8,-4.39325350481548e-8,4.0965321644029443e-7,0.0025389505339836285,-0.0007896221255056775,0.004033349120172627,-1.0343138143636462e-5,8.078310026359049e-9,0.0,5.593131546027423e-5
0.02,1.535784936884703e-5,-1.5685389173318625e-5,7.593237347465214e-5,0.0002615517658986786,-0.0001421609811609313,-0.001447999513281539,8.283609117240993e-8,-5.8832198806341713e-8,4.833130355195061e-7,0.0025445816241135523,-0.0007894119207947836,0.004033198514037396,-8.779187354428424e-6,7.61079411472259e-9,0.0,7.876465445753826e-5
0.021,1.6246243616508477e-5,-1.7146762802607383e-5,7.980365248405994e-5,0.00028969062155261125,-3.30465774261483e-6,-0.07221169008066144,9.865094337335477e-8,-7.525834867084852e-8,5.612392790098464e-7,-0.0017128119862500667,0.004725553534551098,0.0017322558068158975,-0.0002319567399616762,7.905556450207992e-5,0.0,8.243243676670818e-5
0.022,1.693799577708501e-5,-1.844537347422174e-5,8.291764127816908e-5,0.0002936491648100612,0.0001672645803954501,-0.08010860235124614,1.1525631302617317e-7,-9.306874222802784e-8,6.426613163695403e-7,-0.0017854840948857518,0.004725801190291798,0.0017322597685815247,-0.00023247923944185548,7.905322422551855e-5,0.0,8.192473184970799e-5
