time,Vx_true,Vy_true,Vpsi_true,Vx_hat,Vy_hat,Vpsi_hat,Xo_true,Yo_true,psi_true,Xo_hat,Yo_hat,psi_hat,dx_hat,dy_hat,dpsi_hat,slip
0.0,0.0,0.0,0.0,5.6885639131241375e-5,7.628613800690198e-5,-0.0002031017622608166,0.0,0.0,0.0,-2.3606429370085057e-8,4.93179975262171e-9,2.45662687407995e-9,1.519751220406226e-8,2.7004358190567735e-8,0.0,0.0
0.001,-1.3502189157069372e-10,2.5039485577255944e-8,2.7233745337326165e-9,-4.8345404290953626e-5,6.977610964650176e-5,-0.0010391011523006157,-7.261623633850755e-14,9.0249106066822e-12,1.3055926455900326e-12,-3.91092277608174e-7,-2.4275390688107814e-8,4.460308371373442e-8,-2.9594056543770753e-7,-2.992803881186995e-7,0.0,3.3434529687305938e-6
0.002,-2.6301135633070597e-8,7.038871157093392e-8,5.683126568810718e-8,0.00010475221691726428,0.00019313434125356715,0.001654692957622458,-1.2833889293517683e-11,5.6480085709332745e-11,2.7798890029407168e-11,-1.0693819786497314e-6,4.4141552521035387e-10,1.5294295448192716e-7,-1.7191265010949145e-8,6.207158842650813e-9,0.0,4.8840477962097655e-6
0.003,-2.099398544672676e-8,1.28011573734464e-7,1.8662758278685892e-7,0.00012655386580306504,0.0002092662345384042,0.007168084145921089,-3.611564376262722e-11,1.541850913645759e-10,1.438068859263519e-10,2.075199166109166e-6,9.580783621583542e-8,3.496623554205972e-7,-5.7061071763452954e-8,2.363889341640689e-8,0.0,6.948775964366215e-6
0.004,-4.2759742012516327e-10,1.988331646325103e-7,4.6140237713821834e-7,0.00014644431236040148,8.000302848569426e-5,-0.0019883810627280844,-4.7239478666765165e-11,3.169449856840658e-10,4.5763498944853864e-10,8.025479328909513e-6,1.6266334151820157e-7,5.820946575394314e-7,-2.871634941738791e-7,1.553541550975622e-7,0.0,1.2456236536066606e-5
0.005,3.619520873016673e-8,2.825678491554077e-7,7.550775720103354e-7,0.00022419894084242366,0.0001070675745992719,0.0007955845556321897,-3.0665472449710284e-11,5.564444467926164e-10,1.0637972950580553e-9,6.524559156753727e-6,4.714952487807648e-7,5.365665379832305e-7,3.4281356711545886e-7,-4.894952793293138e-7,0.0,4.6156988434981645e-6
0.006,1.1703397676082386e-7,3.650521264005823e-7,1.023135453156614e-6,0.00018184159832758704,1.902096644893687e-5,0.0010605759624587022,4.4249882221126256e-11,8.813765579167971e-10,1.953821274989592e-9,7.382054183332449e-6,4.734953158628378e-7,4.0920726130493897e-7,-5.297036020573487e-7,-1.6011424407648496e-6,0.0,4.204130555011657e-6
0.007,2.7104214016022703e-7,4.6442498753030145e-7,1.1254065751344867e-6,0.0002302447704837726,5.733515960135393e-5,-0.005494840762164307,2.3102760337335153e-10,1.2920429565149706e-9,3.0456323909926114e-9,7.414325461098352e-6,6.242865120468196e-7,2.951207415287966e-7,-6.412954263816936e-7,-2.2057662809559976e-6,0.0,2.280355149805551e-5
0.008,3.925854717261574e-7,5.934622857946465e-7,1.299909326601645e-6,0.00016632628793872962,8.56016805201795e-5,0.001841148354688014,5.617106424581447e-10,1.820806795039821e-9,4.252813979903297e-9,2.94275992300158e-6,4.307678936553729e-7,3.022564261262602e-7,-2.334902176375091e-6,-2.4225282238628903e-6,0.0,4.060204794710266e-6
0.009000000000000001,5.020845028214049e-7,7.115895239538202e-7,1.526097344726446e-6,0.00012226067501890927,-2.6040577240053928e-6,-0.0020643189989054504,1.008248486409473e-9,2.474769525554466e-9,5.6631154071796386e-9,3.5327442219407147e-6,5.101737620904327e-7,1.5808883795417793e-7,-2.652051659954134e-6,-3.4112554045087643e-6,0.0,3.8972452660085815e-6
0.01,6.026333493252854e-7,7.958701350621554e-7,1.74513928072745e-6,9.780982132669269e-5,-0.00011259025481630845,0.0004935441015475054,1.5608737301971573e-9,3.232065487674308e-9,7.299051024353365e-9,1.9876399528665057e-6,7.449040582527568e-7,-6.081832637861462e-8,-2.1889556242308437e-6,-4.340814015356082e-6,0.0,3.30567674414895e-6
0.011,7.130918138896166e-7,8.413946145551751e-7,1.9954900416684314e-6,9.120517317017094e-5,-0.0001079005316464063,-0.0032962130677975533,2.219393706898302e-9,4.053275757503001e-9,9.167167826680655e-9,1.6022473280793099e-6,8.18011431112585e-7,-3.0418073175926484e-7,-2.296644469984199e-6,-4.899820617748649e-6,0.0,4.805780926652247e-6
0.012,7.995183972158775e-7,8.537281750201029e-7,2.2390544168115856e-6,0.00014523273970933355,-0.00014235264161859766,0.0013556580968331776,2.9761867091006924e-9,4.903203672010569e-9,1.1285079906684624e-8,-3.3440797528318223e-7,1.0827368723437225e-6,-5.91808785797098e-7,-1.565847999290678e-6,-5.684663610399735e-6,0.0,3.4000201557654162e-6
0.013000000000000001,8.719290036109529e-7,8.217177555633073e-7,2.367221908064271e-6,0.00012905862944130058,-0.00018453397420321643,0.0009465680427932003,3.812803724228268e-9,5.74532694924611e-9,1.3596075679690147e-8,9.138483688558999e-7,1.0625694458871503e-6,-8.495086168006777e-7,-2.2898128590387986e-6,-6.194172254053376e-6,0.0,9.883513909608877e-6
0.014,1.575300240220652e-7,4.385894129765914e-7,9.214940043761641e-7,5.839079633790708e-5,-9.094642145479948e-5,0.0024406192265867964,4.449774690577636e-9,6.445490935811613e-9,1.5505603822244206e-8,2.066952660654232e-6,7.299102164830097e-7,-1.0212960559803937e-6,-4.32966342465672e-6,-6.129158635917809e-6,0.0,0.00027095795775583894
0.015,-3.5378524435405608e-6,-1.7872028803653629e-6,-7.139109687636817e-6,6.75860797369911e-5,-0.00014430011474390097,-0.0005299568205312122,3.108373315079858e-9,6.020760894281479e-9,1.3239732301135963e-8,3.8940253577516755e-6,6.384858921511813e-7,-1.248382205417242e-6,-4.953945740793261e-6,-6.7398845163106e-6,0.0,0.0008984271137288878
0.016,-1.196588700647593e-5,-8.190918721313592e-6,-2.799069820367268e-5,-3.166443354782546e-6,-0.00024855172405336296,0.003236759568705256,-4.270165370845932e-9,1.3952666666126494e-9,-3.252799096941271e-9,4.265263743613814e-6,4.0952822391576957e-7,-1.6011112998919704e-6,-6.22168866819994e-6,-7.657457754894817e-6,0.0,0.0014043819037353638
0.017,-2.616998249821334e-5,-2.0242928166758448e-5,-6.548564977071851e-5,-0.00015468387402842502,-0.0004203213930858955,0.0007099074605113516,-2.286856601023566e-8,-1.235842202465647e-8,-4.8630184116282594e-8,7.118872957429365e-6,-2.5692704168495094e-7,-2.397969710105679e-6,-9.083708471705936e-6,-1.0090692898438751e-5,0.0,0.0018418681797234618
0.018000000000000002,-4.7206221847333386e-5,-3.905364772291488e-5,-0.00012279700409051594,-0.0004575444382091182,-0.0003582155280761493,0.0010289817264544626,-5.8996443737772645e-8,-4.1446267726781687e-8,-1.4113840844877338e-7,7.895787251471815e-6,-1.2037024434673666e-6,-2.8236815888593707e-6,-1.2422003312978493e-5,-1.0082505414009128e-5,0.0,0.002213783891658737
0.019,-7.567895237228935e-5,-6.543471755956533e-5,-0.000201903855055829,-0.0004959866990787796,-0.0005028147412526118,0.004825332147674757,-1.1988992487347447e-7,-9.311980951226338e-8,-3.018590885947567e-7,9.809569535640873e-6,-1.7995371169373962e-6,-3.7349333921965028e-6,-1.296374465482855e-5,-1.2489326474225158e-5,0.0,0.0024340416866280726
0.02,-0.00011169318284921053,-9.968778537950031e-5,-0.00030346988455776634,-0.00047589283987568246,-0.0007262567191535782,-0.0011974068962446124,-2.130309275440284e-7,-1.751094335653985e-7,-5.529265332358902e-7,1.3603915557002749e-5,-2.37484833657867e-6,-4.6065570286974135e-6,-1.329342107245529e-5,-1.4078467865856107e-5,0.0,0.0025459054426895666
0.021,-0.0001551011454310827,-0.00014180572097306567,-0.0004271257983554053,-0.000676177023647381,-0.0007736668520614945,0.004021554463004058,-3.458655068642199e-7,-2.9525394968041546e-7,-9.165514373717117e-7,1.385117509255751e-5,-3.5146789604863336e-6,-5.481106173597733e-6,-1.611257642947851e-5,-1.4701571630272692e-5,0.0,0.002541115828917454
0.022,-0.00020552302516834637,-0.00019146588820005594,-0.0005715092999763864,-0.0007730926904214838,-0.000809294177592255,-0.001969830241547917,-5.256847098040604e-7,-4.61351170333349e-7,-1.4144055944572256e-6,1.648782334613177e-5,-4.4233861084203535e-6,-6.212718435387834e-6,-1.7081056799194367e-5,-1.4506562379899063e-5,0.0,0.002422757198353798
0.023,-0.0002621686116199002,-0.0002480477707475722,-0.0007342673879778307,-0.0009133633810072975,-0.0008465294702904797,-0.0031796595497643417,-7.5908261692883e-7,-6.805989316149674e-7,-2.065971028528089e-6,1.43029899396129e-5,-5.345817875444472e-6,-7.226213148163408e-6,-1.7719495321301272e-5,-1.5420005737373018e-5,0.0,0.0021757934019784467
0.024,-0.00032420389333113645,-0.0003106806991174519,-0.0009125913810013096,-0.0011246268319843038,-0.0009145449724414485,-0.007347401180608809,-1.0518861060372185e-6,-9.595302754152839e-7,-2.8883106985373785e-6,1.040699137142949e-5,-6.556276842237918e-6,-8.203607430181482e-6,-1.9003156043731302e-5,-1.599106975384458e-5,0.0,0.0019053610812005026
0.025,-0.0003907445650243772,-0.0003785016808593993,-0.0011035231477522101,-0.0012132055226363513,-0.000948116440520126,-0.01112562765618154,-1.4090512681838176e-6,-1.3037544560343295e-6,-3.895513091434083e-6,2.458901380181178e-6,-7.668177686155598e-6,-9.05135607719988e-6,-1.8931554584884484e-5,-1.5689563406145236e-5,0.0,0.0015760128915857086
0.026000000000000002,-0.00046073743270556926,-0.00045051461770324094,-0.0013037830394359894,-0.0011822216897731498,-0.0009372210798716818,0.003345715789745143,-1.8345828885861957e-6,-1.7179928498228668e-6,-5.0986120693670535e-6,-5.945142384143754e-6,-8.846079706940448e-6,-9.76736857581569e-6,-1.8782273357796882e-5,-1.4691661418363988e-5,0.0,0.001196238702430234
0.027,-0.0005329964541827067,-0.0005255736965001235,-0.0015097467835658068,-0.0011524654281409661,-0.0010328789598096084,-0.008269023642608214,-2.3313283673930916e-6,-2.2058493414396388e-6,-6.505094669416072e-6,-4.368956142365866e-6,-9.986200107244282e-6,-1.064450619205034e-5,-1.8607923050221195e-5,-1.4447501092490714e-5,0.0,0.0007615885228432769
