time,Vx_true,Vy_true,Vpsi_true,Vx_hat,Vy_hat,Vpsi_hat,Xo_true,Yo_true,psi_true,Xo_hat,Yo_hat,psi_hat,dx_hat,dy_hat,dpsi_hat,slip
0.0,0.0,0.0,0.0,5.6885639131241375e-5,7.628613800690198e-5,-0.0002031017622608166,0.0,0.0,0.0,-2.3606429370085057e-8,4.93179975262171e-9,2.45662687407995e-9,1.519751220406226e-8,2.7004358190567735e-8,0.0,0.0
0.001,-1.3503053747587503e-10,2.5042252264681085e-8,2.723597858127391e-9,-4.8345404571669865e-5,6.97761150906663e-5,-0.001039101156892541,-7.262008916307907e-14,9.025706082758648e-12,1.3056701390456467e-12,-3.910922738384873e-7,-2.4275390509088804e-8,4.4603082409745444e-8,-2.9594056484444814e-7,-2.992804005374805e-7,0.0,3.3434500234925e-6
0.002,-3.067707208603226e-8,7.206239697865356e-8,6.574351055252926e-8,0.00010466188840397536,0.00019320683823040137,0.0016546980344028484,-1.4947031162193357e-11,5.7069142551390614e-11,3.17045326706261e-11,-1.0693783770625706e-6,3.0195979499764e-10,1.530214239556001e-7,-1.7708224221502088e-8,6.813484741092542e-9,0.0,5.700183407000063e-6
0.003,-9.776226235072319e-8,1.5761903363464403e-7,3.43688557054343e-7,0.00012503061540146526,0.00021057955871966563,0.007167661801901392,-7.524025092975362e-11,1.662233927417327e-10,2.183383390308847e-10,2.0757804725018683e-6,9.265771135064577e-8,3.5183302371786027e-7,-6.838005668068178e-8,3.685038806391711e-8,0.0,2.1353019300649587e-5
0.004,-1.2007487939364486e-7,2.8553936331252124e-7,8.210184292649553e-7,0.00014502446284728686,8.148432798744259e-5,-0.0019877729740210848,-1.839950189868183e-10,3.870073664645156e-10,7.879882962792575e-10,8.025390191459111e-6,1.582829433718208e-7,5.857671749743043e-7,-2.971674776758274e-7,1.694547647674394e-7,0.0,1.8718657216508726e-5
0.005,-7.856019253455028e-8,4.509787008392267e-7,1.4311929450920912e-6,0.00022393334456491138,0.00010923424485671205,0.0007964843540506709,-2.8501365733062225e-10,7.507621957799573e-10,1.902891266000001e-9,6.524853439481048e-6,4.68172362741733e-7,5.428492448715602e-7,3.4238521691476874e-7,-4.6969005666601895e-7,0.0,1.5627902777963233e-5
0.006,-6.2346069763045566e-9,6.331531079083694e-7,2.0601384359187997e-6,0.00018191999725087121,2.1127088848261477e-5,0.0010615982714036972,-3.3025935376049423e-10,1.2940344171661474e-9,3.64647298185908e-9,7.383261969292928e-6,4.707920220968762e-7,4.173214324666516e-7,-5.268642038574212e-7,-1.5830591195159493e-6,0.0,6.603846082832419e-6
0.007,1.9793245732989368e-7,7.813999542256645e-7,2.8178341013637937e-6,0.00023131635033454926,5.622371602235119e-5,-0.005493356879573065,-2.439369553442981e-10,2.006125424069762e-9,6.068825982447683e-9,7.4167623950994255e-6,6.238497058685894e-7,2.982580449292066e-7,-6.29798464324238e-7,-2.2206869737516857e-6,0.0,1.8687303297121863e-5
0.008,3.659629260224264e-7,9.148076146901246e-7,3.7959489060200396e-6,0.0001676194642484083,8.501623737946492e-5,0.0018437590751407009,3.652720877098812e-11,2.851320767011778e-9,9.366402814530453e-9,2.9465649301278875e-6,4.318336084883923e-7,3.053554914531141e-7,-2.321772664510011e-6,-2.432151733274934e-6,0.0,1.6202471928040353e-5
0.009000000000000001,6.84321626403484e-7,9.880478302787774e-7,5.4741618945946435e-6,0.00012866274556826043,-7.635467159529745e-6,-0.002057378222842798,5.360605477435212e-10,3.818020725843629e-9,1.3901678914221411e-8,3.536172154603222e-6,5.253656397666064e-7,1.4901159032824788e-7,-2.5882915760536767e-6,-3.4709345810834747e-6,0.0,0.00010343611528894017
