iter,score,best_so_far
1,17.744481184527046,17.744481184527046
2,19.407031971457396,17.744481184527046
3,19.284351453684515,17.744481184527046
4,16.31488951405348,16.31488951405348
5,17.43074702648315,16.31488951405348
6,16.990114591022348,16.31488951405348
7,18.41714665176415,16.31488951405348
8,16.94903283503384,16.31488951405348
9,19.922893115811085,16.31488951405348
10,17.272712109282864,16.31488951405348
11,4.782021044532792,4.782021044532792
12,19.796680075431404,4.782021044532792
13,17.62087589448641,4.782021044532792
14,16.302005659936263,4.782021044532792
15,18.1836900813214,4.782021044532792
16,17.225558647377728,4.782021044532792
17,17.46674757945741,4.782021044532792
18,17.590133313337237,4.782021044532792
19,18.44306456524647,4.782021044532792
20,19.18215595538721,4.782021044532792
21,19.44405931524338,4.782021044532792
22,17.341519712169628,4.782021044532792
23,19.412462197959513,4.782021044532792
24,17.075991317682156,4.782021044532792
25,16.8568817372361,4.782021044532792
26,16.66305486539633,4.782021044532792
27,17.868582416033966,4.782021044532792
28,19.306234640000184,4.782021044532792
29,18.26361839231238,4.782021044532792
30,15.247916572316909,4.782021044532792
31,16.909423774070998,4.782021044532792
32,19.03258710863779,4.782021044532792
33,16.91719115064242,4.782021044532792
34,16.900039702175448,4.782021044532792
35,15.918929824554603,4.782021044532792
36,16.739315467489327,4.782021044532792
37,16.913515762892374,4.782021044532792
38,18.203405938434766,4.782021044532792
39,16.61734693283295,4.782021044532792
40,16.035428825402676,4.782021044532792
41,16.260495121767946,4.782021044532792
42,15.97960627592634,4.782021044532792
43,17.773928715898553,4.782021044532792
44,16.442295163843287,4.782021044532792
45,16.287084684483382,4.782021044532792
46,15.95001641193109,4.782021044532792
47,16.068556676959822,4.782021044532792
48,18.104361360193828,4.782021044532792
49,15.77903841376696,4.782021044532792
50,15.596254177270252,4.782021044532792
51,15.946254148899051,4.782021044532792
52,15.637730661832025,4.782021044532792
53,15.321975813313813,4.782021044532792
54,16.03032020516048,4.782021044532792
55,16.82987619240374,4.782021044532792
56,15.480528664971168,4.782021044532792
57,15.986739835476863,4.782021044532792
58,16.232257513841805,4.782021044532792
59,17.4479530673375,4.782021044532792
60,15.66687031610612,4.782021044532792
61,15.958933999112343,4.782021044532792
