controller,trajectory,mode,noise_seed,ok,tracking,ce,chatter,score,est_vel,est_rate,est_pos,est_heading,ctrl_pos,ctrl_heading,ctrl_pos_final,ctrl_head_final
ASMC ct(s2),octagon_easy,pose,104,true,0.008744785800582931,25.50197411374521,0.5885136808707565,0.3267050549293925,0.0019861744249729365,0.001758556257462343,0.003287680448244047,0.0012509699433846167,0.003338101479822933,0.0019531058477677099,0.0013082505180943766,0.0032294608723043195
ASMC ct(s2),octagon_mid,pose,104,true,0.007482339554974667,38.086176590307694,0.5868346582243414,0.35090413698573597,0.002478511192536155,0.0018120639434413737,0.0032945039651786226,0.0012330698476455868,0.008098259406213379,0.0019188823921157503,0.0010477864403357685,0.0030700146419194883
ASMC ct(s2),octagon_stress,pose,104,true,0.010108664169091727,48.05772596348267,0.5243955256430766,0.3462069131323984,0.0027495320071633028,0.001797922875087912,0.0033039221373125744,0.0012096867067711546,0.020526531789505406,0.0017322794424704333,0.001819744718495581,0.0028746513907181664
ASMC ct(s2),octagon_stress_hdg30,pose,104,true,0.010285471863949527,48.007992222853936,0.5196576181622364,0.3441480505012349,0.0028049183482425203,0.0018653842795295131,0.0033133315050034528,0.0012110114490312834,0.01988840868437847,0.0018966084699761538,0.0025303629970199336,0.00285115245334582
ASMC ct(s2),octagon_stress_lat08,pose,104,true,0.00796750457088736,38.891057531316605,0.5638094750657788,0.3427048048740641,0.002316801964875619,0.0017667078676404616,0.00329720357907556,0.0012263133208859124,0.009144420163497959,0.0016968556278973382,0.0018103879781751165,0.0030192736229877003
ASMC ct(s2),octagon_stress_lat08_hdg30,pose,104,true,0.008371656566489591,38.85060842490996,0.557729234770788,0.3402885797652399,0.002271554068133847,0.001775130815707342,0.003296480501764281,0.0012236599456606652,0.009221786871169098,0.0017615766797027404,0.001982504562876405,0.0030480927132963145
ASMC ct(s2),spin_creep_easy,pose,104,true,0.1281405776291902,28.800322303063027,0.6032150867847457,0.45958803814704036,0.0015263241655805672,0.0039456821264495495,0.003381962309383481,0.0011164772884544477,0.0030023546248586427,0.0015420387817567265,0.0033137662600590295,0.0012933880702612475
ASMC ct(s2),spin_creep_stress_yaw,pose,104,true,0.038928559761808645,45.335745456123284,0.5997002655403971,0.4032431489552442,0.0015723805583033605,0.004285682600254213,0.0033969904654448844,0.001118254475287173,0.0022706055524110576,0.0012497184342317826,0.002658469392027178,0.0016702267534452423
ASMC ct(s2),coupled_vomega_easy,pose,104,true,0.006287677763530514,30.23228717741659,0.5779880895937244,0.32936624970032435,0.0019304621564637213,0.0018497622328406047,0.0034370289255337013,0.0010945524338614443,0.002442955742422287,0.001161741129090389,0.0044245912122095115,0.002641314004705464
ASMC ct(s2),coupled_vomega_stress,pose,104,true,0.14677019988777118,43.25831695600703,0.48379104148121344,0.4545976622126652,0.003006944531974045,0.0021354521196012147,0.0034226472069792137,0.001118635213351042,0.244219923427649,0.005375812390260849,0.004754028997138955,0.0014553851152943054
