controller,trajectory,mode,noise_seed,ok,tracking,ce,chatter,score,est_vel,est_rate,est_pos,est_heading,ctrl_pos,ctrl_heading,ctrl_pos_final,ctrl_head_final
ASMC ct(s2),octagon_easy,pose,103,true,0.011915188492453767,25.408147649419796,0.5757981789788927,0.32395800996924673,0.002089659081442285,0.001697285006103299,0.0032051234594986174,0.0012568104997892186,0.003762006349165782,0.002219424907943245,0.004048805141374319,0.003132490582738836
ASMC ct(s2),octagon_mid,pose,103,true,0.01050734879227342,38.07496764245409,0.5765704208686853,0.34928688743829445,0.00281902534291716,0.0017935047969235686,0.003220102442101084,0.001251139941020675,0.008681415132430622,0.0023095439910773264,0.004467736743027834,0.003236306660473025
ASMC ct(s2),octagon_stress,pose,103,true,0.010745096593604363,47.94948716596936,0.522427332083914,0.34573216096046844,0.0033000329180078226,0.002037874633775644,0.003231260864034089,0.0012664983084564253,0.02013774014052901,0.0021631578262398415,0.0022187073324763957,0.0033730245860720373
ASMC ct(s2),octagon_stress_hdg30,pose,103,true,0.009820331274284017,47.97417243276165,0.5201686734455213,0.343842426893022,0.0033261336981727893,0.002178627232260824,0.0032154054411828586,0.0012831717178156223,0.01919936951060999,0.0022954380479251768,0.0010950299294418128,0.003374553455512438
ASMC ct(s2),octagon_stress_lat08,pose,103,true,0.008216605822228112,38.78807936918739,0.5606271921916177,0.34130734099426313,0.0026464634731971476,0.001861983990251561,0.003221452535199311,0.0012522450084269125,0.009177814010535818,0.001981369725709422,0.001622452966962614,0.0031657469525611364
ASMC ct(s2),octagon_stress_lat08_hdg30,pose,103,true,0.007995800369684903,38.73576509835052,0.5528746600731644,0.3374889080241725,0.0024637542892521,0.0018567078841397616,0.003212616897090285,0.001251865277730662,0.009308759131931235,0.0019634526439069222,0.0012616189321124367,0.0029937402059326094
ASMC ct(s2),spin_creep_easy,pose,103,true,0.11550962084792875,28.555298833415083,0.5905218277843537,0.44073464925383593,0.0013617426349966958,0.0034658961248302876,0.0033202742656044055,0.0012493026957954882,0.001859478093485376,0.0021797026738443227,0.0007740852391825259,0.003171084937603652
ASMC ct(s2),spin_creep_stress_yaw,pose,103,true,0.04359020141718517,45.32775555991713,0.5992077983470768,0.4076665347565304,0.0015158960259005652,0.004339722698747632,0.0032300831379306434,0.0012107334532741906,0.0018105997653303323,0.0017393751421529344,0.0023316268223571007,0.002574684858170592
ASMC ct(s2),coupled_vomega_easy,pose,103,true,0.004064226944974978,30.213794105237962,0.5748826658134133,0.3257068309469233,0.0020096169053527846,0.0018198212833522734,0.0032554917647815455,0.0012158711170066607,0.0017175788695695038,0.0013457346546665856,0.001446167066348679,0.0024625517017540233
ASMC ct(s2),coupled_vomega_stress,pose,103,true,0.14801648841242046,43.45483671733077,0.4750093567693147,0.45230160878638453,0.003735373988337876,0.002275743835959115,0.003341265528399592,0.001212738293307372,0.2492098334351663,0.0038085012623381644,0.004125643783503683,0.0017761230597876931
ASMC ct(s2),spiral_orbit_stress,pose,103,true,0.0674236612007403,53.31636353826524,0.4655520413877601,0.3879978371966183,0.002750802108510044,0.0026988038472438108,0.00338625874887048,0.04182941057883056,0.13516483293353918,0.0032519747730719328,0.0033815765006805962,3.910864322165252e-5
ASMC ct(s2),ellipse_stress_tangent,pose,103,true,0.013059201708077305,48.4284690396207,0.586452971252049,0.37785568260404245,0.002184953935436467,0.002908197717197822,0.003352575838380595,0.03855997960214679,0.0020414493534926708,0.0018165857188811609,0.0010906787843411381,0.002721005674150234
ASMC ct(s2),ellipse_stress_crab,pose,103,true,0.01054507059045754,25.458540689048817,0.559260800183697,0.31525105710863954,0.0020078675836677894,0.001733051199663683,0.003176762294920073,0.042657069437744506,0.002434358282346737,0.0014487302957446482,0.0023039967947456387,0.0008422764541484716
ASMC ct(s2),multisine75_broadband,pose,103,true,0.05316727590270747,13.212143190655048,0.5483711895083011,0.3274596094953076,0.0016613780164094103,0.0017358565238405391,0.003178661706837741,0.0012209085447442184,0.0018110376467196303,0.001600937178425964,0.001954689695823772,0.0022845233020441433
ASMC nt(s4),octagon_easy,pose,103,true,0.021215133165705696,25.259117182529554,0.5597577502737635,0.3257292815858358,0.0019170610920060777,0.001620263775027551,0.0031960587839561837,0.0012560357986524196,0.002267445209210651,0.005871907682549182,0.0016834207439800758,0.011577810952445514
ASMC nt(s4),octagon_mid,pose,103,true,0.01422832488424911,38.09094540485753,0.564860979360981,0.3477719018568104,0.002909042074335064,0.001739358230512084,0.0032207595475005064,0.0012485148621694349,0.005137005976378134,0.005530434879536323,0.002033380794201572,0.010117009058862453
ASMC nt(s4),octagon_stress,pose,103,true,0.011863914513764598,47.974513814228295,0.5104881455213369,0.3415304837780085,0.00331126770754561,0.0019844165700264042,0.0032338723248079345,0.0012642657485288965,0.01268062789414848,0.005066732667183736,0.0007866528219451671,0.007747594066296506
ASMC nt(s4),octagon_stress_hdg30,pose,103,true,0.011235861076206518,47.94553562611177,0.5074569162291409,0.33947800593371946,0.003216230215593577,0.002089345290222522,0.003230213096059883,0.0012729924604508213,0.01172048017319277,0.005339748035845954,0.000493534650120634,0.007350029961277207
ASMC nt(s4),octagon_stress_lat08,pose,103,true,0.01100561758017631,38.781448354874605,0.54548844827848,0.3372701033781477,0.0026214350129646134,0.0017428402806752227,0.003215021057913243,0.0012485923546428864,0.005425157356436311,0.004285164596405151,0.0006549981771505189,0.007753108252445664
