iter,tier,score,best_so_far
1,screen,0.1457798232249132,0.1457798232249132
2,screen,0.44514088351106873,0.1457798232249132
3,screen,0.48118662464636985,0.1457798232249132
4,screen,0.15767989863665116,0.1457798232249132
5,screen,0.18094168103401925,0.1457798232249132
6,screen,0.17166675403427656,0.1457798232249132
7,screen,0.4580569717030748,0.1457798232249132
8,screen,0.4874484098568498,0.1457798232249132
9,screen,0.4472735025930321,0.1457798232249132
10,screen,0.15862969872558705,0.1457798232249132
11,screen,0.1583540746568886,0.1457798232249132
12,screen,0.1517560615995664,0.1457798232249132
13,screen,0.1800785928763227,0.1457798232249132
14,screen,0.4310136081549708,0.1457798232249132
15,screen,0.32739074447187566,0.1457798232249132
16,screen,0.26140935879021626,0.1457798232249132
17,screen,0.158106631863143,0.1457798232249132
18,screen,0.1510684384157971,0.1457798232249132
19,screen,0.14776379901328895,0.1457798232249132
20,screen,0.14725301832769738,0.1457798232249132
21,screen,0.15948924140065873,0.1457798232249132
22,screen,0.15176098096784224,0.1457798232249132
23,screen,0.16172683441246333,0.1457798232249132
24,screen,0.3418022009795193,0.1457798232249132
25,screen,0.14837369370888837,0.1457798232249132
26,screen,0.23981979887832,0.1457798232249132
27,screen,0.21228535243151195,0.1457798232249132
28,screen,0.14747416352819098,0.1457798232249132
29,screen,0.1464857011071955,0.1457798232249132
30,screen,0.15328546070901267,0.1457798232249132
31,screen,0.1510156743682731,0.1457798232249132
32,screen,0.1579402968199563,0.1457798232249132
33,screen,0.14870558824319438,0.1457798232249132
1,full,0.1464857011071955,0.1464857011071955
1,full,0.1464857011071955,0.1464857011071955
2,full,0.14582982708684825,0.14582982708684825
3,full,0.14531964733936473,0.14531964733936473
4,full,0.14932579611262803,0.14531964733936473
5,full,0.1487270685561541,0.14531964733936473
6,full,0.14771182515152714,0.14531964733936473
7,full,0.14524709585718604,0.14524709585718604
8,full,0.14396757195065352,0.14396757195065352
9,full,0.14351088801152714,0.14351088801152714
10,full,0.14369135333836722,0.14351088801152714
11,full,0.14345632689664103,0.14345632689664103
12,full,0.1435279640956409,0.14345632689664103
13,full,0.14369762677293096,0.14345632689664103
14,full,0.14354131378224988,0.14345632689664103
15,full,0.14364460567434437,0.14345632689664103
16,full,0.14359158372008218,0.14345632689664103
17,full,0.14349185617978377,0.14345632689664103
18,full,0.1434804531080138,0.14345632689664103
19,full,0.1434931018537869,0.14345632689664103
20,full,0.1434228792943089,0.1434228792943089
21,full,0.1434960354302926,0.1434228792943089
22,full,0.1434102012083715,0.1434102012083715
23,full,0.14346221156136424,0.1434102012083715
24,full,0.14342443757083845,0.1434102012083715
25,full,0.14340668258761805,0.14340668258761805
26,full,0.1435287984153506,0.14340668258761805
27,full,0.14341512807196172,0.14340668258761805
28,full,0.14343593962715553,0.14340668258761805
29,full,0.1434057238143438,0.1434057238143438
