iter,score,best_so_far
1,181.48027054132234,181.48027054132234
2,172.98514099479027,172.98514099479027
3,153.13017011281275,153.13017011281275
4,157.5227019970939,153.13017011281275
5,175.51880459634947,153.13017011281275
6,158.35022958735144,153.13017011281275
7,121.22746431949551,121.22746431949551
8,150.9417872769662,121.22746431949551
9,162.66275749113336,121.22746431949551
10,139.39498548355775,121.22746431949551
11,161.67665277357494,121.22746431949551
12,161.61070177199954,121.22746431949551
13,163.61638883288416,121.22746431949551
14,177.45757553680815,121.22746431949551
15,145.10909080994512,121.22746431949551
16,103.90585175200185,103.90585175200185
17,120.50905112692729,103.90585175200185
18,109.1217773380387,103.90585175200185
19,96.0645548669754,96.0645548669754
20,142.56520263629713,96.0645548669754
21,164.01893412278454,96.0645548669754
22,143.58262348492264,96.0645548669754
23,118.33716222284487,96.0645548669754
24,102.46540621920904,96.0645548669754
25,105.5219072082711,96.0645548669754
26,99.81379723505613,96.0645548669754
27,102.36480191837863,96.0645548669754
28,132.4716364525274,96.0645548669754
29,108.3928492658899,96.0645548669754
30,106.74613545879448,96.0645548669754
31,122.23550918990415,96.0645548669754
32,111.21064793975859,96.0645548669754
33,105.44195950009701,96.0645548669754
34,92.01231180074198,92.01231180074198
35,124.71822886208004,92.01231180074198
36,71.40551198987235,71.40551198987235
37,86.78319559661196,71.40551198987235
38,78.17485005861947,71.40551198987235
39,86.52890603413414,71.40551198987235
40,78.54279628588064,71.40551198987235
41,101.45558962324802,71.40551198987235
42,75.61543141692452,71.40551198987235
43,86.93596645338262,71.40551198987235
44,89.68782051335162,71.40551198987235
45,79.55571898222918,71.40551198987235
46,76.86098712842055,71.40551198987235
47,83.01887244095097,71.40551198987235
48,96.60208695902736,71.40551198987235
49,77.82077564554822,71.40551198987235
50,104.60820787209646,71.40551198987235
51,128.6189335801383,71.40551198987235
52,92.83182433486162,71.40551198987235
53,75.07763156250316,71.40551198987235
54,76.22670685039469,71.40551198987235
55,69.82484225217162,69.82484225217162
56,94.00933856224302,69.82484225217162
57,75.48389512594123,69.82484225217162
58,131.0693252154751,69.82484225217162
59,83.12936243446956,69.82484225217162
60,88.39028501228523,69.82484225217162
61,73.04733443123004,69.82484225217162
62,124.49224470250418,69.82484225217162
63,79.97577880739097,69.82484225217162
64,88.09748514928758,69.82484225217162
65,79.52209635354704,69.82484225217162
66,76.23147648001714,69.82484225217162
67,72.77935402443896,69.82484225217162
68,107.79086228218713,69.82484225217162
69,72.74306909586694,69.82484225217162
70,66.7423876892353,66.7423876892353
71,76.13294577444066,66.7423876892353
72,74.65929773968588,66.7423876892353
73,64.16234263074168,64.16234263074168
74,72.57583762388644,64.16234263074168
75,70.52198437880195,64.16234263074168
76,73.58485448249795,64.16234263074168
77,83.43573695541107,64.16234263074168
78,84.94086014130133,64.16234263074168
79,68.55469424915755,64.16234263074168
80,76.70614894243916,64.16234263074168
81,77.65099679295261,64.16234263074168
82,73.93454694274673,64.16234263074168
83,74.52739923705269,64.16234263074168
84,76.51429093317158,64.16234263074168
85,123.8388034130903,64.16234263074168
86,69.78483996982204,64.16234263074168
87,79.47318596697436,64.16234263074168
88,85.43217387690764,64.16234263074168
89,85.93333671340487,64.16234263074168
90,63.907227793141544,63.907227793141544
91,95.63115740321184,63.907227793141544
92,120.8612493761904,63.907227793141544
93,120.3100062468554,63.907227793141544
94,60.569155213550374,60.569155213550374
95,96.89064345232819,60.569155213550374
96,64.03309711527659,60.569155213550374
97,71.13374581789095,60.569155213550374
98,70.91394483540428,60.569155213550374
99,101.0632180456001,60.569155213550374
100,69.76142417089936,60.569155213550374
101,122.32427640910522,60.569155213550374
102,64.77799918448402,60.569155213550374
103,88.94006471634498,60.569155213550374
104,66.68996408744478,60.569155213550374
105,99.41605260828565,60.569155213550374
106,70.58373137938746,60.569155213550374
107,86.76096929945969,60.569155213550374
