iter,tier,score,best_so_far
1,screen,2.011153398500823,2.011153398500823
2,screen,2.013084679072874,2.011153398500823
3,screen,2.817322679243323,2.011153398500823
4,screen,6.473827878479477,2.011153398500823
5,screen,2.3214102152600034,2.011153398500823
6,screen,6.857933651496244,2.011153398500823
7,screen,5.846660059971724,2.011153398500823
8,screen,2.2023657375792456,2.011153398500823
9,screen,2.5283176352134915,2.011153398500823
10,screen,2.3058280153467012,2.011153398500823
11,screen,8.037169884937072,2.011153398500823
12,screen,2.1333199707197936,2.011153398500823
13,screen,2.584733775104081,2.011153398500823
14,screen,2.309247914110846,2.011153398500823
15,screen,2.2518049231678163,2.011153398500823
16,screen,6.911820182581203,2.011153398500823
17,screen,2.1576217872991372,2.011153398500823
18,screen,6.866101320559516,2.011153398500823
19,screen,2.0432888317595537,2.011153398500823
20,screen,2.467189034567248,2.011153398500823
21,screen,7.849530963862514,2.011153398500823
22,screen,2.225604711244843,2.011153398500823
23,screen,2.2340976489194593,2.011153398500823
24,screen,1.7280623875024426,1.7280623875024426
25,screen,2.0405009027823136,1.7280623875024426
26,screen,3.6109961731036897,1.7280623875024426
27,screen,6.73860189665087,1.7280623875024426
28,screen,2.783334405059883,1.7280623875024426
29,screen,2.0724199620000396,1.7280623875024426
30,screen,2.351121308759383,1.7280623875024426
31,screen,2.0780024011239946,1.7280623875024426
32,screen,2.0529737317475663,1.7280623875024426
33,screen,5.9950126501475065,1.7280623875024426
34,screen,1.6482066174833432,1.6482066174833432
35,screen,3.208595095899135,1.6482066174833432
36,screen,2.035857961651337,1.6482066174833432
37,screen,2.046620241964699,1.6482066174833432
38,screen,2.1911335676219976,1.6482066174833432
39,screen,1.7457133281518988,1.6482066174833432
40,screen,8.19033567254889,1.6482066174833432
41,screen,7.741877871776913,1.6482066174833432
42,screen,3.9215419400887717,1.6482066174833432
43,screen,2.0816667229895813,1.6482066174833432
44,screen,2.293956980462375,1.6482066174833432
45,screen,1.8114941432635954,1.6482066174833432
46,screen,1.6904082385316146,1.6482066174833432
47,screen,3.3725389150691205,1.6482066174833432
48,screen,2.225299244910038,1.6482066174833432
49,screen,8.122863285916978,1.6482066174833432
50,screen,2.2593449295648105,1.6482066174833432
51,screen,4.948640256582147,1.6482066174833432
52,screen,7.919713556956113,1.6482066174833432
53,screen,2.1425972986295534,1.6482066174833432
54,screen,2.438664600062207,1.6482066174833432
55,screen,1.8910223749583464,1.6482066174833432
56,screen,1.977452780896725,1.6482066174833432
57,screen,2.594859256490359,1.6482066174833432
58,screen,2.309913492219293,1.6482066174833432
59,screen,7.9007935491238985,1.6482066174833432
60,screen,2.095110037892152,1.6482066174833432
61,screen,2.0501783668452824,1.6482066174833432
62,screen,1.6790308271435064,1.6482066174833432
63,screen,1.8943894999262723,1.6482066174833432
64,screen,3.1345930267521074,1.6482066174833432
65,screen,2.44981709038009,1.6482066174833432
1,full,1.6482066174833432,1.6482066174833432
1,full,1.6482062795319936,1.6482062795319936
2,full,1.671145265962599,1.6482062795319936
3,full,1.6555788843551928,1.6482062795319936
4,full,1.6482805119018782,1.6482062795319936
5,full,1.6980658820835626,1.6482062795319936
6,full,1.6492194818203731,1.6482062795319936
7,full,1.6481232056170088,1.6481232056170088
8,full,1.6466750391162697,1.6466750391162697
9,full,1.646572273594255,1.646572273594255
10,full,1.6475145851406061,1.646572273594255
11,full,1.6468369516704175,1.646572273594255
12,full,1.646957620048435,1.646572273594255
13,full,1.647238742269497,1.646572273594255
14,full,1.6465919705117897,1.646572273594255
15,full,1.6474504074555396,1.646572273594255
16,full,1.6479668981684596,1.646572273594255
17,full,1.6471982332767543,1.646572273594255
18,full,1.647156165060357,1.646572273594255
19,full,1.647070554422662,1.646572273594255
20,full,1.6472913408038299,1.646572273594255
21,full,1.6468385450153522,1.646572273594255
