iter,tier,score,best_so_far
1,screen,5.543031004817403,5.543031004817403
2,screen,3.258399898786667,3.258399898786667
3,screen,1.9601506866121243,1.9601506866121243
4,screen,1.2513241417916974,1.2513241417916974
5,screen,1.4353278047154805,1.2513241417916974
6,screen,0.9448328895737957,0.9448328895737957
7,screen,1.22895499147287,0.9448328895737957
8,screen,1.2837402073352542,0.9448328895737957
9,screen,1.6657532292258035,0.9448328895737957
10,screen,1.6446883519881317,0.9448328895737957
11,screen,1.0775421231180247,0.9448328895737957
12,screen,1.0091495469988243,0.9448328895737957
13,screen,1.6972677798180236,0.9448328895737957
14,screen,2.0064227354612743,0.9448328895737957
15,screen,5.098413175937896,0.9448328895737957
16,screen,2.0141101531540615,0.9448328895737957
17,screen,5.210504001913286,0.9448328895737957
18,screen,2.124955221094126,0.9448328895737957
19,screen,5.4788554642831775,0.9448328895737957
20,screen,1.0350122912211963,0.9448328895737957
21,screen,1.6325083692478695,0.9448328895737957
22,screen,1.1787523232799635,0.9448328895737957
23,screen,1.561486407063786,0.9448328895737957
24,screen,5.22978255270193,0.9448328895737957
25,screen,1.3271684011012745,0.9448328895737957
26,screen,1.0350353976193154,0.9448328895737957
27,screen,1.957141148442367,0.9448328895737957
28,screen,0.6192829198763392,0.6192829198763392
29,screen,1.0045646149738428,0.6192829198763392
30,screen,0.7026985413344329,0.6192829198763392
31,screen,0.5876266755244887,0.5876266755244887
32,screen,3.044594023613519,0.5876266755244887
33,screen,0.6271531479073382,0.5876266755244887
34,screen,0.7032022288490211,0.5876266755244887
35,screen,5.479754159274242,0.5876266755244887
36,screen,1.3673154051047154,0.5876266755244887
37,screen,1.8618380896459454,0.5876266755244887
38,screen,1.5564565610179395,0.5876266755244887
39,screen,0.8717558671417455,0.5876266755244887
40,screen,0.8855673455586188,0.5876266755244887
41,screen,0.5905047979872442,0.5876266755244887
42,screen,5.149483919713614,0.5876266755244887
43,screen,0.7691534598832591,0.5876266755244887
44,screen,0.6801448266839324,0.5876266755244887
45,screen,0.6977920240090013,0.5876266755244887
46,screen,0.6170002688809928,0.5876266755244887
47,screen,0.6142807582494221,0.5876266755244887
48,screen,0.5799374460245779,0.5799374460245779
49,screen,0.6786686876819031,0.5799374460245779
50,screen,0.902510862055524,0.5799374460245779
51,screen,0.7648639946921145,0.5799374460245779
52,screen,1.990430841395222,0.5799374460245779
53,screen,1.2051498010748043,0.5799374460245779
54,screen,0.7062791878418564,0.5799374460245779
55,screen,0.8458404931699028,0.5799374460245779
56,screen,0.9109143135466621,0.5799374460245779
57,screen,1.0450890242169215,0.5799374460245779
58,screen,1.0637880908482276,0.5799374460245779
59,screen,1.1093714136119661,0.5799374460245779
60,screen,3.51791091322044,0.5799374460245779
61,screen,1.6036641332724613,0.5799374460245779
62,screen,1.685537024448494,0.5799374460245779
63,screen,1.7744837017800366,0.5799374460245779
64,screen,0.9044302280871391,0.5799374460245779
65,screen,0.7073404965433012,0.5799374460245779
66,screen,0.872368599814203,0.5799374460245779
67,screen,1.5408624027982911,0.5799374460245779
68,screen,1.0225121841958678,0.5799374460245779
69,screen,1.1624099661278502,0.5799374460245779
70,screen,0.6214607119498887,0.5799374460245779
71,screen,0.964322683991951,0.5799374460245779
72,screen,0.9112983321195701,0.5799374460245779
73,screen,1.6010962371282196,0.5799374460245779
74,screen,0.6469598267099615,0.5799374460245779
75,screen,0.6355450680222245,0.5799374460245779
76,screen,0.8369308418318943,0.5799374460245779
77,screen,0.8653295166010273,0.5799374460245779
78,screen,1.2187848069127798,0.5799374460245779
79,screen,1.755859696651365,0.5799374460245779
80,screen,0.6734300721688206,0.5799374460245779
81,screen,0.6542912246031692,0.5799374460245779
1,full,0.5799374460245779,0.5799374460245779
1,full,0.5799374460245779,0.5799374460245779
2,full,0.605715796068409,0.5799374460245779
3,full,0.5807036667491706,0.5799374460245779
4,full,0.5881807124131213,0.5799374460245779
5,full,0.594499604815532,0.5799374460245779
6,full,0.5807294368105995,0.5799374460245779
7,full,0.7947475120273908,0.5799374460245779
8,full,0.5837973112837871,0.5799374460245779
9,full,0.5805379939187948,0.5799374460245779
10,full,0.580311055081824,0.5799374460245779
11,full,0.5787179787328484,0.5787179787328484
12,full,0.579143760684616,0.5787179787328484
13,full,0.5789388830890276,0.5787179787328484
14,full,0.5796417636840188,0.5787179787328484
15,full,0.5801347489697803,0.5787179787328484
16,full,0.5801728109904782,0.5787179787328484
17,full,0.5796868455974273,0.5787179787328484
18,full,0.5795516130065561,0.5787179787328484
19,full,0.5800265065373815,0.5787179787328484
20,full,0.5800825147585587,0.5787179787328484
21,full,0.5802190745593396,0.5787179787328484
22,full,0.5786101287176892,0.5786101287176892
23,full,0.5795013857024149,0.5786101287176892
24,full,0.5791789065584009,0.5786101287176892
25,full,0.5795501452150488,0.5786101287176892
26,full,0.5786511325519332,0.5786101287176892
27,full,0.5792797096800997,0.5786101287176892
28,full,0.5805766817590735,0.5786101287176892
29,full,0.5805611308503273,0.5786101287176892
30,full,0.578774767723877,0.5786101287176892
31,full,0.5795127417477226,0.5786101287176892
