iter,score,best_so_far
1,24.394661589541375,24.394661589541375
2,102.26830358335106,24.394661589541375
3,8.152880399654764,8.152880399654764
4,17.464415418830768,8.152880399654764
5,16.55721342759748,8.152880399654764
6,104.710799310021,8.152880399654764
7,19.119491837794286,8.152880399654764
8,102.38564340300545,8.152880399654764
9,24.239053881242832,8.152880399654764
10,34.04135355243483,8.152880399654764
11,12.239703135703463,8.152880399654764
12,4.457376073112344,4.457376073112344
13,16.896467060748044,4.457376073112344
14,5.546019650768483,4.457376073112344
15,5.761003817694869,4.457376073112344
16,86.80759847621502,4.457376073112344
17,17.636187242478204,4.457376073112344
18,11.977968045455793,4.457376073112344
19,69.95241368643578,4.457376073112344
20,19.262204794597633,4.457376073112344
21,4.325041542408285,4.325041542408285
22,3.3176522909983936,3.3176522909983936
23,85.68562091450457,3.3176522909983936
24,7.054075636642673,3.3176522909983936
25,5.190525207783889,3.3176522909983936
26,4.0327302518560435,3.3176522909983936
27,7.460985130211458,3.3176522909983936
28,4.031211863645297,3.3176522909983936
29,2.628352374292049,2.628352374292049
30,4.218921779431964,2.628352374292049
31,96.88127782067194,2.628352374292049
32,6.664929176883239,2.628352374292049
33,14.10526906014433,2.628352374292049
34,3.2535454841586833,2.628352374292049
35,5.860745305787065,2.628352374292049
36,2.9482037243942445,2.628352374292049
37,21.45386515813699,2.628352374292049
38,7.1011876390103925,2.628352374292049
39,11.007338161624151,2.628352374292049
40,3.3388295515054995,2.628352374292049
41,3.550574418446682,2.628352374292049
42,21.6650397005612,2.628352374292049
43,3.644584215830482,2.628352374292049
44,9.02112232584028,2.628352374292049
45,2.0697451116788192,2.0697451116788192
46,2.191967269614426,2.0697451116788192
47,2.6393089432119736,2.0697451116788192
48,3.4708874047057945,2.0697451116788192
49,7.086720003216818,2.0697451116788192
50,3.9677651488935815,2.0697451116788192
51,2.8881772571141986,2.0697451116788192
52,4.035060861964407,2.0697451116788192
53,3.3050385478512325,2.0697451116788192
54,1.7267823328739595,1.7267823328739595
55,15.961532314279088,1.7267823328739595
56,3.252336860034977,1.7267823328739595
57,2.1534398232092014,1.7267823328739595
58,4.836076302730667,1.7267823328739595
59,3.0358484759087982,1.7267823328739595
60,2.212005640740666,1.7267823328739595
61,2.058742145401432,1.7267823328739595
62,1.8222548344681058,1.7267823328739595
63,2.5749023707928993,1.7267823328739595
64,2.4781247354444327,1.7267823328739595
65,3.037910995577268,1.7267823328739595
66,1.5757581267744858,1.5757581267744858
67,2.6895974298753256,1.5757581267744858
68,3.1047040625090854,1.5757581267744858
69,1.8916645768482836,1.5757581267744858
70,2.062028688942081,1.5757581267744858
71,2.5616100289580284,1.5757581267744858
72,1.8532505837477273,1.5757581267744858
73,1.8576480211037074,1.5757581267744858
74,2.039321968849411,1.5757581267744858
75,2.1617153025486777,1.5757581267744858
76,2.559441760982294,1.5757581267744858
77,2.198181646956143,1.5757581267744858
78,1.5503710217500357,1.5503710217500357
79,1.7245108355849328,1.5503710217500357
