model,window,regime,split,wheel,state,bin_kind,bin_center,n,rmse_norm,rmse_phys
ssm,32,S1_train,same_subset,4,omega_z_derived,slip,0.2,8269,0.08860906438676847,0.7980762354582486
ssm,32,S1_train,same_subset,4,omega_z_derived,slip,0.65,1912,0.08650073878205126,0.7790871560296647
ssm,32,S1_train,same_subset,1,gamma,wz,0.5,77529,0.0356871511609402,2.9551276564853284
ssm,32,S1_train,same_subset,1,gamma,wz,1.5,16539,0.05553663580129004,4.5987937622858786
ssm,32,S1_train,same_subset,1,gamma,wz,3.0,16515,0.0640401263329603,5.302937954442812
ssm,32,S1_train,same_subset,1,gamma,wz,6.0,15288,0.07978906310722227,6.607052084757738
ssm,32,S1_train,same_subset,1,gamma,wz,12.0,7193,0.09474775161836715,7.8457285647216475
ssm,32,S1_train,same_subset,1,gamma,wz,24.0,695,0.07540070620827939,6.243667670199695
ssm,32,S1_train,same_subset,1,zx,wz,0.5,77529,0.03253990923566187,9.966102961437035e-06
ssm,32,S1_train,same_subset,1,zx,wz,1.5,16539,0.045574395694849515,1.395821717319383e-05
ssm,32,S1_train,same_subset,1,zx,wz,3.0,16515,0.04986194452629666,1.527137857541932e-05
ssm,32,S1_train,same_subset,1,zx,wz,6.0,15288,0.057026088582107864,1.746556409656374e-05
ssm,32,S1_train,same_subset,1,zx,wz,12.0,7193,0.07009003648287422,2.1466701554901955e-05
ssm,32,S1_train,same_subset,1,zx,wz,24.0,695,0.08597812870331918,2.6332798873059086e-05
ssm,32,S1_train,same_subset,1,zy,wz,0.5,77529,0.07849990929812954,1.6350860568226113e-05
ssm,32,S1_train,same_subset,1,zy,wz,1.5,16539,0.09753214181379624,2.0315112033937077e-05
ssm,32,S1_train,same_subset,1,zy,wz,3.0,16515,0.09854188086758095,2.052543202014459e-05
ssm,32,S1_train,same_subset,1,zy,wz,6.0,15288,0.10867013116036447,2.263506005610544e-05
ssm,32,S1_train,same_subset,1,zy,wz,12.0,7193,0.15081645677829114,3.1413779674493844e-05
ssm,32,S1_train,same_subset,1,zy,wz,24.0,695,0.18895756577212308,3.9358246869553796e-05
ssm,32,S1_train,same_subset,1,omega_z_derived,wz,0.5,77529,0.02648291984408735,0.23852400563510975
ssm,32,S1_train,same_subset,1,omega_z_derived,wz,1.5,16539,0.04434969316468416,0.3994448695463811
ssm,32,S1_train,same_subset,1,omega_z_derived,wz,3.0,16515,0.057132935287648005,0.5145798370697446
ssm,32,S1_train,same_subset,1,omega_z_derived,wz,6.0,15288,0.08517841597472203,0.7671773766471909
ssm,32,S1_train,same_subset,1,omega_z_derived,wz,12.0,7193,0.12541571833472379,1.129583130671393
ssm,32,S1_train,same_subset,1,omega_z_derived,wz,24.0,695,0.11519344446644351,1.0375140641139222
ssm,32,S1_train,same_subset,2,gamma,wz,0.5,76650,0.03849467213882182,3.1876086087416704
ssm,32,S1_train,same_subset,2,gamma,wz,1.5,16344,0.061052594791933555,5.055550952116212
ssm,32,S1_train,same_subset,2,gamma,wz,3.0,16365,0.07648502737032922,6.333456503350568
ssm,32,S1_train,same_subset,2,gamma,wz,6.0,15644,0.08851996066611867,7.33002707654225
ssm,32,S1_train,same_subset,2,gamma,wz,12.0,7925,0.1068418126603487,8.84719529055933
ssm,32,S1_train,same_subset,2,gamma,wz,24.0,831,0.11929010285963315,9.877994471367332
ssm,32,S1_train,same_subset,2,zx,wz,0.5,76650,0.037921335768783974,1.1614289824204845e-05
ssm,32,S1_train,same_subset,2,zx,wz,1.5,16344,0.0599473755687835,1.836027607378714e-05
ssm,32,S1_train,same_subset,2,zx,wz,3.0,16365,0.07852362897542621,2.4049685134437305e-05
ssm,32,S1_train,same_subset,2,zx,wz,6.0,15644,0.09619206267062665,2.9461053301543603e-05
ssm,32,S1_train,same_subset,2,zx,wz,12.0,7925,0.1079882008059921,3.307389457920923e-05
ssm,32,S1_train,same_subset,2,zx,wz,24.0,831,0.13312896087779583,4.077383623435365e-05
ssm,32,S1_train,same_subset,2,zy,wz,0.5,76650,0.09112367766191404,1.8980283680976e-05
ssm,32,S1_train,same_subset,2,zy,wz,1.5,16344,0.09764869871764344,2.0339389833293433e-05
ssm,32,S1_train,same_subset,2,zy,wz,3.0,16365,0.09869856349345553,2.055806767976885e-05
ssm,32,S1_train,same_subset,2,zy,wz,6.0,15644,0.10493561906304222,2.1857193082965267e-05
ssm,32,S1_train,same_subset,2,zy,wz,12.0,7925,0.12603304891116754,2.6251607540030714e-05
ssm,32,S1_train,same_subset,2,zy,wz,24.0,831,0.15755020024556007,3.281636097630334e-05
ssm,32,S1_train,same_subset,2,omega_z_derived,wz,0.5,76650,0.028289580744166674,0.2547960782482656
ssm,32,S1_train,same_subset,2,omega_z_derived,wz,1.5,16344,0.05402358934552089,0.48657485675081713
ssm,32,S1_train,same_subset,2,omega_z_derived,wz,3.0,16365,0.06774235502070518,0.6101358145484913
ssm,32,S1_train,same_subset,2,omega_z_derived,wz,6.0,15644,0.09172666106703643,0.8261555277912069
ssm,32,S1_train,same_subset,2,omega_z_derived,wz,12.0,7925,0.1408912035252062,1.268966353462244
ssm,32,S1_train,same_subset,2,omega_z_derived,wz,24.0,831,0.18190312335089098,1.638348863140178
ssm,32,S1_train,same_subset,3,gamma,wz,0.5,77260,0.03620995812330711,2.998419464788032
ssm,32,S1_train,same_subset,3,gamma,wz,1.5,16402,0.06284590937374061,5.204049046562202
ssm,32,S1_train,same_subset,3,gamma,wz,3.0,16965,0.07659703208741667,6.342731213242326
ssm,32,S1_train,same_subset,3,gamma,wz,6.0,15206,0.095477519749451,7.906158094330758
ssm,32,S1_train,same_subset,3,gamma,wz,12.0,7284,0.10194592187199918,8.441783810793877
ssm,32,S1_train,same_subset,3,gamma,wz,24.0,642,0.0810056317118881,6.707791860644155
ssm,32,S1_train,same_subset,3,zx,wz,0.5,77260,0.040022909912243394,1.225794571780721e-05
ssm,32,S1_train,same_subset,3,zx,wz,1.5,16402,0.06179833772990827,1.8927176230896982e-05
ssm,32,S1_train,same_subset,3,zx,wz,3.0,16965,0.07228075480944784,2.213765992173241e-05
ssm,32,S1_train,same_subset,3,zx,wz,6.0,15206,0.08145897302965167,2.49487024179812e-05
ssm,32,S1_train,same_subset,3,zx,wz,12.0,7284,0.09157578110803274,2.8047209849334223e-05
ssm,32,S1_train,same_subset,3,zx,wz,24.0,642,0.09156665231340086,2.8044413943277294e-05
ssm,32,S1_train,same_subset,3,zy,wz,0.5,77260,0.08421625946093289,1.7541527465037034e-05
ssm,32,S1_train,same_subset,3,zy,wz,1.5,16402,0.10638479361633699,2.2159043788389465e-05
ssm,32,S1_train,same_subset,3,zy,wz,3.0,16965,0.11330799271867369,2.3601086997271423e-05
ssm,32,S1_train,same_subset,3,zy,wz,6.0,15206,0.12063756702863512,2.5127774734061004e-05
ssm,32,S1_train,same_subset,3,zy,wz,12.0,7284,0.161710140313837,3.3682840897976577e-05
ssm,32,S1_train,same_subset,3,zy,wz,24.0,642,0.180633300846893,3.7624373696696144e-05
ssm,32,S1_train,same_subset,3,omega_z_derived,wz,0.5,77260,0.02530554922727859,0.22791976874236994
ssm,32,S1_train,same_subset,3,omega_z_derived,wz,1.5,16402,0.05222105740983258,0.47033997252668874
ssm,32,S1_train,same_subset,3,omega_z_derived,wz,3.0,16965,0.07071814110235985,0.636937859802122
ssm,32,S1_train,same_subset,3,omega_z_derived,wz,6.0,15206,0.10186761038084781,0.9174921275888662
ssm,32,S1_train,same_subset,3,omega_z_derived,wz,12.0,7284,0.1372912040773427,1.236542198812986
ssm,32,S1_train,same_subset,3,omega_z_derived,wz,24.0,642,0.11939901938161217,1.075392461989621
ssm,32,S1_train,same_subset,4,gamma,wz,0.5,77254,0.03442330372353504,2.850472886616991
ssm,32,S1_train,same_subset,4,gamma,wz,1.5,16087,0.06064849475244777,5.022088848809169
ssm,32,S1_train,same_subset,4,gamma,wz,3.0,16571,0.06620702873070076,5.482371531884357
ssm,32,S1_train,same_subset,4,gamma,wz,6.0,15308,0.07991280959433417,6.617299112069392
ssm,32,S1_train,same_subset,4,gamma,wz,12.0,7618,0.09914181388824811,8.209585456060802
ssm,32,S1_train,same_subset,4,gamma,wz,24.0,921,0.08029785151619553,6.649183087574858
ssm,32,S1_train,same_subset,4,zx,wz,0.5,77254,0.030399288761624926,9.310488222838533e-06
ssm,32,S1_train,same_subset,4,zx,wz,1.5,16087,0.04162087001331425,1.274735810817574e-05
ssm,32,S1_train,same_subset,4,zx,wz,3.0,16571,0.04961285448373179,1.5195088974125964e-05
ssm,32,S1_train,same_subset,4,zx,wz,6.0,15308,0.05707876863216657,1.7481698578264924e-05
ssm,32,S1_train,same_subset,4,zx,wz,12.0,7618,0.06513930582507194,1.99504253021217e-05
ssm,32,S1_train,same_subset,4,zx,wz,24.0,921,0.06545082826005778,2.004583629743684e-05
ssm,32,S1_train,same_subset,4,zy,wz,0.5,77254,0.07820498061873346,1.628942941524285e-05
ssm,32,S1_train,same_subset,4,zy,wz,1.5,16087,0.09228796115572764,1.9222793971255885e-05
ssm,32,S1_train,same_subset,4,zy,wz,3.0,16571,0.09412067331002723,1.9604532280658393e-05
ssm,32,S1_train,same_subset,4,zy,wz,6.0,15308,0.10638244012769693,2.2158553548561274e-05
ssm,32,S1_train,same_subset,4,zy,wz,12.0,7618,0.13511798222220686,2.814392149256053e-05
ssm,32,S1_train,same_subset,4,zy,wz,24.0,921,0.15056825580397173,3.13620814774889e-05
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,0.5,77254,0.023135333902090698,0.20837326648725882
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,1.5,16087,0.050513958616344494,0.45496462703476964
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,3.0,16571,0.061182928606863946,0.5510569564728206
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,6.0,15308,0.08442838277270226,0.7604220443515715
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,12.0,7618,0.12901893335714587,1.162036247071418
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,24.0,921,0.12189257980867778,1.0978512401326093
ssm,32,S1_train,cross_subset,1,gamma,overall,,1396107,0.05602888625772307,4.639555427780893
ssm,32,S1_train,cross_subset,1,zx,overall,,1396107,0.0467518863166773,1.4318851089559064e-05
ssm,32,S1_train,cross_subset,1,zy,overall,,1396107,0.1045547278826423,2.1777856901446693e-05
ssm,32,S1_train,cross_subset,1,omega_z_derived,overall,,1396107,0.054913639687867694,0.4945912829652729
ssm,32,S1_train,cross_subset,2,gamma,overall,,1396107,0.0664702433697795,5.504167444310308
ssm,32,S1_train,cross_subset,2,zx,overall,,1396107,0.07000223851193313,2.1439812143624364e-05
ssm,32,S1_train,cross_subset,2,zy,overall,,1396107,0.10479964328981084,2.182887088971952e-05
ssm,32,S1_train,cross_subset,2,omega_z_derived,overall,,1396107,0.06544863160424763,0.5894769106083861
ssm,32,S1_train,cross_subset,3,gamma,overall,,1396107,0.06672219406734133,5.525030730552087
ssm,32,S1_train,cross_subset,3,zx,overall,,1396107,0.06376268703810117,1.9528803786269172e-05
ssm,32,S1_train,cross_subset,3,zy,overall,,1396107,0.11167206587580901,2.326033769986239e-05
ssm,32,S1_train,cross_subset,3,omega_z_derived,overall,,1396107,0.06682118821988625,0.6018391313850421
ssm,32,S1_train,cross_subset,4,gamma,overall,,1396107,0.05898063832861245,4.883979600099149
ssm,32,S1_train,cross_subset,4,zx,overall,,1396107,0.045506063979408096,1.3937289147624362e-05
ssm,32,S1_train,cross_subset,4,zy,overall,,1396107,0.09854950023178602,2.0527019453310943e-05
ssm,32,S1_train,cross_subset,4,omega_z_derived,overall,,1396107,0.057966885773623536,0.5220909880903781
ssm,32,S1_train,cross_subset,1,gamma,slip,0.005,324196,0.05101089227542449,4.224032841475111
ssm,32,S1_train,cross_subset,1,gamma,slip,0.02,360194,0.044144239529128944,3.655429444090993
ssm,32,S1_train,cross_subset,1,gamma,slip,0.065,577172,0.048328313138128465,4.001897881613644
ssm,32,S1_train,cross_subset,1,gamma,slip,0.2,109314,0.09902833181979663,8.200188371548409
ssm,32,S1_train,cross_subset,1,gamma,slip,0.65,22193,0.10785568034390114,8.93115010758272
ssm,32,S1_train,cross_subset,1,gamma,slip,1.5,3038,0.2287551152932281,18.942407730266932
ssm,32,S1_train,cross_subset,1,zx,slip,0.005,324196,0.04030464505880276,1.234423364688425e-05
ssm,32,S1_train,cross_subset,1,zx,slip,0.02,360194,0.04443182079139447,1.3608277070185963e-05
ssm,32,S1_train,cross_subset,1,zx,slip,0.065,577172,0.045796897180448284,1.40263634216284e-05
ssm,32,S1_train,cross_subset,1,zx,slip,0.2,109314,0.06447480970420442,1.9746907936556667e-05
ssm,32,S1_train,cross_subset,1,zx,slip,0.65,22193,0.07242634053026147,2.2182248929107062e-05
ssm,32,S1_train,cross_subset,1,zx,slip,1.5,3038,0.10330580362174671,3.1639801710689826e-05
ssm,32,S1_train,cross_subset,1,zy,slip,0.005,324196,0.11364871291491217,2.367205610860575e-05
ssm,32,S1_train,cross_subset,1,zy,slip,0.02,360194,0.10070196416283815,2.0975358938599673e-05
ssm,32,S1_train,cross_subset,1,zy,slip,0.065,577172,0.09273173770844054,1.9315228845659037e-05
ssm,32,S1_train,cross_subset,1,zy,slip,0.2,109314,0.12881321587627848,2.683069253979915e-05
ssm,32,S1_train,cross_subset,1,zy,slip,0.65,22193,0.14480041019087717,3.0160688572030228e-05
ssm,32,S1_train,cross_subset,1,zy,slip,1.5,3038,0.2430345495981439,5.062202066140222e-05
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.005,324196,0.0491286824988775,0.44248784538094876
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.02,360194,0.040923536532770984,0.3685864669008893
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.065,577172,0.04512869984859665,0.4064611576202633
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.2,109314,0.10643941887628162,0.958669085482762
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.65,22193,0.11019203608397297,0.9924678241892015
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,1.5,3038,0.21532382956085494,1.9393595055952508
ssm,32,S1_train,cross_subset,2,gamma,slip,0.005,395871,0.06719329055036022,5.5640404108266655
ssm,32,S1_train,cross_subset,2,gamma,slip,0.02,369968,0.06278800696329016,5.199254349051855
ssm,32,S1_train,cross_subset,2,gamma,slip,0.065,543469,0.06586474121957829,5.454027908538619
ssm,32,S1_train,cross_subset,2,gamma,slip,0.2,74099,0.08110146796653968,6.715727735684624
ssm,32,S1_train,cross_subset,2,gamma,slip,0.65,12694,0.07808373908540542,6.46584020710685
ssm,32,S1_train,cross_subset,2,zx,slip,0.005,395871,0.06622980256187135,2.0284415258655743e-05
ssm,32,S1_train,cross_subset,2,zx,slip,0.02,369968,0.07568969322175792,2.318172648878952e-05
ssm,32,S1_train,cross_subset,2,zx,slip,0.065,543469,0.0594610144346691,1.8211316684892752e-05
ssm,32,S1_train,cross_subset,2,zx,slip,0.2,74099,0.08191880704869639,2.5089537267282296e-05
ssm,32,S1_train,cross_subset,2,zx,slip,0.65,12694,0.21126295744790338,6.470418739508477e-05
ssm,32,S1_train,cross_subset,2,zy,slip,0.005,395871,0.10575339978247941,2.2027529828710535e-05
ssm,32,S1_train,cross_subset,2,zy,slip,0.02,369968,0.10589936696386668,2.205793353832687e-05
ssm,32,S1_train,cross_subset,2,zy,slip,0.065,543469,0.1022012322984287,2.1287643679636137e-05
ssm,32,S1_train,cross_subset,2,zy,slip,0.2,74099,0.10471012697118004,2.1810225013789898e-05
ssm,32,S1_train,cross_subset,2,zy,slip,0.65,12694,0.14528736964333705,3.026211805512982e-05
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.005,395871,0.06518361556816216,0.5870899877593537
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.02,369968,0.056780765365857695,0.5114079443591152
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.065,543469,0.06617642738858279,0.5960319569094099
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.2,74099,0.0936032243894515,0.8430571913209618
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.65,12694,0.07742875849615823,0.6973784513410052
ssm,32,S1_train,cross_subset,3,gamma,slip,0.005,360236,0.06096478668167887,5.0482798793006225
ssm,32,S1_train,cross_subset,3,gamma,slip,0.02,331036,0.04766117531164988,3.9466545423012116
ssm,32,S1_train,cross_subset,3,gamma,slip,0.065,502634,0.05204357986221154,4.3095460722566745
ssm,32,S1_train,cross_subset,3,gamma,slip,0.2,128253,0.12146851275786694,10.058380946260758
ssm,32,S1_train,cross_subset,3,gamma,slip,0.65,40701,0.12245016548393259,10.139668174602317
ssm,32,S1_train,cross_subset,3,gamma,slip,1.5,33247,0.08849970481114951,7.3283497486235065
ssm,32,S1_train,cross_subset,3,zx,slip,0.005,360236,0.05246638253631374,1.6069048213288378e-05
ssm,32,S1_train,cross_subset,3,zx,slip,0.02,331036,0.06597844029606129,2.0207429728447872e-05
ssm,32,S1_train,cross_subset,3,zx,slip,0.065,502634,0.06283209176950608,1.9243787418822283e-05
ssm,32,S1_train,cross_subset,3,zx,slip,0.2,128253,0.06969717313763454,2.134637802792012e-05
ssm,32,S1_train,cross_subset,3,zx,slip,0.65,40701,0.08076265544959751,2.4735438986827276e-05
ssm,32,S1_train,cross_subset,3,zx,slip,1.5,33247,0.10558147433618614,3.233677871313867e-05
ssm,32,S1_train,cross_subset,3,zy,slip,0.005,360236,0.12150659785392266,2.5308786421409278e-05
ssm,32,S1_train,cross_subset,3,zy,slip,0.02,331036,0.10860106653700487,2.2620674486050542e-05
ssm,32,S1_train,cross_subset,3,zy,slip,0.065,502634,0.09659927608401915,2.0120804052850244e-05
ssm,32,S1_train,cross_subset,3,zy,slip,0.2,128253,0.14149354011547272,2.9471895762256318e-05
ssm,32,S1_train,cross_subset,3,zy,slip,0.65,40701,0.11646206714705765,2.4258053770371128e-05
ssm,32,S1_train,cross_subset,3,zy,slip,1.5,33247,0.10656785054102,2.219717297562997e-05
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.005,360236,0.05830922220564283,0.5251743134004917
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.02,331036,0.048378490451399726,0.4357310824102551
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.065,502634,0.046221088552424745,0.4162999869820269
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.2,128253,0.13201275196740206,1.1890007060988792
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.65,40701,0.1290319629728747,1.1621536010548088
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,1.5,33247,0.08629240841666651,0.7772107846348353
ssm,32,S1_train,cross_subset,4,gamma,slip,0.005,327173,0.05941892880899896,4.920272810886299
ssm,32,S1_train,cross_subset,4,gamma,slip,0.02,365664,0.05277465006312825,4.37008342842
ssm,32,S1_train,cross_subset,4,gamma,slip,0.065,587359,0.05595026554425202,4.633044994773931
ssm,32,S1_train,cross_subset,4,gamma,slip,0.2,75719,0.08826856736360707,7.309210064663491
ssm,32,S1_train,cross_subset,4,gamma,slip,0.65,33261,0.066542090755148,5.510116843174495
ssm,32,S1_train,cross_subset,4,gamma,slip,1.5,6931,0.12435997307910965,10.29781262322992
ssm,32,S1_train,cross_subset,4,zx,slip,0.005,327173,0.035743487707925015,1.0947273273197601e-05
ssm,32,S1_train,cross_subset,4,zx,slip,0.02,365664,0.04402083307311765,1.3482402537532453e-05
ssm,32,S1_train,cross_subset,4,zx,slip,0.065,587359,0.045752198316753645,1.4012673355557048e-05
ssm,32,S1_train,cross_subset,4,zx,slip,0.2,75719,0.05572058371311125,1.706572290639837e-05
ssm,32,S1_train,cross_subset,4,zx,slip,0.65,33261,0.08754420515929279,2.6812446093425508e-05
ssm,32,S1_train,cross_subset,4,zx,slip,1.5,6931,0.08054920478320395,2.4670064778401257e-05
ssm,32,S1_train,cross_subset,4,zy,slip,0.005,327173,0.09908590631184841,2.0638747888394133e-05
ssm,32,S1_train,cross_subset,4,zy,slip,0.02,365664,0.09463228822367893,1.9711097281240417e-05
ssm,32,S1_train,cross_subset,4,zy,slip,0.065,587359,0.09410858525166033,1.960201443392239e-05
ssm,32,S1_train,cross_subset,4,zy,slip,0.2,75719,0.109507510009536,2.2809478923311475e-05
ssm,32,S1_train,cross_subset,4,zy,slip,0.65,33261,0.1621554576940831,3.377559670714993e-05
ssm,32,S1_train,cross_subset,4,zy,slip,1.5,6931,0.11248296753452575,2.342924131803268e-05
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.005,327173,0.05500938099330218,0.4954535972346264
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.02,365664,0.047557609944136665,0.4283376489107307
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.065,587359,0.056376855330972406,0.5077700434024169
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.2,75719,0.09852341759078734,0.8873719495798712
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.65,33261,0.07236744476430004,0.6517926612466242
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,1.5,6931,0.1189449057832978,1.0713023920456326
ssm,32,S1_train,cross_subset,1,gamma,wz,0.5,702227,0.03687098426248006,3.0531567172830067
ssm,32,S1_train,cross_subset,1,gamma,wz,1.5,213385,0.055161492775785755,4.567729490880883
ssm,32,S1_train,cross_subset,1,gamma,wz,3.0,210339,0.06347102973044058,5.255813068637727
ssm,32,S1_train,cross_subset,1,gamma,wz,6.0,174124,0.07969294519379738,6.59909290922046
ssm,32,S1_train,cross_subset,1,gamma,wz,12.0,86852,0.09342329029073924,7.736054565918135
ssm,32,S1_train,cross_subset,1,gamma,wz,24.0,9180,0.08575562222693271,7.10112189689295
ssm,32,S1_train,cross_subset,1,zx,wz,0.5,702227,0.03556331509082875,1.0892091224786548e-05
ssm,32,S1_train,cross_subset,1,zx,wz,1.5,213385,0.045519853438483984,1.394151233872026e-05
ssm,32,S1_train,cross_subset,1,zx,wz,3.0,210339,0.05136059058169179,1.5730373747606184e-05
ssm,32,S1_train,cross_subset,1,zx,wz,6.0,174124,0.059725580953935556,1.829234632630482e-05
ssm,32,S1_train,cross_subset,1,zx,wz,12.0,86852,0.07461334260287092,2.285206911029465e-05
ssm,32,S1_train,cross_subset,1,zx,wz,24.0,9180,0.08200852558604221,2.5117015646028764e-05
ssm,32,S1_train,cross_subset,1,zy,wz,0.5,702227,0.09132440816429595,1.9022094124333417e-05
ssm,32,S1_train,cross_subset,1,zy,wz,1.5,213385,0.10361847472956019,2.1582843170593778e-05
ssm,32,S1_train,cross_subset,1,zy,wz,3.0,210339,0.10553426122858044,2.1981885143441417e-05
ssm,32,S1_train,cross_subset,1,zy,wz,6.0,174124,0.11361924684834841,2.366591857561219e-05
ssm,32,S1_train,cross_subset,1,zy,wz,12.0,86852,0.15515542822839978,3.23175503573485e-05
ssm,32,S1_train,cross_subset,1,zy,wz,24.0,9180,0.21712797588278446,4.522590269190139e-05
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,0.5,702227,0.024043379571424384,0.2165517714113477
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,1.5,213385,0.04661586059651596,0.41985558469646594
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,3.0,210339,0.05750944032456031,0.5179709091295802
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,6.0,174124,0.08349724412195768,0.7520355476176388
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,12.0,86852,0.12121451772133292,1.0917441308676563
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,24.0,9180,0.1297731352019364,1.1688291251277632
ssm,32,S1_train,cross_subset,2,gamma,wz,0.5,696372,0.04250018326921376,3.5192909185429473
ssm,32,S1_train,cross_subset,2,gamma,wz,1.5,215274,0.06748168773922292,5.587921571249021
ssm,32,S1_train,cross_subset,2,gamma,wz,3.0,208608,0.07902492791101592,6.543776748500803
ssm,32,S1_train,cross_subset,2,gamma,wz,6.0,175448,0.09336245639667577,7.731017127757451
ssm,32,S1_train,cross_subset,2,gamma,wz,12.0,89662,0.10594848126439745,8.773221653194472
ssm,32,S1_train,cross_subset,2,gamma,wz,24.0,10743,0.09241904175196149,7.652896284539097
ssm,32,S1_train,cross_subset,2,zx,wz,0.5,696372,0.043208005692778585,1.3233455273450768e-05
ssm,32,S1_train,cross_subset,2,zx,wz,1.5,215274,0.06322347413459505,1.9363657355925275e-05
ssm,32,S1_train,cross_subset,2,zx,wz,3.0,208608,0.08216066440983652,2.5163611701130507e-05
ssm,32,S1_train,cross_subset,2,zx,wz,6.0,175448,0.10294799418925205,3.1530214246283764e-05
ssm,32,S1_train,cross_subset,2,zx,wz,12.0,89662,0.11985518060192792,3.670843276250198e-05
ssm,32,S1_train,cross_subset,2,zx,wz,24.0,10743,0.10792795312899255,3.305544233459204e-05
ssm,32,S1_train,cross_subset,2,zy,wz,0.5,696372,0.09895152430097721,2.0610757262404304e-05
ssm,32,S1_train,cross_subset,2,zy,wz,1.5,215274,0.10435232178453392,2.1735697247726865e-05
ssm,32,S1_train,cross_subset,2,zy,wz,3.0,208608,0.10504200933265294,2.187935327064007e-05
ssm,32,S1_train,cross_subset,2,zy,wz,6.0,175448,0.10911697154461995,2.2728133093148258e-05
ssm,32,S1_train,cross_subset,2,zy,wz,12.0,89662,0.13009329388949037,2.7097321855274666e-05
ssm,32,S1_train,cross_subset,2,zy,wz,24.0,10743,0.1563297117355032,3.2562143603839124e-05
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,0.5,696372,0.026267016256689393,0.2365794244182114
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,1.5,215274,0.05698802100087395,0.5132746359680918
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,3.0,208608,0.07422191045149662,0.6684952977620526
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,6.0,175448,0.09903189295980389,0.8919516402823673
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,12.0,89662,0.13831253983189412,1.2457410747944944
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,24.0,10743,0.14163854456526742,1.2756974382331197
ssm,32,S1_train,cross_subset,3,gamma,wz,0.5,701489,0.0413451530403959,3.4236469206328235
ssm,32,S1_train,cross_subset,3,gamma,wz,1.5,214074,0.06717045329403508,5.562149336315055
ssm,32,S1_train,cross_subset,3,gamma,wz,3.0,212827,0.08109569090800314,6.715249359409036
ssm,32,S1_train,cross_subset,3,gamma,wz,6.0,175495,0.09521160272066732,7.884138438295504
ssm,32,S1_train,cross_subset,3,gamma,wz,12.0,84793,0.10885216328612252,9.013665362637475
ssm,32,S1_train,cross_subset,3,gamma,wz,24.0,7429,0.08603268652473432,7.1240646219611365
ssm,32,S1_train,cross_subset,3,zx,wz,0.5,701489,0.04540900151133975,1.3907561363585322e-05
ssm,32,S1_train,cross_subset,3,zx,wz,1.5,214074,0.06344550162567905,1.9431658433823276e-05
ssm,32,S1_train,cross_subset,3,zx,wz,3.0,212827,0.07459255465708478,2.284570231771771e-05
ssm,32,S1_train,cross_subset,3,zx,wz,6.0,175495,0.08724962245723472,2.672222330353739e-05
ssm,32,S1_train,cross_subset,3,zx,wz,12.0,84793,0.09679978707770281,2.9647183022229072e-05
ssm,32,S1_train,cross_subset,3,zx,wz,24.0,7429,0.08469422820095418,2.593957447196901e-05
ssm,32,S1_train,cross_subset,3,zy,wz,0.5,701489,0.09621688837960306,2.0041155963640084e-05
ssm,32,S1_train,cross_subset,3,zy,wz,1.5,214074,0.11142265766440605,2.320838781600251e-05
