iter,score,best_so_far
1,85.00961037872244,85.00961037872244
2,66.99684416288466,66.99684416288466
3,66.75375526156766,66.75375526156766
4,82.60609485794586,66.75375526156766
5,63.499361722503586,63.499361722503586
6,56.831332710740455,56.831332710740455
7,55.181720840431296,55.181720840431296
8,48.64914735721217,48.64914735721217
9,45.419935874218666,45.419935874218666
10,52.23702193117124,45.419935874218666
11,73.38866180252083,45.419935874218666
12,57.53882330307501,45.419935874218666
13,35.61178291706907,35.61178291706907
14,78.44971976763122,35.61178291706907
15,42.95315166032027,35.61178291706907
16,50.373358311323294,35.61178291706907
17,41.38948241369695,35.61178291706907
18,78.57260348253831,35.61178291706907
19,46.839132598167886,35.61178291706907
20,55.743541001758686,35.61178291706907
21,63.86130636864117,35.61178291706907
22,42.59957843187249,35.61178291706907
23,44.18549460612623,35.61178291706907
24,50.293313971633914,35.61178291706907
25,48.894057498594734,35.61178291706907
26,26.36901829788381,26.36901829788381
27,29.740426897430662,26.36901829788381
28,24.970251695744885,24.970251695744885
29,28.453422543498142,24.970251695744885
30,34.553965352939876,24.970251695744885
31,41.67700186459746,24.970251695744885
32,28.580324638963457,24.970251695744885
33,21.74106012471271,21.74106012471271
34,36.01341017806684,21.74106012471271
35,24.273996805792496,21.74106012471271
36,28.4660535284266,21.74106012471271
37,42.65042719620094,21.74106012471271
38,30.64370567338075,21.74106012471271
39,22.84314023978563,21.74106012471271
40,28.244771582567086,21.74106012471271
41,23.76304054256609,21.74106012471271
42,43.85222928674088,21.74106012471271
43,22.93849461746242,21.74106012471271
44,32.969979631475,21.74106012471271
45,22.604646041948083,21.74106012471271
46,28.44296232208677,21.74106012471271
47,20.050546701042176,20.050546701042176
48,28.007774745402642,20.050546701042176
49,19.085484045605615,19.085484045605615
50,27.474483258955317,19.085484045605615
51,32.321113292855294,19.085484045605615
52,28.435163047385263,19.085484045605615
53,19.324779787402868,19.085484045605615
54,37.12187020961157,19.085484045605615
55,23.740065107367304,19.085484045605615
56,21.675864415837793,19.085484045605615
57,28.98299113278887,19.085484045605615
58,24.721300586451797,19.085484045605615
59,20.35707244381419,19.085484045605615
60,20.328829778475605,19.085484045605615
61,30.36027869119228,19.085484045605615
62,27.137287181607824,19.085484045605615
63,27.05290162784077,19.085484045605615
64,20.67805985573361,19.085484045605615
65,23.579129303620284,19.085484045605615
66,18.580226026860664,18.580226026860664
67,22.217782228820127,18.580226026860664
68,29.613389590338514,18.580226026860664
69,36.41798282585806,18.580226026860664
70,31.898607825745273,18.580226026860664
71,26.30807804093702,18.580226026860664
72,18.443443819850625,18.443443819850625
73,22.212940195026995,18.443443819850625
74,20.31995070961386,18.443443819850625
75,21.449504794197747,18.443443819850625
76,26.122335946594568,18.443443819850625
77,38.823843686042395,18.443443819850625
78,27.35277585148009,18.443443819850625
79,22.492698291694417,18.443443819850625
80,21.45475108441881,18.443443819850625
81,23.23063759437335,18.443443819850625
82,33.849801293333805,18.443443819850625
83,27.356921598478397,18.443443819850625
84,38.09636164828959,18.443443819850625
85,21.7617735490306,18.443443819850625
86,20.368988044020508,18.443443819850625
87,21.011242433524792,18.443443819850625
88,20.80840323036897,18.443443819850625
89,17.265284156533426,17.265284156533426
90,21.15213630898576,17.265284156533426
91,23.091653437642492,17.265284156533426
92,36.34398515495425,17.265284156533426
93,18.851456417677387,17.265284156533426
94,19.89310359017925,17.265284156533426
95,17.89157584740797,17.265284156533426
96,50.32199337065353,17.265284156533426
97,27.440317377384158,17.265284156533426
98,26.43044970628868,17.265284156533426
99,25.271815495687537,17.265284156533426
100,29.897315734778637,17.265284156533426
101,17.746299964746726,17.265284156533426
102,38.57183609249611,17.265284156533426
103,37.069196503132154,17.265284156533426
104,24.92178444044583,17.265284156533426
105,27.03302212451043,17.265284156533426
106,18.536113541131503,17.265284156533426
107,18.686778285805705,17.265284156533426
108,19.024360075404704,17.265284156533426
109,28.184809641246392,17.265284156533426
110,25.019808645631226,17.265284156533426
111,24.545151975349146,17.265284156533426
112,23.28411019499377,17.265284156533426
113,17.89461591087667,17.265284156533426
114,27.373291675601333,17.265284156533426
115,20.99067962106394,17.265284156533426
116,24.717159713116292,17.265284156533426
117,31.052325156773342,17.265284156533426
118,21.726302672051183,17.265284156533426
119,18.68300995080276,17.265284156533426
120,17.900406214228415,17.265284156533426
121,18.470805432322177,17.265284156533426
122,21.094520659799457,17.265284156533426
123,30.66486285042834,17.265284156533426
124,18.497669067166722,17.265284156533426
125,19.722248747229248,17.265284156533426
126,17.76874057636166,17.265284156533426
127,30.41544510305665,17.265284156533426
128,22.06501477614829,17.265284156533426
129,24.89821532234297,17.265284156533426
130,24.667247535536806,17.265284156533426
131,26.832354488816886,17.265284156533426
132,18.437974684523205,17.265284156533426
133,17.913684982243485,17.265284156533426
134,21.74128732522838,17.265284156533426
135,17.55936370703275,17.265284156533426
136,23.59891072784017,17.265284156533426
137,22.801500878183624,17.265284156533426
138,17.998335114624048,17.265284156533426
139,19.69570477216591,17.265284156533426
140,20.853101156534184,17.265284156533426
141,18.449881315264655,17.265284156533426
142,19.908846838454068,17.265284156533426
143,20.597027305455747,17.265284156533426
144,18.022357414735943,17.265284156533426
145,17.510618029322504,17.265284156533426
146,24.6756369936009,17.265284156533426
147,18.367843591450818,17.265284156533426
148,19.119294970589202,17.265284156533426
149,20.927425182608722,17.265284156533426
150,28.433487702701566,17.265284156533426
151,17.46352317319664,17.265284156533426
152,27.57055952705883,17.265284156533426
153,20.53713933371877,17.265284156533426
154,21.81315033635008,17.265284156533426
155,17.471398306284218,17.265284156533426
156,20.280632528656223,17.265284156533426
157,17.7642237193476,17.265284156533426
158,18.119165549296024,17.265284156533426
159,24.342024079201007,17.265284156533426
160,23.98321594222867,17.265284156533426
161,19.20357044175131,17.265284156533426
162,17.294164968556075,17.265284156533426
163,18.887031857785992,17.265284156533426
164,21.719169054931886,17.265284156533426
165,17.62172277316319,17.265284156533426
166,17.768242629668467,17.265284156533426
167,20.762349496293613,17.265284156533426
168,17.798045706956795,17.265284156533426
