controller,finalized,trajectory,mode,seed,ok,tracking,ce,chatter,est_nrmse_vx,est_nrmse_vy,est_nrmse_psidot,est_nrmse_psi,est_nrmse_X,est_nrmse_Y,abs_rms_vx,abs_rms_vy,abs_rms_w,abs_max_vx,abs_max_vy,abs_max_w
pid,true,spiral_orbit,velocity,7,true,75.51875424870853,47.90066054331701,0.6088482938175127,0.056641468092118674,0.22777876512881803,0.02924493913379681,0.2932450318374949,1.4057429251623472,0.9964564737606566,0.09616331560815439,0.00759812143903665,0.12279482569893455,0.20058536582043496,0.027757399866546406,0.2708895796168791
pid,true,spiral_orbit,velocity,8,true,79.96221219905475,47.17538099992322,0.6063537145873997,0.04929715891428179,0.2092180237780983,0.006792322294580159,0.2940033792343022,1.4065979463051077,1.0323684866393252,0.08620108733967294,0.006820548664973912,0.1468650005925174,0.17981666002447697,0.02113860540760083,0.29601095409032707
pid,true,spiral_orbit,velocity,9,true,80.6597230609867,47.33332500891106,0.6050720742984798,0.05983421922244564,0.21047524047521504,0.007434043673831092,0.2940142937228256,1.3945876573264258,1.0215543088532626,0.08490150676052904,0.007174391431751049,0.14990327099068004,0.17794932939902,0.02183347647874161,0.30559707811029435
pid,true,spiral_orbit,velocity,10,true,79.45313464210695,47.392039207111836,0.6115012177027354,0.033057520863184794,0.20293142113654133,0.009624883427428696,0.290598954897308,1.3860960637129456,1.0109744335928996,0.08771037322551535,0.007245781082582464,0.143403249618223,0.182655206080486,0.021094297367972022,0.2904730154187254
mpc,false,octagon,velocity,1,true,123.44858304872452,23.96451491171523,0.15329104927103632,0.009442686837124974,0.019869645474599483,2.5518077638664254,17.10270134449235,1.138832502970648,1.0576903596122889,0.173744693921039,0.18257496304491785,0.014026092180216746,0.2992361695295543,0.3180972459458238,0.041857074787133346
mpc,false,octagon,velocity,2,true,124.10262625592658,23.968594159384267,0.1477281121923722,0.00897394495565283,0.021311849122198707,3.00792094112663,9.409209117569688,1.0586478941614161,1.2265247568047735,0.17386594878505043,0.1825290963588825,0.015912833623846857,0.2992099434534754,0.31764252902004486,0.04638538988761933
mpc,false,octagon,velocity,3,true,122.69060458854665,23.975412952831242,0.1530054825555331,0.008685077083344452,0.020865890313365613,2.7173215285198267,16.492057608237072,1.2088611455069946,0.9543560024467143,0.1736847005279681,0.18249968490275878,0.011887428334912992,0.29922135070645933,0.317879064800055,0.03479340783570053
mpc,false,octagon,velocity,4,true,124.10920565544093,23.969848524637456,0.15273852106081934,0.00856666146420732,0.021314077462512255,2.5720699043766544,15.41426599578664,1.193259075127471,1.0109261891486812,0.17367007269924858,0.18269568498529373,0.015961859281780497,0.29911668065051134,0.31799578459549893,0.04813313376445702
mpc,false,octagon,velocity,5,true,121.31460912695441,23.974935452395094,0.1519978016240082,0.00941643103487105,0.019656546326190315,2.724867777589786,35.036277235095916,1.00327879596719,1.0864575682864386,0.17378450237767948,0.18233118518641478,0.00782813981676895,0.2990319492009431,0.3172492316313667,0.027563821925231966
mpc,false,octagon,velocity,6,true,125.14104661177167,23.961451962904285,0.14820480782775422,0.009771566155417676,0.021822036899435928,3.125547417552652,7.985545097637648,1.151657612620617,1.2878310607602825,0.17394887645834828,0.1826285445049111,0.018845718872055668,0.2991725468127824,0.3180766449320123,0.05401192486490849
