iteration,score,best_so_far
1,51.83202102877598,51.83202102877598
2,1.0e6,51.83202102877598
3,328.7624376024063,51.83202102877598
4,55.9218253529597,51.83202102877598
5,74.41742777872241,51.83202102877598
6,84.02208183523311,51.83202102877598
7,147.92777197765787,51.83202102877598
8,99.39754033717365,51.83202102877598
9,87.77013745802806,51.83202102877598
10,67.5491039430085,51.83202102877598
11,469.97428476938234,51.83202102877598
12,83.04310876486875,51.83202102877598
13,74.22344097779671,51.83202102877598
14,123.17382000734241,51.83202102877598
15,193.94828247325137,51.83202102877598
16,279.71490388250265,51.83202102877598
17,93.39889130365296,51.83202102877598
18,80.67561746009223,51.83202102877598
19,196.6215108489098,51.83202102877598
20,51.84514028388482,51.83202102877598
21,59.94795266683957,51.83202102877598
22,52.990337274877675,51.83202102877598
23,49.79459119834731,49.79459119834731
24,58.104789055516314,49.79459119834731
25,110.06972105189737,49.79459119834731
26,75.11210821779876,49.79459119834731
27,65.38856772770858,49.79459119834731
28,64.75946291608103,49.79459119834731
29,77.07412210646049,49.79459119834731
30,72.12036123816647,49.79459119834731
31,54.35517365283466,49.79459119834731
32,53.91905325431148,49.79459119834731
33,50.69073029082416,49.79459119834731
34,71.18752218998904,49.79459119834731
35,92.28760385407213,49.79459119834731
36,199.77203682000618,49.79459119834731
37,53.161725837009755,49.79459119834731
38,63.83049441797091,49.79459119834731
39,60.117681207548856,49.79459119834731
40,54.0177861803212,49.79459119834731
41,50.73555633450986,49.79459119834731
42,47.40139363721302,47.40139363721302
43,47.89217415705184,47.40139363721302
44,46.35580754961209,46.35580754961209
45,47.926741072979326,46.35580754961209
46,157.0065026555755,46.35580754961209
47,49.74945388463263,46.35580754961209
48,50.22874426218276,46.35580754961209
49,53.67861977643582,46.35580754961209
50,48.71698305828363,46.35580754961209
51,53.55186635567608,46.35580754961209
52,47.67364522163173,46.35580754961209
53,55.52553633264934,46.35580754961209
54,310.84254906266585,46.35580754961209
55,47.41191870453666,46.35580754961209
56,46.849207143034015,46.35580754961209
57,52.50596503257766,46.35580754961209
58,58.407491324689815,46.35580754961209
59,48.21145772749576,46.35580754961209
60,47.60765329235708,46.35580754961209
61,49.7619095717192,46.35580754961209
62,58.14600761538104,46.35580754961209
63,46.71301442538953,46.35580754961209
64,54.84325136997699,46.35580754961209
65,46.73557444848139,46.35580754961209
66,46.762042628188894,46.35580754961209
67,46.077755737212364,46.077755737212364
68,46.72333647931613,46.077755737212364
69,48.641424507735394,46.077755737212364
70,46.84939868886102,46.077755737212364
71,46.095577274241904,46.077755737212364
72,46.14684705834033,46.077755737212364
73,46.176396103467965,46.077755737212364
74,45.81805478785192,45.81805478785192
75,46.886334111324615,45.81805478785192
76,46.226705175286554,45.81805478785192
77,48.43009601242622,45.81805478785192
78,46.196134945206346,45.81805478785192
79,47.02144591061044,45.81805478785192
80,46.29978503122342,45.81805478785192
81,46.47841129560169,45.81805478785192
82,45.98009027128755,45.81805478785192
83,46.06889526088659,45.81805478785192
84,46.9120224635378,45.81805478785192
85,46.55714384719439,45.81805478785192
86,45.456520835871316,45.456520835871316
87,46.398320831632276,45.456520835871316
88,46.1892531942232,45.456520835871316
89,46.12537103084058,45.456520835871316
90,45.90281494443665,45.456520835871316
91,47.34404822281439,45.456520835871316
92,45.93935445760221,45.456520835871316
93,46.61072471335031,45.456520835871316
94,46.21006598536261,45.456520835871316
95,61.65546208789889,45.456520835871316
96,46.723220765005955,45.456520835871316
97,47.45206648960547,45.456520835871316
98,46.118397775995476,45.456520835871316
99,46.97831028349479,45.456520835871316
100,46.07071499482904,45.456520835871316
101,45.94145973242222,45.456520835871316
102,45.49525894492233,45.456520835871316
103,45.31644073026359,45.31644073026359
104,46.19464487980045,45.31644073026359
105,45.8392469070521,45.31644073026359
106,45.833238304529615,45.31644073026359
107,45.3090900809504,45.3090900809504
108,46.056744779733975,45.3090900809504
109,45.58626917141116,45.3090900809504
110,45.6881670224059,45.3090900809504
111,45.820831136882006,45.3090900809504
112,46.20209484254522,45.3090900809504
113,45.87108043078426,45.3090900809504
114,45.68093222909929,45.3090900809504
