iter,score,best_so_far
1,11.7749966719526,11.7749966719526
2,18.99869428523856,11.7749966719526
3,18.870925987582023,11.7749966719526
4,16.14920627954495,11.7749966719526
5,16.750288109040063,11.7749966719526
6,8.311469514061391,8.311469514061391
7,16.828313473708132,8.311469514061391
8,17.038842018923358,8.311469514061391
9,20.54619013725721,8.311469514061391
10,16.3346755673039,8.311469514061391
11,17.06101662976434,8.311469514061391
12,7.889673031706889,7.889673031706889
13,18.59192216330041,7.889673031706889
14,8.234001230906651,7.889673031706889
15,18.240501363827455,7.889673031706889
16,15.803288396796294,7.889673031706889
17,16.643749120128977,7.889673031706889
18,16.121724725708617,7.889673031706889
19,18.556850945125166,7.889673031706889
20,16.422111095209058,7.889673031706889
21,4.789441727884258,4.789441727884258
22,19.053949695724462,4.789441727884258
23,20.028652207584088,4.789441727884258
24,15.566190442281178,4.789441727884258
25,10.570403977275134,4.789441727884258
26,19.248772264199246,4.789441727884258
27,15.488895951458003,4.789441727884258
28,17.17605517889174,4.789441727884258
29,5.196838200364548,4.789441727884258
30,3.962462356812154,3.962462356812154
31,4.984063552857558,3.962462356812154
32,4.479525766637202,3.962462356812154
33,3.035671149477481,3.035671149477481
34,19.196328700008152,3.035671149477481
35,4.726696655859365,3.035671149477481
36,5.095823055349673,3.035671149477481
37,5.2502612393959565,3.035671149477481
38,8.039262237703241,3.035671149477481
39,3.9085031106299417,3.035671149477481
40,3.9848242905001596,3.035671149477481
41,20.517766974099214,3.035671149477481
42,4.297345430225351,3.035671149477481
43,6.920497417209453,3.035671149477481
44,12.340407314855295,3.035671149477481
45,2.961585956379551,2.961585956379551
46,4.060561479345017,2.961585956379551
47,4.9125247007523125,2.961585956379551
48,8.33199800598129,2.961585956379551
49,3.6693865289531593,2.961585956379551
50,6.251020092599859,2.961585956379551
51,3.6619220791996465,2.961585956379551
52,4.682578103928938,2.961585956379551
53,4.049112192456763,2.961585956379551
54,3.9713931671527787,2.961585956379551
55,3.278842576779673,2.961585956379551
56,2.628895300003763,2.628895300003763
57,3.2941536337257458,2.628895300003763
58,3.0568528798423706,2.628895300003763
59,3.639898567281167,2.628895300003763
60,1.0e6,2.628895300003763
61,17.778124607510893,2.628895300003763
