iteration,score,best_so_far
1,47.68400415663352,47.68400415663352
2,137.19572534076283,47.68400415663352
3,41.727853271644435,41.727853271644435
4,211.91652928168244,41.727853271644435
5,74.67383315123008,41.727853271644435
6,185.96684700079308,41.727853271644435
7,47.42754158984931,41.727853271644435
8,45.91451838600291,41.727853271644435
9,91.49005176435489,41.727853271644435
10,70.79739784430402,41.727853271644435
11,57.12380969223363,41.727853271644435
12,115.67921999186319,41.727853271644435
13,56.87776446744102,41.727853271644435
14,319.11922537853604,41.727853271644435
15,329.806524143795,41.727853271644435
16,47.202512896024686,41.727853271644435
17,40.811679428516904,40.811679428516904
18,86.6827011335657,40.811679428516904
19,39.48394475705176,39.48394475705176
20,29.623352953925757,29.623352953925757
21,67.3500181710211,29.623352953925757
22,42.02174019083627,29.623352953925757
23,316.58607160011513,29.623352953925757
24,52.12156208599188,29.623352953925757
25,50.90647691640193,29.623352953925757
26,49.92319893143232,29.623352953925757
27,75.7348503657238,29.623352953925757
28,49.78165945080775,29.623352953925757
29,54.68994321644668,29.623352953925757
30,40.14729002742303,29.623352953925757
31,45.19640950017567,29.623352953925757
32,51.45765839780689,29.623352953925757
33,42.36188487713181,29.623352953925757
34,57.86038248227031,29.623352953925757
35,44.66433107614657,29.623352953925757
36,41.98053565026554,29.623352953925757
37,195.52010276224937,29.623352953925757
38,31.29875774219571,29.623352953925757
39,27.386116273455368,27.386116273455368
40,45.012454660361016,27.386116273455368
41,648.1738563825954,27.386116273455368
42,409.70487656100045,27.386116273455368
43,48.68773279848409,27.386116273455368
44,98.32627485335152,27.386116273455368
45,32.93468614008175,27.386116273455368
46,99.68064927252793,27.386116273455368
47,45.70033481909622,27.386116273455368
48,1237.269790727929,27.386116273455368
49,45.68454793659086,27.386116273455368
50,550.5733518118359,27.386116273455368
51,475.23696349713896,27.386116273455368
52,39.696660981899015,27.386116273455368
53,62.98428117923025,27.386116273455368
54,108.12685983067526,27.386116273455368
55,42.842558002718626,27.386116273455368
56,33.605919144265435,27.386116273455368
57,32.101108919340426,27.386116273455368
