iteration,score,best_so_far
1,73.45579648777553,73.45579648777553
2,1347.1544653534054,73.45579648777553
3,900.6265397459772,73.45579648777553
4,503.221401788815,73.45579648777553
5,980.7496148697014,73.45579648777553
6,320.2771279164754,73.45579648777553
7,447.7027044668872,73.45579648777553
8,1465.2033135322106,73.45579648777553
9,346.3415763108473,73.45579648777553
10,286.5670895037372,73.45579648777553
11,699.1747847720368,73.45579648777553
12,438.8716835033671,73.45579648777553
13,897.3651314107327,73.45579648777553
14,573.1024342639004,73.45579648777553
15,281.23670236680306,73.45579648777553
16,230.5847645380233,73.45579648777553
17,308.592976860439,73.45579648777553
18,272.67675119312304,73.45579648777553
19,305.8047367619013,73.45579648777553
20,221.1364547748515,73.45579648777553
21,575.6994501925996,73.45579648777553
22,171.4969457226948,73.45579648777553
23,369.0354535553732,73.45579648777553
24,263.7158360737037,73.45579648777553
25,322.1018907543801,73.45579648777553
26,302.40172491861097,73.45579648777553
27,373.003370315593,73.45579648777553
28,179.5801871438637,73.45579648777553
29,367.98716002022985,73.45579648777553
30,265.78709378520637,73.45579648777553
31,315.1821009696243,73.45579648777553
32,142.9327065769761,73.45579648777553
33,244.43855270886968,73.45579648777553
34,209.6627285844092,73.45579648777553
35,224.45249762135876,73.45579648777553
36,237.97378811867557,73.45579648777553
37,193.3231506537575,73.45579648777553
38,317.663144341899,73.45579648777553
39,253.3644388883857,73.45579648777553
40,312.25929825215604,73.45579648777553
41,164.06033267584178,73.45579648777553
42,201.92379236232645,73.45579648777553
43,175.84160630616998,73.45579648777553
44,248.99104721608256,73.45579648777553
45,463.43856596618366,73.45579648777553
46,238.9780414299786,73.45579648777553
47,189.86365532483524,73.45579648777553
48,186.38832537403343,73.45579648777553
49,162.78445675709972,73.45579648777553
50,277.855189428536,73.45579648777553
51,625.9874583906367,73.45579648777553
52,505.53879445231604,73.45579648777553
53,168.80821643322295,73.45579648777553
54,192.5820193481923,73.45579648777553
55,199.79655140956126,73.45579648777553
56,212.51814006870356,73.45579648777553
57,119.66437120414142,73.45579648777553
