iter,tier,score,best_so_far
1,full,0.5730447912161792,0.5730447912161792
1,full,0.573044726791043,0.573044726791043
2,full,0.5813645821371862,0.573044726791043
3,full,0.5795172294839961,0.573044726791043
4,full,0.5797497759133107,0.573044726791043
5,full,0.5727529407879545,0.5727529407879545
6,full,0.5792923076686902,0.5727529407879545
7,full,0.5726569005889195,0.5726569005889195
8,full,0.5711008289037525,0.5711008289037525
9,full,0.5707657301915635,0.5707657301915635
10,full,0.5710346785497212,0.5707657301915635
11,full,0.5709091604300817,0.5707657301915635
12,full,0.5703540871467365,0.5703540871467365
13,full,0.5687519655493913,0.5687519655493913
14,full,0.5699280961996938,0.5687519655493913
15,full,0.5696188704453726,0.5687519655493913
16,full,0.5693326010702122,0.5687519655493913
17,full,0.5690653039618015,0.5687519655493913
18,full,0.568260333751802,0.568260333751802
19,full,0.5684163840577243,0.568260333751802
20,full,0.5686910870823728,0.568260333751802
21,full,0.5685382485180625,0.568260333751802
22,full,0.5682518604601792,0.5682518604601792
23,full,0.5684493628288589,0.5682518604601792
24,full,0.568227164773241,0.568227164773241
25,full,0.5681715645085514,0.5681715645085514
26,full,0.5686632706635958,0.5681715645085514
27,full,0.5682135693782212,0.5681715645085514
28,full,0.5682405878188068,0.5681715645085514
29,full,0.5681640490779083,0.5681640490779083
30,full,0.5681588592344805,0.5681588592344805
31,full,0.5681727511472691,0.5681588592344805
32,full,0.5681547252992784,0.5681547252992784
33,full,0.5681728435441694,0.5681547252992784
34,full,0.5681562741651964,0.5681547252992784
35,full,0.5681548624836381,0.5681547252992784
36,full,0.5681601167830508,0.5681547252992784
37,full,0.5681636043446602,0.5681547252992784
38,full,0.568154336010591,0.568154336010591
