controller,trajectory,sensor_noise,tracking_mean,tracking_std,ce_mean,chatter_mean,est_rmse_pos_mean,est_rmse_heading_mean,ctrl_rmse_pos_mean,ctrl_rmse_heading_mean,ctrl_pos_final_mean,ctrl_head_final_mean,n
asmc,octagon,realistic,0.9089570792497639,0.36670629645647407,48.819258081612595,0.5902558493189822,0.03474898447795262,0.01262845821174546,0.02854060045849911,0.008991186240668927,0.014703022800793447,0.01278385665508242,5
asmc,spin_creep,realistic,0.8099470284303191,0.30071886985586227,45.58337563959907,0.6628277038961878,0.03464348767087239,0.012348282827473916,0.013759743265119853,0.007213436302988843,0.015461325048402802,0.013053480663532582,5
asmc,coupled_vomega,realistic,3.7429379713118607,0.5413375498289066,45.32868365068451,0.4971495688371631,0.03413958838121223,0.012374932974974565,0.40122801938386876,0.01749840240483851,0.05054912425096479,0.0077860578329380205,5
asmc,spiral_orbit,realistic,5.430305399599698,1.108661013854479,52.38921303693146,0.46374901578385924,0.0341476233023289,0.01184126853468858,0.12062753244053996,0.0750920212501902,0.1323194882288712,0.036489295219442754,5
pid,octagon,realistic,4.704791014955783,2.3234394348345915,53.391825378897565,0.7519564572231914,0.03475178393266778,0.0126282099831963,0.20513886591847513,0.06873965091384653,0.08574484260859602,0.044226986106048215,5
pid,spin_creep,realistic,4.107495391043527,1.2195323696948213,51.97802702162316,0.7639266564225847,0.034641203131441964,0.01234814586988706,0.060922441722556606,0.1070570957410705,0.08457292932798144,0.03559387795596693,5
pid,coupled_vomega,realistic,5.192100629650261,1.4562041650883524,49.55667847024788,0.6652313978845765,0.03416691554632099,0.012377328826706925,0.43096351838879104,0.1837744996749462,0.02793552080827146,0.03292340327704455,5
pid,spiral_orbit,realistic,6.277867068833735,0.9865320381086747,54.63289462499847,0.7451928451881067,0.034155207593112816,0.011841118509372334,0.1275565202471462,0.07324416469557318,0.16964771463077277,0.03750826194285288,5
