iter,tier,score,best_so_far
1,screen,4.805150010340218,4.805150010340218
2,screen,36.18981353796785,4.805150010340218
3,screen,7.997925224077095,4.805150010340218
4,screen,7.45330388634795,4.805150010340218
5,screen,38.63315125226305,4.805150010340218
6,screen,6.600010149157459,4.805150010340218
7,screen,30.220750830946713,4.805150010340218
8,screen,5.959465241914172,4.805150010340218
9,screen,7.25997401617707,4.805150010340218
10,screen,9.607506343789451,4.805150010340218
11,screen,33.653218819443936,4.805150010340218
12,screen,8.39625014205335,4.805150010340218
13,screen,7.314338509322589,4.805150010340218
14,screen,5.556075587251031,4.805150010340218
15,screen,14.059204832761099,4.805150010340218
16,screen,8.048201344629526,4.805150010340218
17,screen,14.747084641964054,4.805150010340218
18,screen,6.38132078372898,4.805150010340218
19,screen,6.724377208200948,4.805150010340218
20,screen,45.07242272407546,4.805150010340218
21,screen,15.145803946448728,4.805150010340218
22,screen,33.895003209448696,4.805150010340218
23,screen,5.555505685020679,4.805150010340218
24,screen,12.215048708984991,4.805150010340218
25,screen,27.892495482522445,4.805150010340218
26,screen,4.516598385109184,4.516598385109184
27,screen,4.542269190394498,4.516598385109184
28,screen,1.3104290120997406,1.3104290120997406
29,screen,4.9061669558871435,1.3104290120997406
30,screen,37.62952355788192,1.3104290120997406
31,screen,20.366641573388844,1.3104290120997406
32,screen,6.809402657587471,1.3104290120997406
33,screen,6.070994876580118,1.3104290120997406
34,screen,2.7686195716782045,1.3104290120997406
35,screen,4.192878418545368,1.3104290120997406
36,screen,4.488429607879714,1.3104290120997406
37,screen,8.867174897124164,1.3104290120997406
38,screen,9.182959195573478,1.3104290120997406
39,screen,4.93375010828827,1.3104290120997406
40,screen,7.5666768432054585,1.3104290120997406
41,screen,4.170655663085997,1.3104290120997406
42,screen,3.943929899471687,1.3104290120997406
43,screen,2.120155519600046,1.3104290120997406
44,screen,4.380388224380009,1.3104290120997406
45,screen,4.08349141373328,1.3104290120997406
46,screen,8.171236207034793,1.3104290120997406
47,screen,4.776956224782473,1.3104290120997406
48,screen,3.547613164744417,1.3104290120997406
49,screen,2.923842043592712,1.3104290120997406
1,full,1.3104290120997406,1.3104290120997406
1,full,1.3104290120997406,1.3104290120997406
2,full,2.0602102461855734,1.3104290120997406
3,full,2.1258454321669453,1.3104290120997406
4,full,1.1487104330334446,1.1487104330334446
5,full,1.3082769698134902,1.1487104330334446
6,full,1.4128005960085965,1.1487104330334446
7,full,1.2896579911473536,1.1487104330334446
8,full,1.5723912939067484,1.1487104330334446
9,full,1.3113834032011202,1.1487104330334446
10,full,1.145153372664066,1.145153372664066
11,full,1.171214580003077,1.145153372664066
12,full,1.0823891440011055,1.0823891440011055
13,full,1.0879506727642245,1.0823891440011055
14,full,1.1014243455429982,1.0823891440011055
15,full,1.0967156239358777,1.0823891440011055
16,full,1.0920666967359822,1.0823891440011055
17,full,1.085489282942589,1.0823891440011055
18,full,1.0880275073546715,1.0823891440011055
19,full,1.0821176089348434,1.0821176089348434
20,full,1.0832678448199093,1.0821176089348434
21,full,1.0825226145673952,1.0821176089348434
22,full,1.0819461967961332,1.0819461967961332
23,full,1.0821806688320743,1.0819461967961332
24,full,1.083130402271347,1.0819461967961332
25,full,1.0817536173408304,1.0817536173408304
26,full,1.081222695131335,1.081222695131335
27,full,1.0801066703483075,1.0801066703483075
28,full,1.0786944528838696,1.0786944528838696
29,full,1.0759150343545367,1.0759150343545367
30,full,1.0806666917184067,1.0759150343545367
31,full,1.0748608324398798,1.0748608324398798
32,full,1.0733163030544186,1.0733163030544186
33,full,1.0725163453632978,1.0725163453632978
34,full,1.0842563625857098,1.0725163453632978
35,full,1.0726802282234056,1.0725163453632978
36,full,1.0727053247876575,1.0725163453632978
37,full,1.0720204758979834,1.0720204758979834
38,full,1.0712330865230122,1.0712330865230122
39,full,1.0716973727838492,1.0712330865230122
40,full,1.0749602248142605,1.0712330865230122
41,full,1.0711485109446073,1.0711485109446073
42,full,1.0709894746896251,1.0709894746896251
43,full,1.0708676973794662,1.0708676973794662
44,full,1.0709305040620756,1.0708676973794662
45,full,1.0710958751800321,1.0708676973794662
46,full,1.070663008851652,1.070663008851652
47,full,1.0705885526651084,1.0705885526651084
48,full,1.070679867826442,1.0705885526651084
49,full,1.0716766802062199,1.0705885526651084
50,full,1.071019515984105,1.0705885526651084
51,full,1.0708591863526566,1.0705885526651084
52,full,1.070848191950609,1.0705885526651084
53,full,1.0709811274923815,1.0705885526651084
54,full,1.0707793068238896,1.0705885526651084
55,full,1.070887749097802,1.0705885526651084
56,full,1.0707389871219921,1.0705885526651084
57,full,1.0706742809616008,1.0705885526651084
58,full,1.0706346357905514,1.0705885526651084
