iter,tier,score,best_so_far
1,full,0.5777729760586792,0.5777729760586792
1,full,0.5777729760586792,0.5777729760586792
2,full,0.5799164788042859,0.5777729760586792
3,full,0.575762638211551,0.575762638211551
4,full,0.5783817844323624,0.575762638211551
5,full,0.5767837779820805,0.575762638211551
6,full,0.5763345211845444,0.575762638211551
7,full,0.5812674448159327,0.575762638211551
8,full,0.5773791532389462,0.575762638211551
9,full,0.5790212935939647,0.575762638211551
10,full,0.5742075441465915,0.5742075441465915
11,full,0.5727113852872587,0.5727113852872587
12,full,0.5713323832385745,0.5713323832385745
13,full,0.5709326844078606,0.5709326844078606
14,full,0.571032325046346,0.5709326844078606
15,full,0.5711450610851277,0.5709326844078606
16,full,0.5710831940365474,0.5709326844078606
17,full,0.5706528998353535,0.5706528998353535
18,full,0.5711462514404596,0.5706528998353535
19,full,0.5708841205746035,0.5706528998353535
20,full,0.5708338832488472,0.5706528998353535
21,full,0.5710369413065631,0.5706528998353535
22,full,0.5708082816479385,0.5706528998353535
23,full,0.5714008915145788,0.5706528998353535
24,full,0.5711419109456307,0.5706528998353535
25,full,0.5707769047453791,0.5706528998353535
26,full,0.5710610132693335,0.5706528998353535
27,full,0.570671452535646,0.5706528998353535
28,full,0.5709493820339575,0.5706528998353535
29,full,0.5706505320285564,0.5706505320285564
30,full,0.5707926206600333,0.5706505320285564
31,full,0.5711073395538476,0.5706505320285564
32,full,0.5706456771195922,0.5706456771195922
33,full,0.5706479824713602,0.5706456771195922
