iter,tier,score,best_so_far
1,screen,2.1507602591488197,2.1507602591488197
2,screen,1.0006176920045329,1.0006176920045329
3,screen,1.028370679851779,1.0006176920045329
4,screen,1.8583904757350556,1.0006176920045329
5,screen,2.0371484219730553,1.0006176920045329
6,screen,1.8842940956617262,1.0006176920045329
7,screen,7.041538453949023,1.0006176920045329
8,screen,2.6617036822800606,1.0006176920045329
9,screen,1.1489714471584196,1.0006176920045329
10,screen,0.9889677276128701,0.9889677276128701
11,screen,2.782140492639042,0.9889677276128701
12,screen,2.0616145232285015,0.9889677276128701
13,screen,105.97529695309316,0.9889677276128701
14,screen,7.382334413062763,0.9889677276128701
15,screen,1.032009826405142,0.9889677276128701
16,screen,2.4682948220874628,0.9889677276128701
17,screen,7.710983782930765,0.9889677276128701
18,screen,2.297366194390445,0.9889677276128701
19,screen,1.1341977603630362,0.9889677276128701
20,screen,1.7461274569175025,0.9889677276128701
21,screen,0.9756869194328937,0.9756869194328937
22,screen,1.1115137318350654,0.9756869194328937
23,screen,6.686094794887588,0.9756869194328937
24,screen,2.19638832769327,0.9756869194328937
25,screen,1.8030024041030999,0.9756869194328937
26,screen,1.9709703163077312,0.9756869194328937
27,screen,0.9714635720652638,0.9714635720652638
28,screen,0.9645631154594225,0.9645631154594225
29,screen,2.4274854168953786,0.9645631154594225
30,screen,1.1810242741136159,0.9645631154594225
31,screen,1.7279512085537776,0.9645631154594225
32,screen,6.875799852553888,0.9645631154594225
33,screen,0.9704078806554256,0.9645631154594225
34,screen,66.64054580933507,0.9645631154594225
35,screen,2.589021261149374,0.9645631154594225
36,screen,81.27441289764796,0.9645631154594225
37,screen,1.2341947388358425,0.9645631154594225
38,screen,1.0565121003807556,0.9645631154594225
39,screen,1.039400767526182,0.9645631154594225
40,screen,2.2461336597110337,0.9645631154594225
41,screen,14.500318807839239,0.9645631154594225
42,screen,5.172243450736249,0.9645631154594225
43,screen,1.0109768589263894,0.9645631154594225
44,screen,0.9882311729914268,0.9645631154594225
45,screen,2.5863927626407457,0.9645631154594225
46,screen,2.0016588199272007,0.9645631154594225
47,screen,8.171592721627647,0.9645631154594225
48,screen,6.930694524024483,0.9645631154594225
49,screen,1.089521448193604,0.9645631154594225
1,full,0.9645631154594225,0.9645631154594225
1,full,0.9645631154594225,0.9645631154594225
2,full,0.9904251880898457,0.9645631154594225
3,full,0.992167731850101,0.9645631154594225
4,full,0.9773503113548041,0.9645631154594225
5,full,0.9602358672169906,0.9602358672169906
6,full,0.9531439263318255,0.9531439263318255
7,full,99.80667158018026,0.9531439263318255
8,full,0.9586819118358454,0.9531439263318255
9,full,0.9518069183946747,0.9518069183946747
10,full,0.9542553302421736,0.9518069183946747
11,full,0.9514441217468739,0.9514441217468739
12,full,0.9519928761532404,0.9514441217468739
13,full,0.9515272045176302,0.9514441217468739
14,full,0.9520739713175232,0.9514441217468739
15,full,0.9514585490223264,0.9514441217468739
16,full,0.9504044594838,0.9504044594838
17,full,0.9494717984871377,0.9494717984871377
18,full,0.950168878258403,0.9494717984871377
19,full,0.9506783162794916,0.9494717984871377
20,full,0.9508593263579151,0.9494717984871377
21,full,0.9494237129582436,0.9494237129582436
22,full,0.949965045905915,0.9494237129582436
23,full,0.9500695760280933,0.9494237129582436
24,full,0.9498898440805937,0.9494237129582436
25,full,0.9498313307380555,0.9494237129582436
26,full,0.9494141892089385,0.9494141892089385
27,full,0.9496279162005193,0.9494141892089385
28,full,0.9494611443973242,0.9494141892089385
29,full,0.9490941653792749,0.9490941653792749
30,full,0.9495676372527881,0.9490941653792749
31,full,0.9495286256041284,0.9490941653792749
32,full,0.9492695489273727,0.9490941653792749
33,full,0.9489947979395097,0.9489947979395097
34,full,0.9494007883386213,0.9489947979395097
35,full,0.9496926815279061,0.9489947979395097
36,full,0.9494330221609085,0.9489947979395097
37,full,0.9494335505446662,0.9489947979395097
