iteration,score,best_so_far
1,479.19258334085737,479.19258334085737
2,648.0815131034387,479.19258334085737
3,578.226068347793,479.19258334085737
4,490.27156220332427,479.19258334085737
5,484.8961859142479,479.19258334085737
6,522.5082449021356,479.19258334085737
7,665.5890370434861,479.19258334085737
8,526.6504162681392,479.19258334085737
9,898.7868715220674,479.19258334085737
10,775.2323144640627,479.19258334085737
11,744.088974566118,479.19258334085737
12,626.7811874684812,479.19258334085737
13,647.5776883373387,479.19258334085737
14,587.0163151981417,479.19258334085737
15,679.6746120774435,479.19258334085737
16,509.5945808510803,479.19258334085737
17,524.619745026301,479.19258334085737
18,618.9400774218657,479.19258334085737
19,559.0662787659244,479.19258334085737
20,640.1443510947718,479.19258334085737
21,521.9459803677611,479.19258334085737
22,529.9021020621946,479.19258334085737
23,525.9011498819636,479.19258334085737
24,483.28802178460955,479.19258334085737
25,541.3309515124703,479.19258334085737
26,592.5242263198743,479.19258334085737
27,501.20371414040324,479.19258334085737
28,616.9508976765092,479.19258334085737
29,575.4637901556376,479.19258334085737
30,554.0155771835559,479.19258334085737
31,474.3635881984792,474.3635881984792
32,533.5192781434444,474.3635881984792
33,498.1870646722133,474.3635881984792
34,575.7655420686692,474.3635881984792
35,521.650660195211,474.3635881984792
36,642.8407484263514,474.3635881984792
37,485.7750241838126,474.3635881984792
38,493.2648956768536,474.3635881984792
39,520.1891138202112,474.3635881984792
40,522.8387569939666,474.3635881984792
41,503.37771103519515,474.3635881984792
42,673.5830828126875,474.3635881984792
43,600.0626375637479,474.3635881984792
44,482.1730413122766,474.3635881984792
45,692.7870463656534,474.3635881984792
46,511.655631852549,474.3635881984792
47,553.975161988613,474.3635881984792
48,533.3136848219085,474.3635881984792
49,539.0312485056069,474.3635881984792
50,591.7950576574099,474.3635881984792
51,565.9494947124078,474.3635881984792
52,710.1415743455229,474.3635881984792
53,604.2937103710749,474.3635881984792
54,536.1359827810797,474.3635881984792
55,539.4140431479295,474.3635881984792
56,522.0043109774027,474.3635881984792
57,545.152739421654,474.3635881984792
58,592.5205038625088,474.3635881984792
59,582.9587547076335,474.3635881984792
60,627.4565061687326,474.3635881984792
61,530.6757302448977,474.3635881984792
62,489.9700907623603,474.3635881984792
63,563.2695976003232,474.3635881984792
64,545.2384753701303,474.3635881984792
65,456.93772121344534,456.93772121344534
66,471.2316454678695,456.93772121344534
67,570.6818286213006,456.93772121344534
68,517.0168773042362,456.93772121344534
69,463.39566617457217,456.93772121344534
70,495.3525755531142,456.93772121344534
71,585.2667053209302,456.93772121344534
72,489.3523970182047,456.93772121344534
73,596.5065571496664,456.93772121344534
74,526.6763335231179,456.93772121344534
75,557.8148403982777,456.93772121344534
76,547.98955516167,456.93772121344534
77,568.7094788123593,456.93772121344534
78,479.8405244866073,456.93772121344534
79,497.35667699107535,456.93772121344534
80,543.5138657088021,456.93772121344534
81,537.8444270819184,456.93772121344534
82,465.8563598236681,456.93772121344534
83,565.324860049989,456.93772121344534
84,563.7384551250733,456.93772121344534
85,532.0273187917535,456.93772121344534
86,550.960535668866,456.93772121344534
87,566.4736400747067,456.93772121344534
88,465.07002912001957,456.93772121344534
89,480.84612413420996,456.93772121344534
90,478.28017534823186,456.93772121344534
91,578.6916391606583,456.93772121344534
92,515.1992163796394,456.93772121344534
93,588.0711897922133,456.93772121344534
94,553.4196892527513,456.93772121344534
95,672.4666398699592,456.93772121344534
96,507.70048496416445,456.93772121344534
97,519.694902432067,456.93772121344534
98,504.35095607383175,456.93772121344534
99,507.9239554235735,456.93772121344534
100,507.0717912547967,456.93772121344534
101,463.94349591887317,456.93772121344534
102,551.6113085478673,456.93772121344534
103,560.8682511990412,456.93772121344534
104,564.3597777693439,456.93772121344534
105,566.6553080981628,456.93772121344534
106,573.8690758143478,456.93772121344534
107,525.1473849992808,456.93772121344534
108,536.8531533894061,456.93772121344534
109,579.69188781577,456.93772121344534
110,490.85845810930175,456.93772121344534
111,779.6497828160932,456.93772121344534
112,544.3833273553169,456.93772121344534
113,509.56057951262363,456.93772121344534
114,480.06192579565646,456.93772121344534
115,465.5256142622338,456.93772121344534
116,545.3109391896094,456.93772121344534
117,513.7090630441505,456.93772121344534
118,456.506923576098,456.506923576098
119,439.0950259799513,439.0950259799513
120,599.7153878556162,439.0950259799513
121,517.4783940159314,439.0950259799513
122,483.2811541001525,439.0950259799513
123,575.3205537687915,439.0950259799513
124,533.339427774611,439.0950259799513
125,528.3879533969821,439.0950259799513
126,528.6402412653229,439.0950259799513
127,458.7225519489266,439.0950259799513
128,528.9718487849714,439.0950259799513
129,483.9555178679359,439.0950259799513
130,556.5747131179946,439.0950259799513
131,482.4599921664748,439.0950259799513
132,487.10205011124776,439.0950259799513
133,529.4339666382272,439.0950259799513
134,517.1112060187554,439.0950259799513
135,590.904664155727,439.0950259799513
136,543.2265443890218,439.0950259799513
137,444.7475663403392,439.0950259799513
138,466.6236322529181,439.0950259799513
139,500.1086384310588,439.0950259799513
140,475.8373393176041,439.0950259799513
141,506.3931027148275,439.0950259799513
142,487.29276719909933,439.0950259799513
143,512.7723839641765,439.0950259799513
144,511.0745500935469,439.0950259799513
145,479.23102279974137,439.0950259799513
146,487.8542616949283,439.0950259799513
147,533.3396098121949,439.0950259799513
148,507.84763773116583,439.0950259799513
149,523.1570413360607,439.0950259799513
150,468.0563711350473,439.0950259799513
151,463.8998754670354,439.0950259799513
152,475.76683713455265,439.0950259799513
153,555.6341141236094,439.0950259799513
154,548.8679909199514,439.0950259799513
155,589.5640954568662,439.0950259799513
156,530.4470875043316,439.0950259799513
157,501.53033738593365,439.0950259799513
158,484.64308815382856,439.0950259799513
159,530.5464355764897,439.0950259799513
160,480.1847993455877,439.0950259799513
161,508.93549545557124,439.0950259799513
162,530.628501151373,439.0950259799513
163,474.01744315119504,439.0950259799513
164,586.2210612860524,439.0950259799513
165,535.3251157903983,439.0950259799513
166,516.3258731326557,439.0950259799513
167,533.1872447403831,439.0950259799513
168,557.6029587547669,439.0950259799513
169,533.8738449320944,439.0950259799513
170,532.7976931891536,439.0950259799513
171,547.7861234238643,439.0950259799513
172,544.9213805985052,439.0950259799513
173,502.8469102517628,439.0950259799513
174,507.07929207530776,439.0950259799513
175,485.96055721539767,439.0950259799513
176,540.9264509370375,439.0950259799513
177,598.8401726996433,439.0950259799513
178,516.5985785056425,439.0950259799513
179,600.4796781148328,439.0950259799513
180,482.89627983602696,439.0950259799513
181,475.6952229176725,439.0950259799513
182,558.2790566232916,439.0950259799513
183,542.4077286947237,439.0950259799513
184,572.5794604985368,439.0950259799513
185,517.6719260210454,439.0950259799513
186,440.11854519446854,439.0950259799513
