model,window,regime,split,wheel,state,bin_kind,bin_center,n,rmse_norm,rmse_phys
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,24.0,921,0.12211345106311668,0.9476466796068989
ssm,32,S1_train,cross_subset,1,gamma,overall,,1396107,0.11285909225654867,3.9099296013199374
ssm,32,S1_train,cross_subset,1,zx,overall,,1396107,0.09698859771649465,1.4945538476781868e-05
ssm,32,S1_train,cross_subset,1,zy,overall,,1396107,0.2006119791445794,1.9924342797829352e-05
ssm,32,S1_train,cross_subset,1,omega_z_derived,overall,,1396107,0.22230968594651968,0.4252468668657086
ssm,32,S1_train,cross_subset,2,gamma,overall,,1396107,0.14744219241922907,5.108038429588772
ssm,32,S1_train,cross_subset,2,zx,overall,,1396107,0.13471868046364582,2.0759587294883124e-05
ssm,32,S1_train,cross_subset,2,zy,overall,,1396107,0.22089509392760695,2.1938817409345596e-05
ssm,32,S1_train,cross_subset,2,omega_z_derived,overall,,1396107,0.26925167335548816,0.5463845193284353
ssm,32,S1_train,cross_subset,3,gamma,overall,,1396107,0.1525087508445665,5.2835660496165335
ssm,32,S1_train,cross_subset,3,zx,overall,,1396107,0.13566826090573542,2.0905913757016498e-05
ssm,32,S1_train,cross_subset,3,zy,overall,,1396107,0.21710671308671162,2.156256358659609e-05
ssm,32,S1_train,cross_subset,3,omega_z_derived,overall,,1396107,0.2789698016977378,0.5763798733920843
ssm,32,S1_train,cross_subset,4,gamma,overall,,1396107,0.12051119096582705,4.175031545215486
ssm,32,S1_train,cross_subset,4,zx,overall,,1396107,0.09359863858072638,1.4423160058531354e-05
ssm,32,S1_train,cross_subset,4,zy,overall,,1396107,0.19238426202099643,1.910718385941939e-05
ssm,32,S1_train,cross_subset,4,omega_z_derived,overall,,1396107,0.20719515116300236,0.44343736478620643
ssm,32,S1_train,cross_subset,1,gamma,slip,0.005,324196,0.1193081593607577,4.133353212894685
ssm,32,S1_train,cross_subset,1,gamma,slip,0.02,360194,0.09061464167591582,3.139285044132627
ssm,32,S1_train,cross_subset,1,gamma,slip,0.065,577172,0.08731227454530462,3.024876694671717
ssm,32,S1_train,cross_subset,1,gamma,slip,0.2,109314,0.18729614397641003,6.488752507347399
ssm,32,S1_train,cross_subset,1,gamma,slip,0.65,22193,0.26274975076467816,9.102793414113204
ssm,32,S1_train,cross_subset,1,gamma,slip,1.5,3038,0.3819737954529472,13.233232518490134
ssm,32,S1_train,cross_subset,1,zx,slip,0.005,324196,0.08114037927701674,1.2503394115459764e-05
ssm,32,S1_train,cross_subset,1,zx,slip,0.02,360194,0.09424183865526782,1.4522274376956345e-05
ssm,32,S1_train,cross_subset,1,zx,slip,0.065,577172,0.09416623557431895,1.4510624256335858e-05
ssm,32,S1_train,cross_subset,1,zx,slip,0.2,109314,0.12265357653015459,1.890040470943047e-05
ssm,32,S1_train,cross_subset,1,zx,slip,0.65,22193,0.15033861712846086,2.316655403153905e-05
ssm,32,S1_train,cross_subset,1,zx,slip,1.5,3038,0.419774480871864,6.468549716143722e-05
ssm,32,S1_train,cross_subset,1,zy,slip,0.005,324196,0.22509737930325996,2.2356178822767165e-05
ssm,32,S1_train,cross_subset,1,zy,slip,0.02,360194,0.19178294462403617,1.904746213032293e-05
ssm,32,S1_train,cross_subset,1,zy,slip,0.065,577172,0.178175200861174,1.769597081967473e-05
ssm,32,S1_train,cross_subset,1,zy,slip,0.2,109314,0.22630153345870432,2.2475772789999257e-05
ssm,32,S1_train,cross_subset,1,zy,slip,0.65,22193,0.25410641832129305,2.5237293077327502e-05
ssm,32,S1_train,cross_subset,1,zy,slip,1.5,3038,0.6172238506222577,6.130132112643374e-05
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.005,324196,0.34736302711760453,0.4346944521493683
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.02,360194,0.2198643311749832,0.325968660717484
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.065,577172,0.10713316223138969,0.3165107914976221
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.2,109314,0.1914552383164011,0.7739190236505592
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.65,22193,0.2752133629266248,1.0256599825502846
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,1.5,3038,0.22641372323697384,1.4390858521819927
ssm,32,S1_train,cross_subset,2,gamma,slip,0.005,395871,0.15443868130950625,5.350427189661761
ssm,32,S1_train,cross_subset,2,gamma,slip,0.02,369968,0.14357613273997988,4.974101292483509
ssm,32,S1_train,cross_subset,2,gamma,slip,0.065,543469,0.1381965583429565,4.787729451625284
ssm,32,S1_train,cross_subset,2,gamma,slip,0.2,74099,0.176762365842856,6.123816648602703
ssm,32,S1_train,cross_subset,2,gamma,slip,0.65,12694,0.21500883967071996,7.448840743703753
ssm,32,S1_train,cross_subset,2,zx,slip,0.005,395871,0.12405933689749578,1.9117026526767765e-05
ssm,32,S1_train,cross_subset,2,zx,slip,0.02,369968,0.14834337102364092,2.2859094926114498e-05
ssm,32,S1_train,cross_subset,2,zx,slip,0.065,543469,0.11958958113761514,1.842825579883742e-05
ssm,32,S1_train,cross_subset,2,zx,slip,0.2,74099,0.1501658531097437,2.3139931815361582e-05
ssm,32,S1_train,cross_subset,2,zx,slip,0.65,12694,0.361604316356029,5.572171736560668e-05
ssm,32,S1_train,cross_subset,2,zy,slip,0.005,395871,0.23139296625382835,2.2981442750763826e-05
ssm,32,S1_train,cross_subset,2,zy,slip,0.02,369968,0.22981805976017988,2.2825026481967575e-05
ssm,32,S1_train,cross_subset,2,zy,slip,0.065,543469,0.20529494848892726,2.0389444770058773e-05
ssm,32,S1_train,cross_subset,2,zy,slip,0.2,74099,0.21067870942573969,2.0924148111619728e-05
ssm,32,S1_train,cross_subset,2,zy,slip,0.65,12694,0.30644502768070425,3.043544911976039e-05
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.005,395871,0.3937954077853496,0.5568093513074845
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.02,369968,0.2536609254724573,0.5046263140621958
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.065,543469,0.15501592666568192,0.5252544812539983
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.2,74099,0.18082003043773834,0.7443277684049302
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.65,12694,0.2053473371570834,0.8348214398469488
ssm,32,S1_train,cross_subset,3,gamma,slip,0.005,360236,0.16501513294684556,5.71684144511132
ssm,32,S1_train,cross_subset,3,gamma,slip,0.02,331036,0.12327509426540723,4.270785082295633
ssm,32,S1_train,cross_subset,3,gamma,slip,0.065,502634,0.10058889005145,3.484836364764492
ssm,32,S1_train,cross_subset,3,gamma,slip,0.2,128253,0.2419228056840971,8.381257503849534
ssm,32,S1_train,cross_subset,3,gamma,slip,0.65,40701,0.2837219946258176,9.829363086203294
ssm,32,S1_train,cross_subset,3,gamma,slip,1.5,33247,0.23032615290767045,7.979499050436191
ssm,32,S1_train,cross_subset,3,zx,slip,0.005,360236,0.11452554908439166,1.7647909574607282e-05
ssm,32,S1_train,cross_subset,3,zx,slip,0.02,331036,0.1457995531764402,2.2467103204773524e-05
ssm,32,S1_train,cross_subset,3,zx,slip,0.065,502634,0.13292889034759134,2.048378772776836e-05
ssm,32,S1_train,cross_subset,3,zx,slip,0.2,128253,0.15694320677361465,2.4184293761373497e-05
ssm,32,S1_train,cross_subset,3,zx,slip,0.65,40701,0.16685341707567017,2.5711415841598892e-05
ssm,32,S1_train,cross_subset,3,zx,slip,1.5,33247,0.1512874873367091,2.331277097533384e-05
ssm,32,S1_train,cross_subset,3,zy,slip,0.005,360236,0.23143097290227108,2.2985217493057656e-05
ssm,32,S1_train,cross_subset,3,zy,slip,0.02,331036,0.21475310971502787,2.1328808632610606e-05
ssm,32,S1_train,cross_subset,3,zy,slip,0.065,502634,0.18951249877436563,1.882196641896599e-05
ssm,32,S1_train,cross_subset,3,zy,slip,0.2,128253,0.2579316336093887,2.5617205070624634e-05
ssm,32,S1_train,cross_subset,3,zy,slip,0.65,40701,0.25455517145335615,2.5281862248303072e-05
ssm,32,S1_train,cross_subset,3,zy,slip,1.5,33247,0.24665090012494134,2.44968273253211e-05
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.005,360236,0.42096975973649325,0.5937745042448181
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.02,331036,0.2779632336476802,0.49670443305584416
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.065,502634,0.12361709492997798,0.35516083461675424
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.2,128253,0.2263423959735428,0.944501098942345
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.65,40701,0.3043152196074051,1.1364574417503592
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,1.5,33247,0.19107359117590997,0.862727213649882
ssm,32,S1_train,cross_subset,4,gamma,slip,0.005,327173,0.13079182987321736,4.531197472660141
ssm,32,S1_train,cross_subset,4,gamma,slip,0.02,365664,0.10478035955164447,3.630047082135404
ssm,32,S1_train,cross_subset,4,gamma,slip,0.065,587359,0.10480695380210843,3.6309684261025783
ssm,32,S1_train,cross_subset,4,gamma,slip,0.2,75719,0.16814284625265583,5.82519902619793
ssm,32,S1_train,cross_subset,4,gamma,slip,0.65,33261,0.12793743506561578,4.432308836126163
ssm,32,S1_train,cross_subset,4,gamma,slip,1.5,6931,0.46941025740636966,16.262411609813334
ssm,32,S1_train,cross_subset,4,zx,slip,0.005,327173,0.0682624946260853,1.0518965788003172e-05
ssm,32,S1_train,cross_subset,4,zx,slip,0.02,365664,0.08940751019782063,1.3777324518552207e-05
ssm,32,S1_train,cross_subset,4,zx,slip,0.065,587359,0.09576544900916224,1.475705637868438e-05
ssm,32,S1_train,cross_subset,4,zx,slip,0.2,75719,0.11148859255310264,1.7179927239867942e-05
ssm,32,S1_train,cross_subset,4,zx,slip,0.65,33261,0.17314376935233883,2.6680732892480674e-05
ssm,32,S1_train,cross_subset,4,zx,slip,1.5,6931,0.25715888184206387,3.962711142322932e-05
ssm,32,S1_train,cross_subset,4,zy,slip,0.005,327173,0.20183951253525675,2.0046258425750137e-05
ssm,32,S1_train,cross_subset,4,zy,slip,0.02,365664,0.18824912070573963,1.8696490470786817e-05
ssm,32,S1_train,cross_subset,4,zy,slip,0.065,587359,0.1808543775328348,1.7962060767009007e-05
ssm,32,S1_train,cross_subset,4,zy,slip,0.2,75719,0.20285169902742495,2.014678657426209e-05
ssm,32,S1_train,cross_subset,4,zy,slip,0.65,33261,0.25066904256712375,2.4895900451463377e-05
ssm,32,S1_train,cross_subset,4,zy,slip,1.5,6931,0.3737175316741866,3.711680696479286e-05
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.005,327173,0.3306196563300129,0.4675982653889192
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.02,365664,0.1924494493214703,0.3661061692996068
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.065,587359,0.11074511795540899,0.3890516445791521
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.2,75719,0.16414318727965377,0.6920692075905654
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.65,33261,0.14372814208753038,0.5203274519693463
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,1.5,6931,0.3172749761959445,1.690356372168149
ssm,32,S1_train,cross_subset,1,gamma,wz,0.5,702227,0.08009627194007463,2.77488299829095
ssm,32,S1_train,cross_subset,1,gamma,wz,1.5,213385,0.11722030544690377,4.061020880493983
ssm,32,S1_train,cross_subset,1,gamma,wz,3.0,210339,0.1272872136918887,4.409782334991207
ssm,32,S1_train,cross_subset,1,gamma,wz,6.0,174124,0.1512545031196295,5.240113418796138
ssm,32,S1_train,cross_subset,1,gamma,wz,12.0,86852,0.17691485890805939,6.129099670715117
ssm,32,S1_train,cross_subset,1,gamma,wz,24.0,9180,0.16015410791268336,5.5484344037221796
ssm,32,S1_train,cross_subset,1,zx,wz,0.5,702227,0.0702566382277367,1.0826255000591997e-05
ssm,32,S1_train,cross_subset,1,zx,wz,1.5,213385,0.0924055068191038,1.4239303298153547e-05
ssm,32,S1_train,cross_subset,1,zx,wz,3.0,210339,0.10881206867348861,1.6767486067801142e-05
ssm,32,S1_train,cross_subset,1,zx,wz,6.0,174124,0.12956177680977926,1.9964929572061535e-05
ssm,32,S1_train,cross_subset,1,zx,wz,12.0,86852,0.15788156119096053,2.4328890257548936e-05
ssm,32,S1_train,cross_subset,1,zx,wz,24.0,9180,0.17035305966178876,2.6250696184860687e-05
ssm,32,S1_train,cross_subset,1,zy,wz,0.5,702227,0.1858399273512728,1.845721466019047e-05
ssm,32,S1_train,cross_subset,1,zy,wz,1.5,213385,0.1999022193353092,1.985385071364519e-05
ssm,32,S1_train,cross_subset,1,zy,wz,3.0,210339,0.2004102796672162,1.990431016170335e-05
ssm,32,S1_train,cross_subset,1,zy,wz,6.0,174124,0.21635685095257257,2.1488088701776445e-05
ssm,32,S1_train,cross_subset,1,zy,wz,12.0,86852,0.26218443541052655,2.6039584031502897e-05
ssm,32,S1_train,cross_subset,1,zy,wz,24.0,9180,0.30211342245079564,3.0005243608882376e-05
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,0.5,702227,0.18430207220698924,0.20367267072531936
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,1.5,213385,0.3248587921981778,0.40276363709736773
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,3.0,210339,0.24407253001558443,0.45876721051930136
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,6.0,174124,0.19395175632608463,0.626567949158493
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,12.0,86852,0.1970881359551682,0.8868396292192936
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,24.0,9180,0.1368762032502661,0.9208050410506395
ssm,32,S1_train,cross_subset,2,gamma,wz,0.5,696372,0.09694510810797148,3.35859991824528
ssm,32,S1_train,cross_subset,2,gamma,wz,1.5,215274,0.1506244602835802,5.21828599510945
ssm,32,S1_train,cross_subset,2,gamma,wz,3.0,208608,0.1762239463351576,6.105163461931884
ssm,32,S1_train,cross_subset,2,gamma,wz,6.0,175448,0.20372101011357124,7.057781256033407
ssm,32,S1_train,cross_subset,2,gamma,wz,12.0,89662,0.2281973420047088,7.905747786720959
ssm,32,S1_train,cross_subset,2,gamma,wz,24.0,10743,0.21412836434041568,7.418337267821264
ssm,32,S1_train,cross_subset,2,zx,wz,0.5,696372,0.08703060867379857,1.3411053905131734e-05
ssm,32,S1_train,cross_subset,2,zx,wz,1.5,215274,0.12701980632810878,1.9573222517728954e-05
ssm,32,S1_train,cross_subset,2,zx,wz,3.0,208608,0.16097488696537782,2.4805558860543926e-05
ssm,32,S1_train,cross_subset,2,zx,wz,6.0,175448,0.19496401594169246,3.004314191568312e-05
ssm,32,S1_train,cross_subset,2,zx,wz,12.0,89662,0.2161242174346431,3.330384073421471e-05
ssm,32,S1_train,cross_subset,2,zx,wz,24.0,10743,0.17464190246728228,2.691158896670836e-05
ssm,32,S1_train,cross_subset,2,zy,wz,0.5,696372,0.2065519951843274,2.0514291897423425e-05
ssm,32,S1_train,cross_subset,2,zy,wz,1.5,215274,0.22943566890437184,2.2787048259019858e-05
ssm,32,S1_train,cross_subset,2,zy,wz,3.0,208608,0.23217681114780264,2.3059292502282284e-05
ssm,32,S1_train,cross_subset,2,zy,wz,6.0,175448,0.22721203049095912,2.2566201352809643e-05
ssm,32,S1_train,cross_subset,2,zy,wz,12.0,89662,0.26032245553330907,2.585465628680399e-05
ssm,32,S1_train,cross_subset,2,zy,wz,24.0,10743,0.255544568761951,2.5380127055968527e-05
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,0.5,696372,0.19138132562962717,0.22929827402854155
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,1.5,215274,0.3760538200400049,0.48032880650540793
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,3.0,208608,0.3450353971087145,0.6205682081534073
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,6.0,175448,0.2830446448882543,0.8232870592176005
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,12.0,89662,0.2583259762948736,1.131977243729884
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,24.0,10743,0.19046923974747573,1.2341220102983086
ssm,32,S1_train,cross_subset,3,gamma,wz,0.5,701489,0.09860181384443577,3.415995404811613
ssm,32,S1_train,cross_subset,3,gamma,wz,1.5,214074,0.15921912622665038,5.516042575944603
ssm,32,S1_train,cross_subset,3,gamma,wz,3.0,212827,0.19333090632247085,6.697822910860128
ssm,32,S1_train,cross_subset,3,gamma,wz,6.0,175495,0.2122755124523342,7.354146408900404
ssm,32,S1_train,cross_subset,3,gamma,wz,12.0,84793,0.2216789520330123,7.679922429016787
ssm,32,S1_train,cross_subset,3,gamma,wz,24.0,7429,0.16213301316221332,5.616992301589603
ssm,32,S1_train,cross_subset,3,zx,wz,0.5,701489,0.09519560090758612,1.4669245160277084e-05
ssm,32,S1_train,cross_subset,3,zx,wz,1.5,214074,0.13319625978596308,2.0524988245068297e-05
ssm,32,S1_train,cross_subset,3,zx,wz,3.0,212827,0.15815548802816415,2.4371101245592033e-05
ssm,32,S1_train,cross_subset,3,zx,wz,6.0,175495,0.1863238095630352,2.871172213905351e-05
ssm,32,S1_train,cross_subset,3,zx,wz,12.0,84793,0.21354256093950608,3.2906018234631124e-05
ssm,32,S1_train,cross_subset,3,zx,wz,24.0,7429,0.18669759344652345,2.8769320679889464e-05
ssm,32,S1_train,cross_subset,3,zy,wz,0.5,701489,0.19193896028200985,1.9062957270355328e-05
ssm,32,S1_train,cross_subset,3,zy,wz,1.5,214074,0.21569268144001194,2.1422124837509903e-05
ssm,32,S1_train,cross_subset,3,zy,wz,3.0,212827,0.23019510272188523,2.2862473559075687e-05
ssm,32,S1_train,cross_subset,3,zy,wz,6.0,175495,0.24911150327766438,2.4741209037432908e-05
ssm,32,S1_train,cross_subset,3,zy,wz,12.0,84793,0.2906420306885358,2.8865930102274603e-05
ssm,32,S1_train,cross_subset,3,zy,wz,24.0,7429,0.30082684608336846,2.987746365030714e-05
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,0.5,701489,0.17734051645399104,0.2266778050663656
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,1.5,214074,0.37544248093961385,0.5066516828717242
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,3.0,212827,0.3917256821581227,0.7252612309941963
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,6.0,175495,0.31959073173636643,0.9088563481069055
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,12.0,84793,0.25890385383000614,1.1355870675740751
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,24.0,7429,0.1408544489955919,0.9392557083190464
ssm,32,S1_train,cross_subset,4,gamma,wz,0.5,701051,0.07979085651386125,2.764302081104555
ssm,32,S1_train,cross_subset,4,gamma,wz,1.5,212067,0.12242090822765916,4.241192362274811
ssm,32,S1_train,cross_subset,4,gamma,wz,3.0,207791,0.14006270403871637,4.852380852683131
ssm,32,S1_train,cross_subset,4,gamma,wz,6.0,175333,0.16768476676468344,5.809329165338178
ssm,32,S1_train,cross_subset,4,gamma,wz,12.0,89026,0.19283227183111717,6.680548043643123
ssm,32,S1_train,cross_subset,4,gamma,wz,24.0,10839,0.17109702195403526,5.927544495081395
ssm,32,S1_train,cross_subset,4,zx,wz,0.5,701051,0.06793863461533609,1.0469060310252917e-05
ssm,32,S1_train,cross_subset,4,zx,wz,1.5,212067,0.08666657239579999,1.3354957429841266e-05
ssm,32,S1_train,cross_subset,4,zx,wz,3.0,207791,0.10484992469194933,1.6156936202525587e-05
ssm,32,S1_train,cross_subset,4,zx,wz,6.0,175333,0.12499397609482743,1.926105053049662e-05
ssm,32,S1_train,cross_subset,4,zx,wz,12.0,89026,0.15327524787191957,2.3619076583317865e-05
ssm,32,S1_train,cross_subset,4,zx,wz,24.0,10839,0.16273179145525665,2.5076290518711154e-05
ssm,32,S1_train,cross_subset,4,zy,wz,0.5,701051,0.1849015530220744,1.8364017371227414e-05
ssm,32,S1_train,cross_subset,4,zy,wz,1.5,212067,0.18573970669090872,1.844726097176121e-05
ssm,32,S1_train,cross_subset,4,zy,wz,3.0,207791,0.18605863814042403,1.8478936542350506e-05
ssm,32,S1_train,cross_subset,4,zy,wz,6.0,175333,0.2036982092028542,2.0230860119320014e-05
ssm,32,S1_train,cross_subset,4,zy,wz,12.0,89026,0.2390201081941607,2.373895376866135e-05
ssm,32,S1_train,cross_subset,4,zy,wz,24.0,10839,0.27734580299283035,2.7545377893674704e-05
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,0.5,701051,0.146069224152694,0.18366004391787324
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,1.5,212067,0.2931565374642642,0.3942578550028134
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,3.0,207791,0.26925164894885306,0.4998981114610304
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,6.0,175333,0.211637547301876,0.6625514767321046
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,12.0,89026,0.2022292348246607,0.9413187256237504
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,24.0,10839,0.13359184542522265,0.9671054645625601
ssm,8,S1_train,same_subset,1,gamma,overall,,535791,0.14998214232039273,5.196033532300943
ssm,8,S1_train,same_subset,1,zx,overall,,535791,0.09349582135309002,1.4407317228323921e-05
ssm,8,S1_train,same_subset,1,zy,overall,,535791,0.20478660298242832,2.033895674871582e-05
ssm,8,S1_train,same_subset,1,omega_z_derived,overall,,535791,0.33377941478255496,0.5581987978885848
ssm,8,S1_train,same_subset,2,gamma,overall,,535791,0.16486321538998713,5.711579480738405
ssm,8,S1_train,same_subset,2,zx,overall,,535791,0.11050184855924836,1.7027876073381884e-05
ssm,8,S1_train,same_subset,2,zy,overall,,535791,0.20098127371191452,1.9961021388008515e-05
ssm,8,S1_train,same_subset,2,omega_z_derived,overall,,535791,0.29870005048559833,0.6126639726927423
ssm,8,S1_train,same_subset,3,gamma,overall,,535791,0.16528260175421794,5.726108312870718
ssm,8,S1_train,same_subset,3,zx,overall,,535791,0.13040646053929764,2.009509313321742e-05
ssm,8,S1_train,same_subset,3,zy,overall,,535791,0.2140086979549991,2.1254878305351615e-05
ssm,8,S1_train,same_subset,3,omega_z_derived,overall,,535791,0.3692281166731624,0.6099577377459846
ssm,8,S1_train,same_subset,4,gamma,overall,,535791,0.16032885750391043,5.554489552763919
ssm,8,S1_train,same_subset,4,zx,overall,,535791,0.09224332361279422,1.4214312956429516e-05
ssm,8,S1_train,same_subset,4,zy,overall,,535791,0.19590682473132714,1.9457038830806338e-05
ssm,8,S1_train,same_subset,4,omega_z_derived,overall,,535791,0.3557407256269451,0.5950704542842823
ssm,8,S1_train,same_subset,1,gamma,slip,0.005,160046,0.10475854918411757,3.629291471374116
ssm,8,S1_train,same_subset,1,gamma,slip,0.02,129227,0.11759904633379943,4.074142111426802
ssm,8,S1_train,same_subset,1,gamma,slip,0.065,202873,0.1517499977571139,5.257279505684556
ssm,8,S1_train,same_subset,1,gamma,slip,0.2,35804,0.30017849328820406,10.399487739790683
ssm,8,S1_train,same_subset,1,gamma,slip,0.65,5980,0.3182710494564628,11.026292537152521
ssm,8,S1_train,same_subset,1,gamma,slip,1.5,1861,0.05264153816528546,1.8237316885803394
ssm,8,S1_train,same_subset,1,zx,slip,0.005,160046,0.07869256720173047,1.2126196483805805e-05
ssm,8,S1_train,same_subset,1,zx,slip,0.02,129227,0.09602172091982229,1.4796546811864328e-05
ssm,8,S1_train,same_subset,1,zx,slip,0.065,202873,0.09503035692823872,1.464378175632998e-05
ssm,8,S1_train,same_subset,1,zx,slip,0.2,35804,0.1222231560722377,1.883407871630072e-05
ssm,8,S1_train,same_subset,1,zx,slip,0.65,5980,0.10034924559880805,1.5463400317827218e-05
ssm,8,S1_train,same_subset,1,zx,slip,1.5,1861,0.19919523588702498,3.069515526870168e-05
ssm,8,S1_train,same_subset,1,zy,slip,0.005,160046,0.18023490804576164,1.7900536409552286e-05
ssm,8,S1_train,same_subset,1,zy,slip,0.02,129227,0.19834823517196984,1.9699512417521896e-05
ssm,8,S1_train,same_subset,1,zy,slip,0.065,202873,0.20865419536407204,2.0723077816402723e-05
ssm,8,S1_train,same_subset,1,zy,slip,0.2,35804,0.28958311705059114,2.8760761127367474e-05
ssm,8,S1_train,same_subset,1,zy,slip,0.65,5980,0.22764071846421494,2.260877775097412e-05
ssm,8,S1_train,same_subset,1,zy,slip,1.5,1861,0.15010530475302503,1.490813022446694e-05
ssm,8,S1_train,same_subset,1,omega_z_derived,slip,0.005,160046,0.5331140584780257,0.3729487224335942
ssm,8,S1_train,same_subset,1,omega_z_derived,slip,0.02,129227,0.227083513229678,0.3874033708242441
ssm,8,S1_train,same_subset,1,omega_z_derived,slip,0.065,202873,0.1445618584737494,0.5365776781002946
ssm,8,S1_train,same_subset,1,omega_z_derived,slip,0.2,35804,0.2772584981213834,1.2739729647825329
ssm,8,S1_train,same_subset,1,omega_z_derived,slip,0.65,5980,0.30175595001780553,1.2062197232272647
ssm,8,S1_train,same_subset,1,omega_z_derived,slip,1.5,1861,0.04998187920197188,0.1915606861057407
ssm,8,S1_train,same_subset,2,gamma,slip,0.005,188419,0.11878819592134954,4.115339421522323
ssm,8,S1_train,same_subset,2,gamma,slip,0.02,124485,0.16222317192820696,5.620115784642972
ssm,8,S1_train,same_subset,2,gamma,slip,0.065,194160,0.19095466216199064,6.615499491144263
ssm,8,S1_train,same_subset,2,gamma,slip,0.2,27737,0.23569442807763316,8.165479423492512
ssm,8,S1_train,same_subset,2,gamma,slip,0.65,990,0.08649368276850561,2.996517116992757
ssm,8,S1_train,same_subset,2,zx,slip,0.005,188419,0.07708867733377975,1.1879043741224914e-05
ssm,8,S1_train,same_subset,2,zx,slip,0.02,124485,0.10908636963457548,1.6809754703400666e-05
ssm,8,S1_train,same_subset,2,zx,slip,0.065,194160,0.1286741631524274,1.9828152008576598e-05
ssm,8,S1_train,same_subset,2,zx,slip,0.2,27737,0.15602993105346163,2.4043561772531813e-05
ssm,8,S1_train,same_subset,2,zx,slip,0.65,990,0.22767803544021806,3.50842359141697e-05
ssm,8,S1_train,same_subset,2,zy,slip,0.005,188419,0.16227802349075474,1.611709796709963e-05
ssm,8,S1_train,same_subset,2,zy,slip,0.02,124485,0.21625971146736864,2.1478441023656403e-05
ssm,8,S1_train,same_subset,2,zy,slip,0.065,194160,0.21627098012173582,2.147956019760239e-05
ssm,8,S1_train,same_subset,2,zy,slip,0.2,27737,0.2508731743647714,2.4916174364703435e-05
ssm,8,S1_train,same_subset,2,zy,slip,0.65,990,0.17835859827345757,1.7714185465522355e-05
ssm,8,S1_train,same_subset,2,omega_z_derived,slip,0.005,188419,0.4287623226643481,0.41229459494022863
ssm,8,S1_train,same_subset,2,omega_z_derived,slip,0.02,124485,0.21093428104884807,0.5311072704749987
ssm,8,S1_train,same_subset,2,omega_z_derived,slip,0.065,194160,0.1810406708393311,0.7452693068292676
ssm,8,S1_train,same_subset,2,omega_z_derived,slip,0.2,27737,0.2127575070763427,0.9682438066122604
ssm,8,S1_train,same_subset,2,omega_z_derived,slip,0.65,990,0.08859622285982134,0.3556549815118191
ssm,8,S1_train,same_subset,3,gamma,slip,0.005,174336,0.11305147307794088,3.916594399787643
ssm,8,S1_train,same_subset,3,gamma,slip,0.02,116468,0.1072723096498223,3.7163790614292873
ssm,8,S1_train,same_subset,3,gamma,slip,0.065,181669,0.1611499380731291,5.582934290009463
