controller,trajectory,sensor_noise,tracking_mean,tracking_std,ce_mean,chatter_mean,est_rmse_pos_mean,est_rmse_heading_mean,ctrl_rmse_pos_mean,ctrl_rmse_heading_mean,ctrl_pos_final_mean,ctrl_head_final_mean,n
asmc,octagon,realistic,0.9090026597944737,0.36666939478072297,48.81999449207272,0.5902734534536819,0.034748976881007435,0.012628462151349506,0.02854719204537758,0.00899168540782174,0.014701273343540286,0.012787636465138965,5
asmc,spin_creep,realistic,0.8097655642946172,0.30100224586865126,45.58379003754065,0.6628105731603252,0.03464351651764057,0.0123482873121502,0.013760794526950443,0.007212504338991772,0.015455971716270592,0.013052243758658164,5
asmc,coupled_vomega,realistic,3.751277022024658,0.539864667389683,45.33201996921872,0.49712485858424704,0.03413958173810061,0.012374938448944165,0.4014162430322953,0.017502603937437463,0.05083351283189578,0.007798774106599638,5
asmc,spiral_orbit,realistic,5.429338857707199,1.1098466959075433,52.38941401387094,0.4637640508728098,0.03414760516579223,0.011841271601433095,0.1206480406298471,0.07506526818999498,0.13230034665121096,0.03646888061713831,5
pid,octagon,realistic,4.633763545485755,2.4527403494636832,53.47305833313838,0.7517069102275498,0.034752037311232706,0.012628331517939045,0.20577010672077306,0.07012478781647476,0.08382524426525377,0.0422101236185895,5
pid,spin_creep,realistic,4.830113966906625,2.334827088627925,51.82790167693598,0.7639368891425384,0.03464016075103208,0.012348140838364894,0.059876764732740395,0.10515070293696463,0.08655788658311883,0.06322615727424183,5
pid,coupled_vomega,realistic,5.255941721570874,1.0268131230355833,49.14560885701819,0.6683412367756735,0.034384287397275816,0.012385232164182742,0.4202197359064269,0.17811817343611583,0.023234543157586877,0.047916074781861974,5
pid,spiral_orbit,realistic,6.264506889806748,0.8848887563006345,54.65281726002597,0.7451893398606593,0.03415711168755785,0.01184111772328946,0.1280537858871445,0.07243751025993324,0.17344362464797303,0.03427604880464443,5
