iteration,score,best_so_far
1,295.09979757605277,295.09979757605277
2,373.4459411550699,295.09979757605277
3,389.4191071609921,295.09979757605277
4,340.9425582115024,295.09979757605277
5,330.4434273395758,295.09979757605277
6,313.5290773786951,295.09979757605277
7,482.7487547795494,295.09979757605277
8,388.94837417979625,295.09979757605277
9,699.0025329761518,295.09979757605277
10,590.3276269063049,295.09979757605277
11,517.1464803419535,295.09979757605277
12,416.3694696584028,295.09979757605277
13,504.1024330456413,295.09979757605277
14,464.4665933054081,295.09979757605277
15,400.0294930763762,295.09979757605277
16,371.08159401343073,295.09979757605277
17,366.516921860142,295.09979757605277
18,398.92205077203766,295.09979757605277
19,356.1466570686643,295.09979757605277
20,335.4015320570119,295.09979757605277
21,427.8342000563066,295.09979757605277
22,372.15029577406597,295.09979757605277
23,341.1319825041294,295.09979757605277
24,317.6126050457084,295.09979757605277
25,345.117216448508,295.09979757605277
26,337.05873594369064,295.09979757605277
27,365.7804967102438,295.09979757605277
28,543.9642007693895,295.09979757605277
29,323.9139487649171,295.09979757605277
30,317.41766894630825,295.09979757605277
31,474.701638136661,295.09979757605277
32,413.80280501809415,295.09979757605277
33,426.0734980447719,295.09979757605277
34,300.4854838795212,295.09979757605277
35,331.86360938701307,295.09979757605277
36,389.28813771782075,295.09979757605277
37,294.22877276968876,294.22877276968876
38,307.74204369407016,294.22877276968876
39,359.9385810550599,294.22877276968876
40,372.12958919382095,294.22877276968876
41,301.549234279011,294.22877276968876
42,316.3766928641467,294.22877276968876
43,311.1619743961078,294.22877276968876
44,321.78178468633155,294.22877276968876
45,311.89369720338823,294.22877276968876
46,409.62182686900667,294.22877276968876
47,320.03419400770326,294.22877276968876
48,356.5218110035171,294.22877276968876
49,324.79246960846945,294.22877276968876
50,374.31265061322756,294.22877276968876
51,354.99944913657276,294.22877276968876
52,315.8661253264415,294.22877276968876
53,439.98311111307817,294.22877276968876
54,317.67314093197245,294.22877276968876
55,366.29248691439767,294.22877276968876
56,357.77024479325667,294.22877276968876
57,364.547150609673,294.22877276968876
58,352.9222765759638,294.22877276968876
59,328.90694947467557,294.22877276968876
60,334.36733685289266,294.22877276968876
61,398.3559453148662,294.22877276968876
62,315.021541687786,294.22877276968876
63,335.72259519147315,294.22877276968876
64,282.7912180881643,282.7912180881643
65,338.0442140688722,282.7912180881643
66,328.81231382653243,282.7912180881643
67,323.27870901513825,282.7912180881643
68,331.05262583718377,282.7912180881643
69,285.39680106485594,282.7912180881643
70,307.67093702992656,282.7912180881643
71,308.52265937228486,282.7912180881643
72,282.5329616243939,282.5329616243939
73,436.6658723255871,282.5329616243939
74,314.9286313199059,282.5329616243939
75,314.3085071444254,282.5329616243939
76,357.5481799500417,282.5329616243939
77,301.87337338291036,282.5329616243939
78,332.5066811841273,282.5329616243939
79,290.56622937134824,282.5329616243939
80,279.438789253014,279.438789253014
81,337.1865732767273,279.438789253014
82,316.730128773537,279.438789253014
83,316.77967776484445,279.438789253014
84,330.37676656153747,279.438789253014
85,308.57363003421733,279.438789253014
86,285.72520066664913,279.438789253014
87,317.2464038564816,279.438789253014
88,317.33846780143716,279.438789253014
89,311.3536257373209,279.438789253014
90,282.3313016518742,279.438789253014
91,333.99570591618806,279.438789253014
92,349.7330303036674,279.438789253014
93,330.9439500819118,279.438789253014
94,322.8543654723879,279.438789253014
95,343.3665743873987,279.438789253014
96,284.9456905990054,279.438789253014
97,331.9175508692987,279.438789253014
98,300.0127857664271,279.438789253014
99,346.18348149548297,279.438789253014
100,288.307023794269,279.438789253014
101,301.4866406979409,279.438789253014
102,324.8881113185032,279.438789253014
103,272.40994187117315,272.40994187117315
104,294.77242086372274,272.40994187117315
105,298.20632941727933,272.40994187117315
