iter,tier,score,best_so_far
1,screen,32.23416829930546,32.23416829930546
2,screen,7.5557004377756565,7.5557004377756565
3,screen,6.761593723698137,6.761593723698137
4,screen,31.240665534585318,6.761593723698137
5,screen,17.956669128768688,6.761593723698137
6,screen,23.221897541930066,6.761593723698137
7,screen,23.49144211315974,6.761593723698137
8,screen,24.734841823648505,6.761593723698137
9,screen,21.298534647653415,6.761593723698137
10,screen,17.19055716995868,6.761593723698137
11,screen,6.577373772062785,6.577373772062785
12,screen,11.520802950591541,6.577373772062785
13,screen,27.07608982555117,6.577373772062785
14,screen,6.772790553217869,6.577373772062785
15,screen,35.60407308236856,6.577373772062785
16,screen,32.510676486818255,6.577373772062785
17,screen,25.44985629831917,6.577373772062785
18,screen,32.16444486199077,6.577373772062785
19,screen,7.293516151622742,6.577373772062785
20,screen,13.445913820538012,6.577373772062785
21,screen,9.769289809871063,6.577373772062785
22,screen,8.205863739983082,6.577373772062785
23,screen,26.683576623347484,6.577373772062785
24,screen,6.514149780449166,6.514149780449166
25,screen,23.1526046512458,6.514149780449166
26,screen,7.151053204058296,6.514149780449166
27,screen,8.700462575609444,6.514149780449166
28,screen,26.95916850643336,6.514149780449166
29,screen,6.146705394002172,6.146705394002172
30,screen,9.324229160690681,6.146705394002172
31,screen,6.32082362988983,6.146705394002172
32,screen,36.57196668740434,6.146705394002172
33,screen,5.966550062670141,5.966550062670141
34,screen,6.6278087997811,5.966550062670141
35,screen,7.410425625886919,5.966550062670141
36,screen,6.408541895565646,5.966550062670141
37,screen,25.94194905361362,5.966550062670141
38,screen,6.670896403875656,5.966550062670141
39,screen,8.199909032475636,5.966550062670141
40,screen,7.536623450479877,5.966550062670141
41,screen,46.0996196332566,5.966550062670141
42,screen,6.120649705282938,5.966550062670141
43,screen,6.921634993069113,5.966550062670141
44,screen,7.62440312117156,5.966550062670141
45,screen,7.157928521277058,5.966550062670141
46,screen,6.8675424351259995,5.966550062670141
47,screen,6.140062840977034,5.966550062670141
48,screen,6.56344982057046,5.966550062670141
49,screen,7.425093753667225,5.966550062670141
50,screen,6.7304872973024175,5.966550062670141
51,screen,6.640106025849348,5.966550062670141
52,screen,6.350810842441706,5.966550062670141
53,screen,6.5195966620603185,5.966550062670141
54,screen,6.3744341931430935,5.966550062670141
55,screen,6.274245347381051,5.966550062670141
56,screen,6.261611835250147,5.966550062670141
57,screen,6.031336795249056,5.966550062670141
58,screen,6.17798833379975,5.966550062670141
59,screen,6.22011254730808,5.966550062670141
60,screen,6.14018093346462,5.966550062670141
61,screen,6.717356299495848,5.966550062670141
62,screen,6.273756330587224,5.966550062670141
63,screen,5.977843931372702,5.966550062670141
64,screen,6.138876257817243,5.966550062670141
65,screen,5.847351512932285,5.847351512932285
66,screen,6.037385783600069,5.847351512932285
67,screen,5.6161787356626,5.6161787356626
68,screen,6.099639716113109,5.6161787356626
69,screen,5.930488564946634,5.6161787356626
70,screen,6.157534032549966,5.6161787356626
71,screen,6.312335583916307,5.6161787356626
72,screen,5.9375476109756775,5.6161787356626
73,screen,6.263957036408425,5.6161787356626
74,screen,5.40954092394602,5.40954092394602
75,screen,5.847752176315623,5.40954092394602
76,screen,6.231863595016602,5.40954092394602
77,screen,5.338457312717751,5.338457312717751
