iter,score,best_so_far
1,15.864481361147805,15.864481361147805
2,17.75680180547302,15.864481361147805
3,17.340232379378925,15.864481361147805
4,14.255324019301023,14.255324019301023
5,15.718214865680839,14.255324019301023
6,14.887223182478815,14.255324019301023
7,15.608793897884699,14.255324019301023
8,14.667886174079582,14.255324019301023
9,17.640929180088584,14.255324019301023
10,14.953586611389294,14.255324019301023
11,2.734932575253228,2.734932575253228
12,17.161155157349942,2.734932575253228
13,15.12030548517612,2.734932575253228
14,14.137638532391032,2.734932575253228
15,15.742101739480043,2.734932575253228
16,14.785522245447929,2.734932575253228
17,16.041385916759417,2.734932575253228
18,16.35347593651879,2.734932575253228
19,16.38929803249425,2.734932575253228
20,16.615869013014212,2.734932575253228
21,17.704859985772547,2.734932575253228
22,15.568543628250811,2.734932575253228
23,17.7209205905202,2.734932575253228
24,15.685589477690815,2.734932575253228
25,14.909130410080754,2.734932575253228
26,14.13676729800714,2.734932575253228
27,16.01191887183487,2.734932575253228
28,17.41743711029763,2.734932575253228
29,15.38763588168404,2.734932575253228
30,14.545088815945746,2.734932575253228
31,15.470093501343646,2.734932575253228
32,17.249129661964542,2.734932575253228
33,14.184638406134132,2.734932575253228
34,14.312694586375915,2.734932575253228
35,14.800331229262449,2.734932575253228
36,14.491604002126412,2.734932575253228
37,14.501875543992112,2.734932575253228
38,14.210378492447969,2.734932575253228
39,15.245203672316151,2.734932575253228
40,14.749953739854941,2.734932575253228
41,15.124775319497683,2.734932575253228
42,14.43010105052519,2.734932575253228
43,17.537729859300136,2.734932575253228
44,15.73673998613644,2.734932575253228
45,14.371961537105502,2.734932575253228
46,15.477412419367893,2.734932575253228
47,13.888491591753027,2.734932575253228
48,17.617127722937443,2.734932575253228
49,15.41205276571,2.734932575253228
50,14.702808351899277,2.734932575253228
51,15.46625878881995,2.734932575253228
52,14.12577394419287,2.734932575253228
53,14.035678592856048,2.734932575253228
54,14.970356603757914,2.734932575253228
55,15.561500800354882,2.734932575253228
56,15.328232837523192,2.734932575253228
57,14.042319601115686,2.734932575253228
58,13.923406024674717,2.734932575253228
59,14.873251687635936,2.734932575253228
60,15.626426286328595,2.734932575253228
61,14.58966529084802,2.734932575253228
