iter,score,best_so_far
1,14.445390806445335,14.445390806445335
2,6.164234630572551,6.164234630572551
3,3.4017135065863755,3.4017135065863755
4,15.50175066776418,3.4017135065863755
5,5.1757066621358225,3.4017135065863755
6,3.7799738234781737,3.4017135065863755
7,17.840016789415465,3.4017135065863755
8,17.364915332767907,3.4017135065863755
9,6.4488139231576875,3.4017135065863755
10,17.644393346552977,3.4017135065863755
11,13.805087155227014,3.4017135065863755
12,10.953898273277709,3.4017135065863755
13,16.34263106944702,3.4017135065863755
14,2.3581529662635363,2.3581529662635363
15,3.802442870842603,2.3581529662635363
16,5.533275549939644,2.3581529662635363
17,10.490135298464036,2.3581529662635363
18,4.765203996546354,2.3581529662635363
19,9.091922222299084,2.3581529662635363
20,15.695846290385774,2.3581529662635363
21,7.584682751590145,2.3581529662635363
22,17.439826747743624,2.3581529662635363
23,3.263694869290758,2.3581529662635363
24,3.6329610897834903,2.3581529662635363
25,2.2111875758434736,2.2111875758434736
26,2.109239945997447,2.109239945997447
27,2.6650268261721184,2.109239945997447
28,1.7549613559962538,1.7549613559962538
29,5.278622943711135,1.7549613559962538
30,7.761555200702806,1.7549613559962538
31,5.811128777868982,1.7549613559962538
32,4.143464998924926,1.7549613559962538
33,3.766379136586263,1.7549613559962538
34,7.875600846967699,1.7549613559962538
35,2.218511055702699,1.7549613559962538
36,2.393373162505643,1.7549613559962538
37,1.9143034666169805,1.7549613559962538
38,1.7272058746345127,1.7272058746345127
39,1.3810486051762803,1.3810486051762803
40,5.895949176784312,1.3810486051762803
41,7.690933500350144,1.3810486051762803
42,15.337141255334043,1.3810486051762803
43,1.9990968348889187,1.3810486051762803
44,15.65943082277684,1.3810486051762803
45,4.198410372186042,1.3810486051762803
46,1.6922663946471574,1.3810486051762803
47,2.6300628680528404,1.3810486051762803
48,1.4914177505192,1.3810486051762803
49,2.771855602824431,1.3810486051762803
50,1.381932622746278,1.3810486051762803
51,2.6132508730689556,1.3810486051762803
52,13.883044748732992,1.3810486051762803
53,10.311869045036312,1.3810486051762803
54,1.5355970107236192,1.3810486051762803
55,1.171655692566341,1.171655692566341
56,1.5728042701101674,1.171655692566341
57,3.967025491187058,1.171655692566341
58,1.1831072316650344,1.171655692566341
59,5.629373447613276,1.171655692566341
60,4.6484532562573015,1.171655692566341
61,1.810082211919894,1.171655692566341
