iter,tier,score,best_so_far
1,screen,10.183943096384372,10.183943096384372
2,screen,3.592677025366041,3.592677025366041
3,screen,8.834213430125047,3.592677025366041
4,screen,7.633387172683273,3.592677025366041
5,screen,4.483625936666357,3.592677025366041
6,screen,9.834204224780384,3.592677025366041
7,screen,3.9880309678475157,3.592677025366041
8,screen,5.092616501541354,3.592677025366041
9,screen,6.350706139511035,3.592677025366041
10,screen,5.005371866467236,3.592677025366041
11,screen,8.629916211705545,3.592677025366041
12,screen,2.8779286114604963,2.8779286114604963
13,screen,5.602792632875527,2.8779286114604963
14,screen,3.9001868044616055,2.8779286114604963
15,screen,3.6208828979894596,2.8779286114604963
16,screen,4.702532018849169,2.8779286114604963
17,screen,8.275807263089042,2.8779286114604963
18,screen,1.5002703807469546,1.5002703807469546
19,screen,3.7630318159991614,1.5002703807469546
20,screen,3.6107189360452265,1.5002703807469546
21,screen,2.291642627772876,1.5002703807469546
22,screen,3.4647492625756433,1.5002703807469546
23,screen,1.333279284238915,1.333279284238915
24,screen,2.931143615811001,1.333279284238915
25,screen,3.642382916279514,1.333279284238915
26,screen,4.344463335413385,1.333279284238915
27,screen,3.5486191814264973,1.333279284238915
28,screen,6.912990561060802,1.333279284238915
29,screen,3.195801366990179,1.333279284238915
30,screen,1.6398622813747337,1.333279284238915
31,screen,1.6826900563113911,1.333279284238915
32,screen,3.890565470706674,1.333279284238915
33,screen,1.1914194391786488,1.1914194391786488
34,screen,2.1323156091773643,1.1914194391786488
35,screen,1.2880796363222489,1.1914194391786488
36,screen,1.6775956868201516,1.1914194391786488
37,screen,1.3160251533334528,1.1914194391786488
38,screen,1.4186658473046878,1.1914194391786488
39,screen,1.24061011600911,1.1914194391786488
40,screen,1.3173454281666495,1.1914194391786488
41,screen,1.2417575703375792,1.1914194391786488
42,screen,1.659775924511539,1.1914194391786488
43,screen,1.163666387105961,1.163666387105961
44,screen,1.5641655868184385,1.163666387105961
45,screen,1.1265290685624434,1.1265290685624434
46,screen,1.280306539821078,1.1265290685624434
47,screen,1.411737885008977,1.1265290685624434
48,screen,1.1522174423855898,1.1265290685624434
49,screen,1.4283987091455925,1.1265290685624434
50,screen,1.1428316706986617,1.1265290685624434
51,screen,1.194432502679897,1.1265290685624434
52,screen,1.17384077494994,1.1265290685624434
53,screen,1.2757266237953602,1.1265290685624434
54,screen,1.1284300236050304,1.1265290685624434
55,screen,1.1106761833136796,1.1106761833136796
56,screen,1.1198597721170112,1.1106761833136796
57,screen,1.1067496815859308,1.1067496815859308
58,screen,1.0978714194955626,1.0978714194955626
59,screen,1.1854667195704107,1.0978714194955626
60,screen,1.1404364014407253,1.0978714194955626
61,screen,1.1311643260139224,1.0978714194955626
62,screen,1.1049383897112413,1.0978714194955626
63,screen,1.7940757111373926,1.0978714194955626
64,screen,1.1491663858296404,1.0978714194955626
65,screen,1.1486542451733637,1.0978714194955626
66,screen,1.149385710903895,1.0978714194955626
67,screen,1.101592259467749,1.0978714194955626
68,screen,1.15357089292087,1.0978714194955626
69,screen,1.095622881586665,1.095622881586665
70,screen,1.1078985020552743,1.095622881586665
71,screen,1.095884808881553,1.095622881586665
72,screen,1.1276937952262,1.095622881586665
73,screen,1.1179286642671995,1.095622881586665
74,screen,1.1101509707192796,1.095622881586665
75,screen,1.0988027403997185,1.095622881586665
76,screen,1.0971214043630972,1.095622881586665
77,screen,1.1025826997821193,1.095622881586665
78,screen,1.099481601022127,1.095622881586665
79,screen,1.095922938368762,1.095622881586665
80,screen,1.0994297908042754,1.095622881586665
81,screen,1.099622237822106,1.095622881586665
82,screen,1.0943851720625968,1.0943851720625968
83,screen,1.1072046481278002,1.0943851720625968
84,screen,1.094513037813053,1.0943851720625968
85,screen,1.094007984391005,1.094007984391005
86,screen,1.0950941280467876,1.094007984391005
87,screen,1.0998693892798372,1.094007984391005
88,screen,1.0980304703378803,1.094007984391005
89,screen,1.09849677280067,1.094007984391005
90,screen,1.0966175806468874,1.094007984391005
91,screen,1.0931783574254545,1.0931783574254545
92,screen,1.0943418177580955,1.0931783574254545
93,screen,1.093280370453133,1.0931783574254545
94,screen,1.096475195680605,1.0931783574254545
95,screen,1.0956288386192765,1.0931783574254545
96,screen,1.0980516964950782,1.0931783574254545
97,screen,1.0966120848728218,1.0931783574254545
98,screen,1.0936898378112205,1.0931783574254545
99,screen,1.0949607536601365,1.0931783574254545
100,screen,1.096491902150261,1.0931783574254545
101,screen,1.0927123740528797,1.0927123740528797
102,screen,1.0949673769255885,1.0927123740528797
103,screen,1.0973547945293003,1.0927123740528797
104,screen,1.0964914466141775,1.0927123740528797
105,screen,1.0972840641210224,1.0927123740528797
106,screen,1.094121410783397,1.0927123740528797
107,screen,1.0953084230964063,1.0927123740528797
108,screen,1.097399331202535,1.0927123740528797
109,screen,1.092480016126231,1.092480016126231
110,screen,1.0986034551116375,1.092480016126231
111,screen,1.092113352540113,1.092113352540113
112,screen,1.0930229141926844,1.092113352540113
113,screen,1.0950298606703743,1.092113352540113
1,full,1.092113352540113,1.092113352540113
1,full,1.092088500415659,1.092088500415659
2,full,1.1305192155213617,1.092088500415659
3,full,1.0930049974403548,1.092088500415659
4,full,1.1377143821687812,1.092088500415659
5,full,1.156825991524283,1.092088500415659
6,full,1.0936962193589852,1.092088500415659
7,full,1.8172761298724147,1.092088500415659
8,full,1.1010630617561352,1.092088500415659
9,full,1.0930333926507367,1.092088500415659
10,full,1.092543875743036,1.092088500415659
11,full,1.0931061542992744,1.092088500415659
12,full,1.092067293056869,1.092067293056869
13,full,1.0939363489417107,1.092067293056869
14,full,1.0920519381503715,1.0920519381503715
15,full,1.0936246997975443,1.0920519381503715
16,full,1.093102940934004,1.0920519381503715
17,full,1.0933663850227373,1.0920519381503715
18,full,1.0920215240270335,1.0920215240270335
19,full,1.0934539875516622,1.0920215240270335
20,full,1.0920726143688988,1.0920215240270335
21,full,1.0918171169290303,1.0918171169290303
