time,Vx_true,Vy_true,Vpsi_true,Vx_hat,Vy_hat,Vpsi_hat,Xo_true,Yo_true,psi_true,Xo_hat,Yo_hat,psi_hat,dx_hat,dy_hat,dpsi_hat,slip
0.0,0.0,0.0,0.0,6.49349632907956e-5,9.32657967793811e-5,-0.00026420301385771664,0.0,0.0,0.0,-1.2864195550929687e-7,5.376264315790811e-9,1.940472751915206e-8,6.555368678007858e-7,3.515911289880015e-7,0.0,0.0
0.001,-1.3502189157069372e-10,2.5039485577255944e-8,2.7233745337326165e-9,-0.00013633249480377434,2.277501314295217e-5,-0.0012615545885388325,-7.261623633850755e-14,9.0249106066822e-12,1.3055926455900326e-12,-4.094070403289905e-7,2.815704170033976e-8,-1.9680010386475463e-8,-1.3571344646928878e-5,-8.385083279819107e-6,0.0,3.3434529687305938e-6
0.002,-3.067464627445228e-8,7.204739887308806e-8,6.573719479747689e-8,0.00016487500620888487,0.00019852264044425863,0.0019734898298053604,-1.4946179893497878e-11,5.7060226110791533e-11,3.170219860782633e-11,-1.6465969266828819e-6,-8.504364720045185e-8,1.0320520279458879e-7,2.6021235467799586e-6,3.2258801693547775e-6,0.0,5.700195439174802e-6
0.003,-1.1537732760055522e-7,1.6259105427551244e-7,3.7653441004020374e-7,0.0001279578952582599,0.00021721889551093614,0.008555058692539568,-8.143729559718634e-11,1.676012278330301e-10,2.2926449342147677e-10,4.1294013807614965e-7,6.991730853824355e-8,3.1060872375670686e-7,-5.105237194650817e-6,3.463284029425334e-6,0.0,2.7612002002331778e-5
0.004,-1.030250024759766e-6,5.548025258411686e-7,2.5381099828234625e-6,1.3227968301050212e-5,0.00013844883268346753,-0.0031540828008731828,-5.222636722194963e-10,4.694186605625492e-10,1.3937394374389258e-9,8.883569642047118e-6,1.7639240782877883e-7,5.938002715235253e-7,-1.6307602988881752e-5,1.4141147080249397e-5,0.0,0.0003367935254343057
0.005,-3.591962401000167e-6,2.161475896151381e-6,9.395082252648563e-6,0.0001850247533076428,0.00018964369617388964,0.0012218032524702197,-2.6958574682481038e-9,1.7008304151800831e-9,6.927844475215532e-9,5.769154440529911e-6,2.1324957986763193e-7,6.897155927906209e-7,-1.43308468087981e-6,5.418743738337732e-6,0.0,0.0005864464615204956
0.006,-7.273694983479986e-6,5.94077420678969e-6,2.4006569748860985e-5,-0.00011136412010951272,0.00016313123095555742,0.0011163458200946442,-8.085885766563262e-9,5.515875772727507e-9,2.2801195647330745e-8,6.989727589833091e-6,3.3407148405086577e-7,8.244562473718869e-7,-3.265065861692196e-5,-4.484882333065282e-6,0.0,0.0010131932517729854
0.007,-1.293861371453558e-5,1.2835441796058443e-5,4.8512120124057896e-5,-7.533393792646153e-5,0.0002648886320010516,-0.0064469356710367956,-1.7915495616994202e-8,1.468113333861967e-8,5.8373711773118974e-8,8.044411816884614e-6,2.099502752021555e-7,9.80542816446218e-7,-3.1079105866693814e-5,-5.1400474172718386e-6,0.0,0.0010280711102229746
0.008,-1.9913969724212487e-5,2.2242369443164386e-5,8.507617745408845e-5,-0.0003224945511084342,0.0003728498940120407,0.0028475487945900293,-3.439457423169904e-8,3.20172217047882e-8,1.2381631222011294e-7,1.6679790760029835e-6,8.089140946354207e-8,1.2851730387651401e-6,-5.6765202995951065e-5,3.1843923344298124e-6,0.0,0.0016191557899885695
0.009000000000000001,-2.6193781943223372e-5,3.4391345898832034e-5,0.0001419044779778706,-6.054667475381464e-5,0.0003188231304167566,-0.0031255898776233024,-5.75191738820472e-8,6.010792246225327e-8,2.355213448311772e-7,4.432896916277468e-6,-1.860773138793138e-7,1.5833442681375107e-6,-2.639390365864429e-5,-1.2318008035666142e-5,0.0,0.00221623025252411
