stratum,channel,wz_center,n,F,partial_R2_chi,slope_dF_dchi,chi_swing_abs,channel_rms,rel_swing
psi<0.5,Fpar,0.625,57615077,13.489482174337638,2.3413109598396016e-07,-3.0362348676036586,0.02428987894082927,19.943082813347733,0.0012179600901307125
psi<0.5,Fpar,1.875,12652955,21.88643007654784,1.7297467497740488e-06,8.567816453495976,0.0685425316279678,21.986452788510523,0.0031174893143193216
psi<0.5,Fpar,3.125,9176167,12.843813070485817,1.399692016321341e-06,-7.607651796075479,0.06086121436860384,22.38375179439468,0.002718990762926734
psi<0.5,Fpar,4.375,6611354,122.78674050677027,1.8571782313304573e-05,-28.902467662315654,0.23121974129852527,24.013040724225785,0.009628923881566446
psi<0.5,Fpar,5.625,5365543,11.570254582055258,2.1563985303187493e-06,-9.772730757910344,0.07818184606328277,24.585180437045338,0.0031800395471361736
psi<0.5,Fpar,6.875,4619047,72.44731414954286,1.5684256736417384e-05,-25.24836736771069,0.2019869389416855,24.446850039702834,0.008262288949850358
psi<0.5,Fpar,8.125,3561920,65.2885633180709,1.832930879627059e-05,-26.900221344114794,0.21520177075291835,25.34885371415806,0.00848960561213551
psi<0.5,Fpar,9.375,2972243,136.32374220782373,4.586364663881869e-05,-40.77097850744716,0.3261678280595773,25.56386745456743,0.012758939101810345
psi<0.5,Fpar,10.625,2452380,108.28770432278779,4.4154380779358996e-05,-38.358004322960696,0.3068640345836856,25.565987851633714,0.012002823296502365
psi<0.5,Fpar,11.875,1441530,3.880482216209006,2.6919287129549335e-06,-9.581352976968423,0.0766508238157474,27.35243952576058,0.0028023395771904548
psi<0.5,Fpar,13.125,816685,55.013583658981,6.735826452529571e-05,51.75012346452791,0.4140009877162233,29.418886093871073,0.014072626216887029
psi<0.5,Fpar,14.375,157807,988.2162589705597,0.00622352530797473,675.1747961630231,5.401398369304185,31.820187737382476,0.16974753304043527
psi<0.5,Fpar,15.625,6368,31.51861298836517,0.004931318344957239,2058.9295093602627,16.471436074882103,34.02869388284418,0.4840454979433195
psi<0.5,Fperp,0.625,57615077,123.87826230392108,2.150097192519448e-06,-3.595641548914388,0.028765132391315104,7.775097153931957,0.0036996492547708222
psi<0.5,Fperp,1.875,12652955,90.95344247649571,7.188269726166433e-06,12.723358875650636,0.1017868710052051,15.849204688909438,0.006422206855365493
psi<0.5,Fperp,3.125,9176167,105.33449962620837,1.1479018832228421e-05,18.606636712252914,0.14885309369802333,18.208433499943393,0.008174953309327026
psi<0.5,Fperp,4.375,6611354,358.5979054678358,5.423683928926225e-05,47.158412389449175,0.3772672991155934,20.806372212009627,0.01813229597506822
psi<0.5,Fperp,5.625,5365543,286.8935682016047,5.346685509862857e-05,52.47252140896082,0.41978017127168665,22.60572239860234,0.018569641963649023
psi<0.5,Fperp,6.875,4619047,225.34255467010578,4.878322320231276e-05,54.51357856529425,0.43610862852235405,23.947182025925102,0.018211271290719092
psi<0.5,Fperp,8.125,3561920,132.09499560510443,3.70840531914641e-05,51.73472950521079,0.4138778360416863,25.889169435974903,0.015986524290214296
psi<0.5,Fperp,9.375,2972243,51.837806268462636,1.74403839661404e-05,36.50452621857587,0.292036209748607,27.38103499256258,0.010665638089573014
psi<0.5,Fperp,10.625,2452380,14.253277949809467,5.812006058492646e-06,-21.007421238233825,0.16805936990587061,28.619118755058647,0.005872276199146239
psi<0.5,Fperp,11.875,1441530,457.5647762308559,0.00031731732177437864,-176.08015884069914,1.4086412707255933,30.787844935038585,0.04575316244764073
psi<0.5,Fperp,13.125,816685,552.8381094875047,0.0006764789538832189,-295.53707488699456,2.3642965990959564,32.55317627698312,0.07262875299721962
psi<0.5,Fperp,14.375,157807,462.2924011972038,0.0029210705547966743,-840.5496596404566,6.7243972771236535,34.76172186220641,0.1934425833040953
psi<0.5,Fperp,15.625,6368,35.57611080830421,0.005562612373290625,-2072.979696380807,16.583837571046455,37.17006453375591,0.4461611186062343
0.5<=psi<2,Fpar,0.625,2084152,138.10685008913006,6.626114377529754e-05,58.41290924382055,0.4673032739505645,24.443614856195143,0.019117600923585498
0.5<=psi<2,Fpar,1.875,1813964,48.998479965256614,2.701123040870617e-05,36.04674740729832,0.28837397925838654,23.64332962676686,0.012196842991687403
0.5<=psi<2,Fpar,3.125,1322767,12.7345355435468,9.627167589263457e-06,21.195744868537556,0.16956595894830045,23.68865852072696,0.007158107277367971
0.5<=psi<2,Fpar,4.375,800758,51.13461931685741,6.385440899203359e-05,54.00080250307839,0.4320064200246272,24.14308675138584,0.0178935868670492
0.5<=psi<2,Fpar,5.625,458893,37.99371957109944,8.278905803393655e-05,60.12967503291397,0.4810374002633118,24.66133877216857,0.019505729381009283
0.5<=psi<2,Fpar,6.875,329262,7.150208504653876,2.1715985065687397e-05,28.521056592161198,0.22816845273728958,23.563542448571294,0.00968311336189283
0.5<=psi<2,Fpar,8.125,243080,3.2882156051586713,1.352761589593568e-05,20.05670874493675,0.160453669959494,21.92188443908967,0.007319337459574576
0.5<=psi<2,Fpar,9.375,174390,6.4787597066950156,3.7151518863474576e-05,-27.951847822884574,0.2236147825830766,20.2827565668863,0.011024871389924923
0.5<=psi<2,Fpar,10.625,116285,10.48255986473027,9.014426813824907e-05,35.911784376183675,0.2872942750094694,19.150876725841385,0.015001625206109056
0.5<=psi<2,Fpar,11.875,66002,149.2043464109082,0.002255811518307894,149.95057793941365,1.1996046235153093,18.605000573021364,0.06447753757421676
0.5<=psi<2,Fpar,13.125,27042,12.8886890509611,0.00047654892021273655,58.016963067750325,0.46413570454200265,19.00385176318296,0.024423243788987775
