stratum,channel,wz_center,n,F,partial_R2_chi,slope_dF_dchi,chi_swing_abs,channel_rms,rel_swing
psi<0.5,Fperp,6.875,4044487,72.68618276303513,1.7971386293006546e-05,43.465681144406325,0.3477254491552506,33.2680345758973,0.010452239021272923
psi<0.5,Fperp,8.125,3556444,294.5575533908516,8.281696671744487e-05,100.59166959577412,0.8047333567661931,35.039200556852826,0.022966658598859116
psi<0.5,Fperp,9.375,3231951,255.29986317302772,7.898647251015128e-05,104.4036140947735,0.835228912758188,36.407348567758255,0.022941217792988442
psi<0.5,Fperp,10.625,2957410,267.32871469409065,9.038495361319399e-05,117.18978514956409,0.9375182811965127,37.68758547899602,0.024876050542399667
psi<0.5,Fperp,11.875,2672074,225.55299557876094,8.440436812753052e-05,117.5586842351002,0.9404694738808017,39.1185219304627,0.02404153908352124
psi<0.5,Fperp,13.125,2138194,261.91722815931803,0.00012248011678438734,149.40506395499006,1.1952405116399205,41.619487276541626,0.02871829015331491
psi<0.5,Fperp,14.375,1929911,186.87102199942086,9.681990544843201e-05,133.0518390034239,1.0644147120273912,43.012738145843066,0.024746499709418307
psi<0.5,Fperp,15.625,1785223,64.75901813646992,3.6273897176755715e-05,79.65424408972859,0.6372339527178288,44.150334314931385,0.014433275820118082
psi<0.5,Fperp,16.875,1570626,2.003537799390721,1.2756357811014493e-06,-14.79350665780335,0.11834805326242681,45.489985537030115,0.0026016287291647563
psi<0.5,Fperp,18.125,1172207,141.66592050579877,0.00012084033716846436,-154.63986702312627,1.2371189361850103,47.44621429015024,0.026074133725814123
psi<0.5,Fperp,19.375,1655858,4545.478496760848,0.0027375895039569755,-887.7908338812474,7.10232667104998,51.337815043686284,0.13834493472318998
0.5<=psi<2,Fpar,0.625,1640084,112.36244646664812,6.850586039088291e-05,83.70665911357794,0.6696532729086235,33.365162376277276,0.020070433506559193
0.5<=psi<2,Fpar,1.875,1467726,67.02340922188172,4.5662991389023607e-05,66.78290306172063,0.5342632244937651,32.54606790412031,0.016415599760551344
0.5<=psi<2,Fpar,3.125,1205434,16.317071823171275,1.3536180975451886e-05,35.69750216110249,0.28558001728882,32.174437466771444,0.00887599099700675
0.5<=psi<2,Fpar,4.375,815025,2.0115809795292265,2.468142974689778e-06,15.223320821093383,0.12178656656874708,33.27329829289786,0.003660189185234523
0.5<=psi<2,Fpar,5.625,551305,5.893913730844366,1.0690900568113522e-05,30.77372479537331,0.24618979836298652,34.35408494841985,0.007166245258245781
0.5<=psi<2,Fpar,6.875,377279,20.47671552017047,5.4273078129162706e-05,61.796011358409785,0.4943680908672783,34.862393460351996,0.014180555085224112
0.5<=psi<2,Fpar,8.125,278604,18.062129467791664,6.482872457501088e-05,61.22225246001225,0.48977801968009804,34.03731034428408,0.014389445426975312
0.5<=psi<2,Fpar,9.375,212279,6.169083467956463,2.906159223897974e-05,36.53374174705379,0.2922699339764303,33.84570469024351,0.008635362645017734
0.5<=psi<2,Fpar,10.625,157450,0.09008588807652962,5.7218790867991e-07,-4.472184076954152,0.035777472615633216,33.62172111843475,0.0010641178210242328
0.5<=psi<2,Fpar,11.875,141019,1.396588770674454,9.904084382252478e-06,16.30844655191256,0.1304675724153005,32.605300637159615,0.0040014221573104955
0.5<=psi<2,Fpar,13.125,125862,7.4832791123553974,5.945693928220688e-05,37.984213266303186,0.3038737061304255,32.20867526230908,0.009434529786017672
0.5<=psi<2,Fpar,14.375,107095,19.120508119650694,0.00017852095239649318,62.65467059534446,0.5012373647627557,30.80921907096687,0.016269070748213082
0.5<=psi<2,Fpar,15.625,85645,26.034451328449176,0.00030392053486940544,72.88805561171593,0.5831044448937275,29.9632565509026,0.01946064987639544
0.5<=psi<2,Fpar,16.875,58494,98.37652348353862,0.0016792566308311662,158.70023794667313,1.2696019035733852,29.038275161670057,0.043721670674477055
0.5<=psi<2,Fpar,18.125,39703,123.68486721945679,0.0031062797255016284,224.16228313757549,1.793298265100604,29.356315824900914,0.061087306588365364
0.5<=psi<2,Fpar,19.375,53756,330.4528309485075,0.006110732174859195,378.01669649308513,3.0241335719446814,28.13157889379593,0.10749960332342443
0.5<=psi<2,Fperp,0.625,1640084,73.048436177068,4.453770880422478e-05,29.15435598445946,0.23323484787567572,14.714419474871367,0.015850767899745134
0.5<=psi<2,Fperp,1.875,1467726,150.91830879567254,0.00010281463809737944,46.04650118814014,0.36837200950512117,15.516599302216033,0.023740511843501136
0.5<=psi<2,Fperp,3.125,1205434,136.71577387140096,0.00011340420990694839,51.77221276070279,0.4141777020856224,16.952516251553423,0.024431635748921328
0.5<=psi<2,Fperp,4.375,815025,302.1071396322787,0.0003705389798003585,101.72495930450424,0.8137996744360341,19.591704133280302,0.04153797285319544
0.5<=psi<2,Fperp,5.625,551305,531.7729650723425,0.0009636574872174849,172.7368065714165,1.3818944525713324,22.860315965952545,0.0604494904895227
