time,Vx_true,Vy_true,Vpsi_true,Vx_hat,Vy_hat,Vpsi_hat,Xo_true,Yo_true,psi_true,Xo_hat,Yo_hat,psi_hat,dx_hat,dy_hat,dpsi_hat,slip
0.0,0.0,0.0,0.0,8.486269784099462e-6,0.0002184550971861495,0.0004475993931055915,0.0,0.0,0.0,0.0034718549374254176,-0.008805465538731148,0.015781828659712543,-3.53612757296431e-8,3.0621802963689307e-7,0.0,0.0
0.001,7.745266846237308e-11,-1.0154759305639377e-14,1.5011129064070215e-11,3.16098063429582e-5,9.161154255947425e-5,0.001640142898021472,3.1417446784971486e-14,-3.413067595762295e-18,6.034983018565317e-15,0.0034718726969657386,-0.008805340775606886,0.01578325858427494,-2.5556524504166764e-8,-2.933474609522943e-7,0.0,1.147249159010158e-8
0.002,8.05252919232777e-10,-5.381991714121047e-13,1.7904815439200702e-10,-0.00015763009013766775,0.0002443049209517449,0.0012310837353492743,4.4449033111070534e-13,-2.3646926580008123e-16,9.578037554431364e-14,0.0034716650235107746,-0.00880509507202163,0.015784347595707328,-1.0447707379552407e-7,9.779794846131438e-7,0.0,7.750049872842394e-8
0.003,3.564484347542147e-9,-4.186943367129872e-12,8.641657409230368e-10,7.721315344114417e-5,0.00014671553466625076,0.0006141188150721754,2.4617680969928354e-12,-2.2964231751213688e-15,5.730242641143795e-13,0.003471581034822732,-0.008805216133699391,0.01578455808905315,-9.344836541209928e-8,-2.734855930081795e-6,0.0,2.4792700616367346e-7
0.004,1.114400857451373e-8,-1.8558495763478205e-11,2.873578825017757e-9,4.234382861311475e-5,0.0002293474886709455,0.0004722375680613596,9.389937508874875e-12,-1.2677159200472598e-14,2.324127470720394e-12,0.00347163570713249,-0.008805044062052566,0.015784902288916824,-9.491925769880505e-8,-2.4315606483991657e-6,0.0,5.786522552201517e-7
0.005,2.8131601307675085e-8,-5.903815132510613e-11,7.552435602575548e-9,0.00023716917510377845,0.00017622316550664247,-0.0010019777273911614,2.820853630102373e-11,-4.914719822778665e-14,7.304661030392245e-12,0.0034718043698973053,-0.008805013285732848,0.015782297760756715,-9.011700309789591e-8,-5.368776252217595e-6,0.0,1.1215418573144774e-6
0.006,6.117178599280426e-8,-1.510150498042514e-10,1.6809850494455352e-8,-9.389986302606536e-5,0.00023585545947181575,-0.007519420604497052,7.143415506367575e-11,-1.495875300159786e-13,1.907793596379027e-11,-0.005415443484778072,0.0010167066849699168,0.0034350621132542636,7.787481756021579e-6,-3.0900856159074584e-5,0.0,1.9198534307514536e-6
0.007,1.1925908145924297e-7,-3.3241027697371775e-10,3.311535669469397e-8,4.642479114169159e-5,0.00024525023493360065,-0.00548419336466159,1.593686915469526e-10,-3.832576293360726e-13,4.339352370786513e-11,-0.005415475097278712,0.0010169394249283073,0.003429338167397448,7.788890481674566e-6,-3.1123499727182744e-5,0.0,3.006864245603014e-6
0.008,2.1393565037416645e-7,-6.560441325849843e-10,5.944471203416282e-8,1.2645258708085928e-5,0.00019466739631660704,-0.0068106614689402165,3.2247060046013835e-10,-8.637880916761401e-13,8.87135884551333e-11,-0.005415451073234918,0.0010170737205869981,0.0034220059534710704,7.788713413111e-6,-3.733267547191119e-5,0.0,4.403523181727558e-6
0.009,3.593012233554526e-7,-1.1913954182347125e-9,9.911774404533954e-8,-1.474046112339913e-5,0.0002391451696497671,-0.005080500047331909,6.040984192913052e-10,-1.7661016384187178e-12,1.666921376892047e-10,-0.005415412490236664,0.0010172410202181432,0.0034182069190729996,7.788902310562478e-6,-3.8695167600848064e-5,0.0,6.116445197996012e-6
0.01,5.717108701746924e-7,-2.0244108920312455e-9,1.5552383600130284e-7,-3.285633557300081e-5,0.0001962063091038303,-0.004939103676275132,1.0627814484019375e-9,-3.343172959109352e-12,2.923415419865968e-10,-0.005415552308803983,0.0010172106082873599,0.003413406825895112,7.788434490596161e-6,-5.118774472470732e-5,0.0,8.13654256299943e-6
0.011,8.703048999254157e-7,-3.2594963672736763e-9,2.320433296218349e-7,-0.00011864204509284736,0.0001706207306808981,-0.004523693144584007,1.7769181282622373e-9,-5.95259088574325e-12,4.845636565227392e-10,-0.005415646097662981,0.0010175280397988157,0.0034093866220891813,7.788115927481899e-6,-4.574509142654517e-5,0.0,1.0438958625397108e-5
0.012,1.27486101672097e-6,-5.007258153381555e-9,3.3145942719852167e-7,6.898861167014544e-6,0.00021853607054681483,-0.006184020000897279,2.8393989790023742e-9,-1.0036496441172804e-11,7.642011717400465e-10,-0.005415642428988748,0.0010174729402259287,0.003400942501538813,7.788712339965217e-6,-5.566599024560389e-5,0.0,1.2985359672221204e-5
0.013,1.8074818138412694e-6,-7.391574510131729e-9,4.560389846378843e-7,0.00021733331402034253,0.0003118914100963224,-0.006545992733806332,4.368025726966544e-9,-1.617243485439809e-11,1.1556459765642968e-9,-0.00541545050674951,0.0010176236420718506,0.003393863764172882,7.789431423133107e-6,-5.864938411041856e-5,0.0,1.5722303185371394e-5
0.014,2.4907447534841163e-6,-1.0535650600148304e-8,6.06932290159241e-7,5.137609307113267e-5,0.0003595674004333337,-0.005791997332945488,6.5026255733966665e-9,-2.506173732774312e-11,1.684827103984645e-9,-0.005415472179064727,0.001017969924484915,0.0033892577814943017,7.788563460374298e-6,-5.7152719260053824e-5,0.0,1.858391600541103e-5
0.015,3.347157477092189e-6,-1.4552144468410242e-8,7.839135623314534e-7,6.827064516595814e-5,0.0003195384072267606,-0.007590826748336462,9.406106790772361e-9,-3.752680883615868e-11,2.378000345752792e-9,-0.005415414201149026,0.001018104337938074,0.003378599271031434,7.788742460877391e-6,-6.694871495511483e-5,0.0,2.1495730970045787e-5
0.016,4.398695946763124e-6,-1.9535638653748245e-8,9.853642133700213e-7,-7.718863561002014e-5,0.0003040646092402378,-0.011832403199167445,1.3262254164613999e-8,-5.448789410382773e-11,3.260644219923415e-9,-0.0014170694488806618,-0.006781663677272012,-0.0022716451690229164,3.5555559802453586e-6,-3.7872389917300744e-5,0.0,2.4378212386148205e-5
0.017,5.666082839868588e-6,-2.5549874819412033e-8,1.2080454415397157e-6,2.126909043726886e-5,0.00025903247851436184,-0.012489021537638093,1.827587837150683e-8,-7.694400181124402e-11,4.355880164341784e-9,-0.001417150294529899,-0.006781388547185315,-0.0022840397276721017,3.555645732655042e-6,-4.393260327197661e-5,0.0,2.7149997201352845e-5
0.018,7.168027519587827e-6,-3.26133357580399e-8,1.4469276328081458e-6,-0.00010614465842048184,0.00019642396531576568,-0.010287913919346348,2.4672371038261266e-8,-1.0594124241529297e-10,5.682658898743076e-9,-0.001417315440535384,-0.006781173432027013,-0.0022935313805555716,3.5548790986097932e-6,-4.9974521637459146e-5,0.0,2.9731645006796885e-5
0.019,8.920544618263672e-6,-4.068519102212797e-8,1.6952163730519073e-6,-0.00017707816435903214,0.00025509399477347813,-0.009904536523862077,3.269526029105772e-8,-1.4251884407990562e-10,7.253866982068321e-9,-0.0014174302208091437,-0.0067809959513147776,-0.002303145633036625,3.554892365962666e-6,-5.201282661024354e-5,0.0,3.2049996730264254e-5
0.02,1.093649949842808e-5,-4.9654381592731026e-8,1.9445949830667294e-6,-0.00024876322876121444,0.0002721042175776753,-0.00876261733046104,4.260228742158894e-8,-1.8763826595663832e-10,9.0747124298054e-9,-0.0014176302266920796,-0.006780730229397912,-0.0023106837897333304,3.554781341098105e-6,-5.110169417570608e-5,0.0,3.4042241683691306e-5
0.021,1.3225349466868266e-5,-5.9331967281929865e-8,2.185573342801987e-6,7.248282515886226e-5,0.00020114134646831615,-0.009067639645403337,5.466153039093928e-8,-2.421056170596109e-10,1.114146662344285e-8,-0.0014175529618809877,-0.006780495746277452,-0.0023201467555412727,3.5560360308522426e-6,-5.407517942088439e-5,0.0,3.5659082664641156e-5
0.022,1.5792969815906514e-5,-6.944522601632186e-8,2.407937901893365e-6,9.023074662302202e-5,0.00021504464313790037,-0.009122056537880209,6.914759583570604e-8,-3.064774757210944e-10,1.3440309332740294e-8,-0.0014175023564028456,-0.006780311638034237,-0.002329349015486834,3.555988650215702e-6,-5.5301963564036426e-5,0.0,3.6867660067646724e-5
