t,Xo,Yo,psi,xo_ref,yo_ref,psi_ref
0.3,0.0006233116576252443,-0.00035919944017154254,5.75749670400026,0.0006536355840697117,-0.00037852038831050173,5.756963877351581
0.32,0.0008086604516408165,-0.00046559583878562675,5.756781880033552,0.0008349976340190056,-0.00048395333613690116,5.756235475437378
0.34,0.0010267973560750018,-0.0005903690072965352,5.755921529505969,0.0010499932287133878,-0.0006091679162519463,5.755371595951987
0.36,0.0012816439930573268,-0.0007352671087758198,5.754902286982202,0.0013020123681248645,-0.0007562621380767686,5.754358404687813
0.38,0.0015772402234843566,-0.00090289815680558,5.75371040262055,0.0015944850394443543,-0.000927397170235066,5.753181838756767
0.4,0.0019163606465918415,-0.0010954931557807716,5.752333922269729,0.0019308632992936778,-0.001124794552136521,5.751827665893578
0.42,0.002302789233187718,-0.0013147678364758952,5.7507563637868815,0.0023146034887785373,-0.0013507341637796167,5.750281542257618
0.44,0.002740338921330136,-0.0015638026221567356,5.748966858698284,0.002749148592778242,-0.0016075529214007631,5.748529068811081
0.46,0.003233069187734058,-0.0018452802906077715,5.746949515594991,0.0032379107591450876,-0.0018976441572822707,5.74655584636295
0.48,0.0037807925844986143,-0.0021600837636840974,5.7447262690848255,0.0037842539975516684,-0.002223457633086589,5.74434752937974
0.5,0.004388820233552407,-0.0025182630914841225,5.742260035899859,0.004391477081552464,-0.002587500127609839,5.741889878675015
0.52,0.005059831290127398,-0.0029186704971795123,5.739530670819654,0.005062796680994994,-0.0029923365319443414,5.73916881309984
0.54,0.005798343713794495,-0.0033653483972707256,5.7365188631935835,0.005801330755213162,-0.0034405913777952215,5.736170460364962
0.56,0.006606590913073026,-0.0038587088903063527,5.733213820702026,0.006610082240453692,-0.003934950718190197,5.732881207132318
0.58,0.007488146885866033,-0.004401993464577725,5.729604344590511,0.007491923067727776,-0.004478164274119826,5.729287748517774
0.6,0.008445644566864426,-0.004996841846359457,5.725683039487282,0.00844957854974579,-0.005073047755810507,5.725377137148275
0.62,0.00948151279341395,-0.005645164883668502,5.721442927415034,0.009485612177789175,-0.005722485263417351,5.721136831914321
0.64,0.010599084872454844,-0.006348571925920802,5.716873599317512,0.010602410871312935,-0.006429431668965936,5.71655474655225
0.66,0.01179948895811967,-0.0071094089064068075,5.711964305025895,0.011802170724760218,-0.0071969148794104746,5.711619298179744
0.68,0.013085873969716423,-0.007930482415813702,5.706700728718626,0.013086883297519515,-0.008028037879735444,5.706319455891642
0.7000000000000001,0.014460727179999246,-0.00881516874396058,5.70107272273175,0.014458322494173056,-0.00892598045512553,5.700644789501342
0.72,0.01592018897724011,-0.009783824026328854,5.695041197954335,0.01591803208317892,-0.009894000492377326,5.694585518484984
0.74,0.017468262361104832,-0.010828175581649668,5.688606906428943,0.017467313902901592,-0.0109354347629292,5.688132561151477
0.76,0.01910376523701954,-0.011953552904017728,5.6817719405338005,0.019107216804461338,-0.012053699093134307,5.681277584020561
0.78,0.020828286792606898,-0.013159098251629706,5.6745398329064365,0.020838526381200116,-0.013252287831696795,5.674013051343811
0.8,0.022642276339812153,-0.01444548217987154,5.66691073191616,0.02266175553466353,-0.01453477252949827,5.666332274649813
0.8200000000000001,0.024554559809827174,-0.01581473410337267,5.658856354143401,0.024577135926854708,-0.015904799753349456,5.658229462134976
0.84,0.026552978700060313,-0.017292384387022918,5.650344843947546,0.026584610368111144,-0.017366087962476896,5.64969976765639
0.86,0.028641986594396766,-0.01886622535798621,5.641394750658405,0.02868382618927676,-0.01892242338474582,5.640739339013426
0.88,0.030814933481540754,-0.020538395197291445,5.632024720921957,0.03087412964584909,-0.020577654838704468,5.631345365131911
0.9,0.033085465850371885,-0.022299795135842678,5.6222318802233335,0.03315456140046471,-0.022335687457435277,5.621516121689976
0.92,0.03545002109603762,-0.024180554372003046,5.61195164415106,0.03552385312839843,-0.024200475280875374,5.611251014650107
0.9400000000000001,0.037898583102122976,-0.026168856887469467,5.601231313115207,0.0379804252886689,-0.026176012694643515,5.600550621089744
0.96,0.04043068545896957,-0.028268579006092753,5.59009907119611,0.04052238610083039,-0.028266324705412006,5.58941672665542
0.98,0.04306165803811296,-0.03046944251789772,5.5785382705291635,0.04314753176454837,-0.030475456055410723,5.577852358905968
1.0,0.045761851031351705,-0.032806807402734145,5.566503515323319,0.04585334795557502,-0.03280745919165874,5.565861815761546
1.02,0.048541450900046045,-0.035267214952566274,5.554116787120822,0.04863701262773227,-0.03526638111887968,5.553450688240607
1.04,0.05139225048960376,-0.03785685684224039,5.541363697341192,0.05149540014593746,-0.03785624917868609,5.540625876649455
1.06,0.05432135820630513,-0.040599259954780156,5.5281242795176055,0.05442508677015864,-0.04058105581138291,5.527395599391857
1.08,0.05730243592426121,-0.04346447526413908,5.514512637248933,0.05742235750443654,-0.043444742370544506,5.51376939359217
1.1,0.06036654038357046,-0.04646351571191243,5.500496014646847,0.060483214318756,-0.04645118207422363,5.499758106776586
1.12,0.06348210169024039,-0.04962630467125971,5.486062731895657,0.06360338574458785,-0.04960416219013267,5.485373878935355
1.1400000000000001,0.06664818652331286,-0.052917925919237226,5.471323543906906,0.0667783378373582,-0.05290736556527174,5.470630114394632
1.16,0.0698856520689355,-0.05637005639271213,5.456181837265734,0.07000328649096199,-0.05636435162311011,5.455541443059714
1.18,0.07314487865265039,-0.059982113247707185,5.440749415565724,0.07327321108074772,-0.05997853696343488,5.44012367075037
1.2,0.07646547003070618,-0.06373705587229644,5.4250169274871665,0.07658286940219859,-0.06375317571121676,5.424393718531024
1.22,0.07980915573417059,-0.06767922809671544,5.408955425239267,0.07992681386288927,-0.0676913397711674,5.408369551139434
1.24,0.0831819512510476,-0.07176114600817766,5.3926987587366835,0.08329940887525658,-0.07179589915394208,5.392070094832343
1.26,0.0865901292331346,-0.07603843829373295,5.376105619709915,0.08669484938738029,-0.07606950254804096,5.37551514518868
1.28,0.08999291392549284,-0.08046555815338234,5.35937966009111,0.09010718047840816,-0.0805145583182643,5.358725265633174
1.3,0.09343394697552579,-0.08508572738234228,5.34234804965608,0.0935303179345817,-0.0851332161169494,5.341721677658046
1.32,0.09684469777494262,-0.08986932157331637,5.325215239090065,0.09695806971113723,-0.08992734929807004,5.324526143919611
1.34,0.10028860699685563,-0.09484164015802062,5.307829036414134,0.10038415817479109,-0.09489853832651411,5.307160845562612
1.36,0.10368715813970356,-0.09998546844738464,5.290367988587078,0.10380224301118852,-0.10004805537538926,5.289648255270627
1.3800000000000001,0.1071084111542567,-0.1053163133547497,5.272705546784242,0.10720594467174968,-0.10537685030298916,5.272011007650025
1.4000000000000001,0.11047299036138344,-0.1108185699661769,5.255006261782099,0.11058886822489616,-0.11088553819803558,5.254271768622878
1.42,0.11384773337234144,-0.11651123935241407,5.237148436569,0.11394462746784853,-0.11657438867698196,5.236453105528088
1.44,0.11715458435572727,-0.12236907491007265,5.219310427074974,0.11726686914715723,-0.12244331711051645,5.218577359608447
1.46,0.12045885739739853,-0.12842227149015178,5.201332716130646,0.12054929712902507,-0.1284918779479721,5.200666522495443
1.48,0.12368309405672259,-0.13463225500859122,5.183453505129388,0.12378569635438746,-0.13471926029818088,5.18274211819576
1.5,0.12686456222316717,-0.1410451530657936,5.165414295472402,0.1269699564087872,-0.14112428591348058,5.164825091938238
1.52,0.12995752445937228,-0.14759564134314868,5.147528581180027,0.13009609453338275,-0.1477054097101957,5.1469357070632045
1.54,0.1330225468720499,-0.15436829755187775,5.129579360975142,0.13315827790106993,-0.15446072294408641,5.129093450934675
1.56,0.13601710301706973,-0.1612675171776097,5.11186103753941,0.136150844980734,-0.16138795914314769,5.111316950637494
1.58,0.1389380889898234,-0.16838372597453274,5.09409789271464,0.13906832581313813,-0.16848450288291197,5.093623898994088
1.6,0.1417861108324743,-0.17562413833679577,5.07653981996031,0.14190546102391788,-0.17574740147124623,5.076030991206913
1.62,0.14453468891692497,-0.18306033806713043,5.059039734357767,0.1446572194025966,-0.18317337959075525,5.05855387221025
1.6400000000000001,0.1472102651495734,-0.19064167880749863,5.041690537654977,0.1473188138814425,-0.1907588569275111,5.041207094605331
1.6600000000000001,0.14977149439669332,-0.19837308998061534,5.024514690073858,0.14988571575430742,-0.1984999687951813,5.024004086861266
1.68,0.15225323258255855,-0.2062819735221722,5.007427780356769,0.1523536669832501,-0.20639258974393115,5.006957131295278
1.7,0.15462069441142662,-0.2142965572301959,4.990622436783283,0.15471869044964703,-0.21443236012399403,4.990077351202295
1.72,0.1568902304095667,-0.2225049423022617,4.973874771216102,0.15697709801652027,-0.22261471555477721,4.973374706387876
1.74,0.15905350024043685,-0.23080126194905268,4.957444232979353,0.15912549627979194,-0.2309349192320138,4.956857996270109
1.76,0.1610895113787177,-0.23927607345350693,4.941114585634015,0.16116078989795996,-0.2393880969880292,4.940534869655398
1.78,0.16302294859638045,-0.24784571860456733,4.92501022784151,0.16308018240205346,-0.2479692750038648,4.924411840258078
1.8,0.16484343770813256,-0.2565523429600773,4.9091654628912025,0.16488117440047334,-0.25667342005698207,4.908494307023008
1.82,0.1665410363298604,-0.26538452068601737,4.893400029277764,0.16656155910619652,-0.2654954821747125,4.892786578320554
1.84,0.1681067164351577,-0.2742979003715915,4.877950580310288,0.16811941512658113,-0.2744304395516981,4.8772918991121
1.86,0.1695415336425144,-0.2833675642536793,4.862586002955238,0.16955309646837324,-0.2834733455793367,4.862012480228152
1.8800000000000001,0.17085462003006638,-0.2924906729938504,4.847545574506937,0.1708612197222104,-0.29261937782682784,4.846949528957045
1.9000000000000001,0.17202899809180042,-0.30175064511500466,4.832664723689103,0.17204264840165562,-0.30186388880680237,4.832103280207356
1.92,0.17309112953527678,-0.3110941877576203,4.818044586498082,0.17309647442127968,-0.3112024583537526,4.817473027578364
1.94,0.17401325498897247,-0.3205101817607213,4.803666931518971,0.17402199670625315,-0.3206309474404428,4.803057153747914
1.96,0.17483580731618695,-0.33005391994137834,4.789445985860928,0.1748186969320065,-0.33014555325613426,4.788853159663459
1.98,0.17550997595508797,-0.3396213122939953,4.775489637035071,0.1754862123964949,-0.33974286537063614,4.774857692098007
2.0,0.1760441779182278,-0.34932565651139064,4.7616187085304,0.17602430602916727,-0.34941992280966955,4.761066569206664
2.02,0.17645967221973752,-0.35906530971909933,4.748058173208535,0.176432832670004,-0.3591742470943281,4.747474837930744
2.04,0.17672889048322585,-0.3689025172508577,4.734635148864839,0.17671169893766545,-0.3690036203218331,4.734077168989122
2.06,0.17688378230143487,-0.3788130768268852,4.721417247033935,0.17686084210514783,-0.3789058315143772,4.720868244205323
2.08,0.1769222969313252,-0.3887779492708752,4.708461790500709,0.17688022862481542,-0.38887865331028704,4.70784279808342
2.1,0.1768101045615273,-0.3988396736916367,4.695521360710818,0.17676985413594606,-0.39891984246503853,4.69499562406761
2.12,0.17657315156578843,-0.4089243573751911,4.682896946257612,0.1765297434657124,-0.409027140355841,4.68232157988431
2.14,0.17619421751749967,-0.41912078217217996,4.670328447155335,0.17615995062359727,-0.41919827348968364,4.669815592045069
2.16,0.1756972837145494,-0.42934158730304106,4.658018164424755,0.17566055878924455,-0.4294309540147251,4.657472659583991
2.18,0.17508180464370107,-0.43964309371335336,4.645850153876557,0.17503168029375002,-0.4397228802349127,4.645287857098963
2.2,0.17432211671012554,-0.4500004781808805,4.633765317130655,0.17427345659439328,-0.4500717371277171,4.633256337161408
2.22,0.1734339356493945,-0.4603850525823282,4.62191825393974,0.17338605824281922,-0.4604751968648628,4.621373332154864
2.24,0.1724085672488913,-0.4708714159345868,4.610114404132804,0.17236968484667486,-0.470930919335941,4.609634155598389
2.2600000000000002,0.171277428167027,-0.48135059691069904,4.598581181148496,0.17122456502471053,-0.48143655267478347,4.598034203006635
2.2800000000000002,0.1700018677361287,-0.4919279064108378,4.587067772196742,0.16995095635535531,-0.49198973378848143,4.586568952334368
2.3000000000000003,0.1686070545301957,-0.5025200373529927,4.575742514762997,0.16854914531877813,-0.5025880888889303,4.575233964049485
2.32,0.1670673370811907,-0.5131545433567234,4.564526162642164,0.16701944723244846,-0.5132292340267787,4.564024880874896
2.34,0.16541194210039606,-0.5238549826001443,4.553402494375611,0.16536220618021008,-0.5239107756276653,4.552937427236236
2.36,0.16364034306274577,-0.5345588778040367,4.5425046458712215,0.16357779493488422,-0.5346303110306179,4.5419674084491675
2.38,0.16172002621692996,-0.545337762293414,4.531551972785696,0.16166661487441955,-0.5453854290284985,4.531110709677041
2.4,0.15968204399353308,-0.5561052234567715,4.520861326803994,0.15962909589160829,-0.5561737104103703,4.520363294686823
2.42,0.15752062959729263,-0.5669392818770949,4.510186690888576,0.15746569629738721,-0.5669927285056646,4.509721204428657
2.44,0.15523626317599973,-0.5777906742224804,4.499652861287185,0.15517690271774784,-0.577840049730026,4.499180555461937
2.46,0.15282549850296018,-0.5886515200324014,4.489221466493064,0.15276322998427655,-0.5887132341327121,4.488737538248571
2.48,0.15027235764494493,-0.5995701969247418,4.478814816868307,0.15022522101835042,-0.5996098359454263,4.478388415332026
2.5,0.14763322479213375,-0.6104680533635434,4.468635733499766,0.1475634467090151,-0.6105274041324584,4.468129519418849
2.52,0.1448350352753787,-0.6214249685151846,4.458381805304322,0.14477850578457102,-0.6214634829420105,4.457957251377575
2.54,0.14193203141615018,-0.6323665110016534,4.448333340312093,0.14187102467789814,-0.6324156124585829,4.447868078168384
2.56,0.13889781967981732,-0.6433330893469443,4.438313085996417,0.13884165738554907,-0.6433813291562979,4.437858530715323
2.58,0.13575300183591532,-0.6543284003786792,4.428363096691061,0.13569108532064145,-0.654358166453034,4.427925201731622
2.6,0.1324855040044675,-0.6652909318688649,4.418538461399597,0.13242001715958374,-0.6653436552652492,4.418064743507382
2.62,0.12907608558869757,-0.6763083042848522,4.408674296803443,0.12902918868266894,-0.6763353245633663,4.40827386566777
2.64,0.1255887106037382,-0.6872874621967509,4.399026173314195,0.12551936260857072,-0.6873307019275955,4.398549332908889
2.66,0.1219473092269237,-0.6982943872079272,4.389301747228999,0.12189132842278128,-0.69832731410407,4.388887962717504
2.68,0.11820104473939656,-0.7092914907173151,4.3797092978859675,0.11814590220002746,-0.7093226875611697,4.379286623080024
2.7,0.11434501003450673,-0.7202719191673759,4.370191571180055,0.11428392642070623,-0.720314349045907,4.369742230185309
2.72,0.1103593497861411,-0.7312816950825166,4.360641745119102,0.11030626978138086,-0.7312998261402495,4.360251746125273
2.74,0.10627710341746333,-0.7422353300043517,4.35126241892577,0.10621382699938015,-0.7422766478172554,4.350812176596523
2.7600000000000002,0.10205433815118475,-0.7532192585525413,4.341802846584309,0.10200751861154422,-0.7532423449968962,4.341420568605809
2.7800000000000002,0.09775076105180135,-0.7641694382102855,4.332505182384058,0.09768829076716279,-0.7641944511014415,4.332074008181493
2.8000000000000003,0.09331579953542932,-0.7751004958579929,4.323179066574773,0.09325711501515266,-0.7751305026102788,4.322769618092814
2.82,0.08875855060825161,-0.7860306100196887,4.313878247675747,0.0887149880855213,-0.7860480396140498,4.313504555578301
2.84,0.08413009922241499,-0.7969163815524861,4.304719764505018,0.08406293166516648,-0.7969446063679708,4.304276010084335
2.86,0.07934964007909688,-0.8078056959365244,4.295432866058628,0.07930199216806294,-0.8078177518442177,4.29508120101454
2.88,0.07448423896616357,-0.8186375717779949,4.28632933950772,0.07443324049988592,-0.8186650302832493,4.285917375490344
2.9,0.06951694893528368,-0.8294709750189627,4.277173643760544,0.06945777181712603,-0.8294840017439482,4.276781806122843
2.92,0.06442322899361574,-0.8402582786153853,4.268031784415053,0.0643767052807499,-0.8402722326524478,4.2676717887958535
2.94,0.0592456585894918,-0.851002144707711,4.258995172898156,0.059191183804460146,-0.851027296349533,4.258584640459807
2.96,0.05395031673937178,-0.8617469531285498,4.249861695531658,0.053902373797614145,-0.861746773636481,4.249517696936002
2.98,0.0485649192273015,-0.8724043752236578,4.24086441432195,0.04851146490285563,-0.8724282533192266,4.240468310730538
3.0,0.04306534413051294,-0.8830633501422114,4.23179033041581,0.04301966972852239,-0.8830693327507252,4.231433848857141
3.02,0.03747558746166525,-0.8936597160837728,4.222774108606961,0.03742822357588693,-0.8936676183713946,4.22241169066796
3.04,0.03179130867346864,-0.9042029390893778,4.213784552472431,0.031738384161293154,-0.9042207262475124,4.213399225691323
3.06,0.025988543179090495,-0.9147314450586278,4.204722578600171,0.025951431333250674,-0.9147262826074474,4.2043938514753485
3.08,0.02012144273321554,-0.9251622614948037,4.195785907646896,0.02006866678455116,-0.9251819243756065,4.195392971436249
3.1,0.014132772497198316,-0.9355865481822601,4.186728235316608,0.01409141375947126,-0.9355852997039744,4.186393992710115
3.12,0.008063073372527771,-0.9459288305769575,4.177760102277483,0.008021016756127541,-0.9459340685011287,4.177394324006925
3.14,0.0019058120238127634,-0.9562125134520734,4.168758444835867,0.0018588412240505559,-0.9562259029586098,4.168391373465492
3.16,-0.004357760602800204,-0.9664666974277304,4.159708053907349,-0.004393726742953519,-0.966458488074529,4.159382546508069
3.18,-0.010687133401467635,-0.9766168782687664,4.15075773792552,-0.010735280718585039,-0.9766295221742948,4.150365243693332
3.2,-0.017130225458153406,-0.9867391457659311,4.1416520008480795,-0.01716439426040628,-0.9867367174283419,4.141336858566464
3.22,-0.0236366947697045,-0.9967768636894009,4.132667757448312,-0.023679621230699277,-0.996777800366746,4.1322947755051125
3.24,-0.030236588892729576,-1.0067481678493577,4.123596265810426,-0.030279496121754956,-1.006750512390609,4.123236367560017
3.2600000000000002,-0.0369338271358529,-1.016655786793429,4.114473975387049,-0.03696253438551683,-1.016652610280098,4.114158994289199
3.2800000000000002,-0.04367810244664759,-1.0264798355330873,4.1054581499743374,-0.04372723276751017,-1.0264818666990256,4.105059999584622
3.3000000000000003,-0.05054087568582108,-1.0362499185011285,4.096245497057116,-0.050572069644976625,-1.0362360706958587,4.0959367094904
3.3200000000000003,-0.05745978816175455,-1.0459059556758,4.087147955128451,-0.057495505369142996,-1.0459130282010394,4.086786430011661
3.34,-0.0644535732074437,-1.0555254226945936,4.077964995908218,-0.06449598261154194,-1.05551056252051,4.077606444913357
3.36,-0.0715421623897925,-1.065037714238527,4.068710147998657,-0.07157192671431223,-1.0650265148253308,4.068394013508438
3.38,-0.0786823836017323,-1.0744540689062876,4.059520013731783,-0.07872174604439447,-1.0744587446372755,4.059146368434969
3.4,-0.08591438031810354,-1.0838339389563012,4.050176603341382,-0.08594383235154673,-1.0838051303103033,4.04986071342198
3.42,-0.09319657041325945,-1.093062573394598,4.040896932264257,-0.09323656113009787,-1.0930635695077922,4.040534221044051
3.44,-0.10057099483134486,-1.1022465991995585,4.031488465814447,-0.10059829198435716,-1.1022319796754299,4.03116403046486
3.46,-0.10799586136322024,-1.1113279060705428,4.022086376752011,-0.10802736899759707,-1.1113082985096554,4.021747245170252
3.48,-0.11548177704610159,-1.1202948250661275,4.012637716758386,-0.11552212110452914,-1.1202904844215433,4.012280930691622
3.5,-0.12306369090839728,-1.1292033211479038,4.003060075162924,-0.1230808624671858,-1.1291765169960322,4.002762112320846
3.52,-0.13066163709094952,-1.1379679023746532,3.9935647569818857,-0.13070189285412565,-1.1379643974463862,3.99318777281828
3.54,-0.13835810926634742,-1.146678548903842,3.9838605819642363,-0.13838349802287708,-1.1466521490637964,3.9835548501158864
3.56,-0.14609664186817764,-1.155253853968671,3.9742096246410594,-0.14612395010553203,-1.1552378176620104,3.9738602350179413
3.58,-0.1538902272928807,-1.163728076792597,3.9644451972940256,-0.15392150799740517,-1.1637194720169006,3.9641007689023606
3.6,-0.16175454978670625,-1.1721288054637655,3.954588189191894,-0.1617744177486713,-1.172095204300865,3.95427324142627
3.62,-0.16964259497432063,-1.1803710348901588,3.944752860101747,-0.16968091295889132,-1.1803631305119662,3.9443743882400875
3.64,-0.17762663246566895,-1.188547755991713,3.9346913461776274,-0.1776392151743384,-1.1885213908977108,3.9344008887151247
3.66,-0.18561362493335537,-1.1965847238142004,3.924724753942961,-0.18564753428803632,-1.1965681503733743,3.9243493636905167
3.68,-0.19367592805273293,-1.2045249692239663,3.914546447534797,-0.19370406894241826,-1.204501598934776,3.914216373246178
3.7,-0.20179066273642837,-1.2123454857776608,3.90431867756236,-0.2018070069345173,-1.2123199520654173,3.9039984145094375
3.72,-0.20992137057884197,-1.220030269846698,3.8940665263409824,-0.20995452562359457,-1.2200214511378786,3.893691919504112
3.74,-0.2181310562138121,-1.2276467179882362,3.883600779924401,-0.21814479234111728,-1.2276043638094007,3.8832932530519204
3.7600000000000002,-0.22634020986320413,-1.2350811320389876,3.8731793035844433,-0.2263759648029917,-1.235066984411551,3.8727987107374573
3.7800000000000002,-0.23463213187948173,-1.242439197251267,3.8625115113309696,-0.23464619152395733,-1.2424076343338863,3.8622045169493413
3.8000000000000003,-0.24292979707150403,-1.2496469579576,3.851855738404913,-0.24295361223405365,-1.2496246624015357,3.851506823011702
3.8200000000000003,-0.25126591213297056,-1.2567488341581508,3.8410739483689094,-0.2512963582970615,-1.2567164452466075,3.840701705421861
3.84,-0.2596606613054064,-1.2637205316470796,3.8300905407751507,-0.2596725531308238,-1.263681387673342,3.829785164211887
3.86,-0.26804992825970525,-1.2705340826903746,3.8191414988617103,-0.26808031262936044,-1.2705179230169295,3.8187531214536916
3.88,-0.27650603136016333,-1.2772677421877816,3.807896348228615,-0.2765177455866664,-1.2772245134959088,3.8076014199295236
3.9,-0.284954613398724,-1.2838291595273628,3.7967194151945463,-0.2849829541221153,-1.2837996505580687,3.7963258219920126
3.92,-0.29345388802933153,-1.2902845730279828,3.7852536517228725,-0.2934740341073579,-1.2902418552197754,3.784922008640476
3.94,-0.30197843525150114,-1.2965797388847589,3.7737159790007366,-0.301989075594631,-1.2965496783986505,3.773385578842893
3.96,-0.31049615047022466,-1.3027487102654112,3.762095341578559,-0.3105261632463723,-1.3027217012395198,3.7617120491358804
3.98,-0.3190793887290737,-1.308813136056553,3.7502279747623457,-0.3190833767660469,-1.3087565354335646,3.7498968535381056
4.0,-0.3276235160250965,-1.3146831867160014,3.738339977276785,-0.32765879133009296,-1.3146528235306025,3.7379353438159018
4.0200000000000005,-0.33624513146601287,-1.3204589825822948,3.726125866457006,-0.33625047802088276,-1.320409239244428,3.72582279014338
4.04,-0.3448429048808125,-1.32605262393011,3.713954659893777,-0.34485650426060266,-1.3260244877511376,3.713554382203053
4.0600000000000005,-0.3534539376749805,-1.331544007707492,3.7014784760405153,-0.3534749342459646,-1.3314973059803874,3.7011252307768854
4.08,-0.36209454253582096,-1.3368770667975518,3.688884196982648,-0.3621038293836316,-1.336826462899499,3.6885303698818257
4.1,-0.3707156121299067,-1.3420564808037332,3.676186516111491,-0.3707412487262806,-1.342010759790363,3.67576475950806
4.12,-0.3793868808271344,-1.3471009622225516,3.663124508048486,-0.37938524940918994,-1.3470490305190768,3.6628232890226733
4.14,-0.38801482957184336,-1.35196877723811,3.6501325915654603,-0.38803388708725745,-1.3519401417982448,3.649700781305833
4.16,-0.3966823358369939,-1.3567385892417598,3.636728621545695,-0.3966852163723575,-1.3566829934419005,3.636391997691143
4.18,-0.4053204601029796,-1.3613242786314055,3.6233068493883107,-0.4053372912709226,-1.3612765186129738,3.6228916437863465
4.2,-0.4139746246038545,-1.3657775321498697,3.6095908510042487,-0.4139881656216729,-1.3657196840632635,3.609194376254923
4.22,-0.42263574556744804,-1.370060944330722,3.5956349425951846,-0.4226358935333727,-1.3700114903658491,3.595294810643451
4.24,-0.4312582859937391,-1.3741897082735473,3.5816130754767572,-0.4312785298225344,-1.3741509721399006,3.5811875303435046
4.26,-0.4399324452259283,-1.3781892047400575,3.5672059589437692,-0.4399141304509573,-1.3781371982678245,3.566867096780471
4.28,-0.4485137449515015,-1.3820025582972448,3.5527596522803155,-0.4485407529630139,-1.3819692721047079,3.5523280609246624
4.3,-0.4571603623358448,-1.385722613192502,3.5379557863631366,-0.45715645692257495,-1.3856463316800045,3.5375649762224164
4.32,-0.46575046620901234,-1.3892254616144424,3.5230019058026114,-0.4657593043494863,-1.3891675498914227,3.5225724130462277
4.34,-0.4743300004162234,-1.39260419849425,3.5077511707396676,-0.4743473601554856,-1.3925321346909711,3.507344974763244
4.36,-0.48292864843022526,-1.3958014587960308,3.492242624171941,-0.48291869257947795,-1.3957393292631182,3.491877315520259
4.38,-0.4914510405804834,-1.398839459675002,3.476608809528161,-0.4914713736220536,-1.398788412195027,3.476164159840598
4.4,-0.5000197224123639,-1.4017389315661386,3.460544662029566,-0.5000034794791673,-1.4016786976388271,3.4602003241234827
4.42,-0.5085086053064657,-1.4044428595203704,3.444459576769024,-0.5085130909748683,-1.4044095354658859,3.4439807401294376
4.44,-0.5169976899908778,-1.407035400815146,3.4278861422639006,-0.5169982939929936,-1.4069803114130464,3.4275004805255964
4.46,-0.5254598738195957,-1.40942441981712,3.4111825038153505,-0.5254571799077193,-1.4093904472207957,3.4107547865521206
4.48,-0.5338820575474401,-1.4117158710555304,3.394249753701565,-0.5338878460128818,-1.4116394007633388,3.393739097854844
4.5,-0.5423050633881369,-1.4138031430399436,3.376865646757851,-0.5422883959499597,-1.4137266661705388,3.3764490845095425
4.5200000000000005,-0.5506448427457203,-1.4157252556818312,3.3594025510908105,-0.5506569401346387,-1.4156517739417076,3.3588806812392833
4.54,-0.5590076678159807,-1.4175065406071015,3.341451011169714,-0.5589915961818411,-1.4174142910512126,3.341030123798123
4.5600000000000005,-0.5672901902340239,-1.4190833907030773,3.323358006818377,-0.5672904893291458,-1.4190138210458805,3.322893987461375
4.58,-0.5755536524246248,-1.4205371403240477,3.304927230877939,-0.5755517528584866,-1.420450004134171,3.304469227524923
4.6000000000000005,-0.5837941933034291,-1.4217967122247044,3.2861529183376588,-0.5837735285160458,-1.421722517267111,3.28575322167317
4.62,-0.5919470395296641,-1.4229021610034427,3.267226851792482,-0.5919539669302407,-1.4228310742109564,3.2667438140275276
