t,Xo,Yo,Vx,Vy,Vx_des,Vy_des
24.04,-2.8963893325437597,4.256168425051943,-0.18302653870112623,-0.10618909285598654,-0.18273786726773264,-0.10550375685816346
24.060000000000002,-2.899858058149849,4.2541644845991105,-0.16566277941449473,-0.09481540049687887,-0.16508724318264886,-0.09531316429127545
24.080000000000002,-2.903000758121812,4.252350335457421,-0.147081659878947,-0.08560757418479746,-0.14815470670946818,-0.08553715980042145
24.1,-2.90580228927516,4.2507385426545925,-0.13365645297476883,-0.07680568921038083,-0.13200046444417377,-0.07621050367999929
24.12,-2.90828167357349,4.2492979093148575,-0.1156883559741546,-0.06663264338600938,-0.11667936159900118,-0.06736486082805695
24.14,-2.91048606720512,4.248032967887569,-0.10241452334018697,-0.05974869759315035,-0.10224035894060603,-0.05902849875640281
24.16,-2.912380851714381,4.246938614216271,-0.08975728653208175,-0.05084928999501541,-0.08872600972823287,-0.05122598560071656
24.18,-2.9140388835635935,4.245978250716387,-0.07487379556836866,-0.04386645031253624,-0.07617193665188798,-0.04397788813066261
24.2,-2.915445925472714,4.245173698229722,-0.06580841983097405,-0.03795809497440029,-0.0646063087705068,-0.03730046976000015
24.22,-2.9166258839241315,4.244484158957198,-0.053436502033681006,-0.030410011480046132,-0.054049318450128676,-0.031205388556697574
24.240000000000002,-2.9176188821950926,4.2439155895120795,-0.0447844490090964,-0.02641886301495371,-0.04451265830206416,-0.025699395253042556
24.26,-2.918414493518414,4.243456537007898,-0.036004947035558205,-0.020384021578952416,-0.03599899812106918,-0.02078403125575611
24.28,-2.919068934419404,4.2430759319359295,-0.028367910741029363,-0.016498799871769575,-0.028501461823511477,-0.01645532665610218
24.3,-2.919563027267706,4.242791947567486,-0.022884867816470793,-0.01331866592288605,-0.022003104385541452,-0.012703498239999783
24.32,-2.919949733561778,4.24256294521352,-0.013785906192384439,-0.009672330894097423,-0.016476388781266303,-0.009512647498137024
24.34,-2.9201968137962164,4.2423602781533996,-0.013233880830666973,-0.008470494121137982,-0.011882662920920248,-0.006860458636082886
24.36,-2.9204185207472033,4.2422825573559795,-0.008208845385559282,-0.002386869713643886,-0.008171636589031096,-0.004717896584396895
24.38,-2.9205616661690152,4.242187686303178,-0.006404502017099059,-0.003970908939866486,-0.005280858382593258,-0.003048905008742507
24.400000000000002,-2.9206575389787273,4.242160389469393,-0.002872902386505515,-0.0016063964387653393,-0.003135192649238943,-0.0018101043199994383
24.42,-2.92069365772518,4.2420919055919954,-0.0020014960194689917,-0.002858741706462356,-0.0016462964254114715,-0.000950489684377231
24.44,-2.9207366824234278,4.242094761812229,-0.0006515134793561154,0.0016287235342034286,-0.0007120963745299955,-0.00041112903352384916
24.46,-2.9207328100316103,4.242069030282285,-0.0005178282518052398,-0.003457361158708874,-0.00021626572515944415,-0.0001248610746372946
24.48,-2.920765276106921,4.242050840280772,-0.001444094463972136,0.002533279887483248,-2.770120918969887e-5,-1.5993300582550763e-5
24.5,-2.920751326424337,4.242081209064009,0.0017051248984994568,-0.0016875011011154221,2.6335268523099955e-64,1.5204674370992827e-64
24.52,-2.920758158480512,4.24203758716852,-0.002296677976636347,-0.0001296004563417681,2.6335268523099955e-64,1.5204674370992827e-64
24.54,-2.9207638037618433,4.242058637118978,0.0023509009169779918,-2.4259104669873767e-5,2.6335268523099955e-64,1.5204674370992827e-64
24.560000000000002,-2.9207398067256714,4.2420361281068155,-0.001679994514648112,-0.0003428881404764401,2.6335268523099955e-64,1.5204674370992827e-64
24.580000000000002,-2.920786730694707,4.242042642114022,-0.0002725196984442474,-0.0005077990706801046,2.6335268523099955e-64,1.5204674370992827e-64
24.6,-2.920742336207441,4.242016160531655,0.002434798569165189,-0.001167712138872867,2.6335268523099955e-64,1.5204674370992827e-64
24.62,-2.92075172177894,4.242025225791604,-0.0027357863896400325,0.0017033885473122547,2.6335268523099955e-64,1.5204674370992827e-64
24.64,-2.9207968695985924,4.242052278102274,-0.0006279151713056489,0.000323165680448718,2.6335268523099955e-64,1.5204674370992827e-64
24.66,-2.9207673782846326,4.2420410995513285,0.0025936703591909927,-0.0008167827700442175,2.6335268523099955e-64,1.5204674370992827e-64
24.68,-2.9207482989212585,4.242039606776981,-0.001346858792743905,0.0002719183916749914,2.6335268523099955e-64,1.5204674370992827e-64
