t,Xo,Yo,psi,xo_ref,yo_ref,psi_ref
12.68,-0.44895017954794253,-1.3667465057630466,-2.7318855048056623,-0.4577170998616057,-1.3858803914352413,-2.746589625782089
12.700000000000001,-0.4576120101285,-1.370104626834073,-2.745890355677349,-0.4663190429065217,-1.3893914331684092,-2.761597320562927
12.72,-0.46606742739928375,-1.3737158254793278,-2.7601659397223015,-0.47490606842529304,-1.3927457911303458,-2.7768402403286125
12.74,-0.474629646214678,-1.3769698078064654,-2.7747168153530937,-0.4834762448885723,-1.3959427108059015,-2.79232372696596
12.76,-0.4831281163851934,-1.380267539329505,-2.789417503569537,-0.49202764455696646,-1.3989814730934311,-2.808053050644036
12.780000000000001,-0.4917272839736729,-1.3832765997497756,-2.804211475078398,-0.5005583439146595,-1.4018613944665475,-2.8240333881879236
12.8,-0.5002515973057933,-1.3862763135531115,-2.8191809113176864,-0.5090664241020694,-1.4045818271278674,-2.84026979946128
12.82,-0.5087506942067964,-1.3889635054338618,-2.8344182660119333,-0.5175499713474815,-1.4071421591547282,-2.8567672016846313
12.84,-0.5171496797067621,-1.3916074351462533,-2.850000671537498,-0.5260070773975144,-1.409541814636829,-2.8735303416290496
12.86,-0.5255108096479366,-1.3940193954849018,-2.865810385336202,-0.5344358399463573,-1.411780253805774,-2.890563765641326
12.88,-0.5339064043273686,-1.3959967774898887,-2.8818657163684227,-0.5428343630636715,-1.4138569731564865,-2.907871787476663
12.9,-0.5421818912335946,-1.3981701195773646,-2.898294944009153,-0.5512007576210416,-1.415771505560463,-2.9254584539390693
12.92,-0.5505421462381598,-1.3998902117415777,-2.9150419943269785,-0.5595331417169218,-1.41752342037085,-2.943327508358318
12.94,-0.5588461879450819,-1.4016298966186627,-2.9320778346403733,-0.5678296410999326,-1.41911232351931,-2.9614823519654094
12.96,-0.5670795116795191,-1.4031133245197631,-2.9493577170997614,-0.5760883895904514,-1.4205378576046614,-2.9799260032668218
12.98,-0.5753050725007882,-1.404299093893739,-2.9668872300298705,-0.5843075295003827,-1.4217997019732729,-2.9986610555608455
13.0,-0.5834511727986437,-1.405508912116094,-2.984549200711824,-0.5924852120510168,-1.4228975727911868,-3.0176896327874116
13.02,-0.5916146535098347,-1.4064379394520212,-3.002255843937282,-0.6006195977888912,-1.4238312231079668,-3.037013343955663
13.040000000000001,-0.5997474320004543,-1.4074441476462975,-3.0201310642646853,-0.6087088569995438,-1.4246004429122434,-3.056633236450616
13.06,-0.6077952397831572,-1.4081067662120381,-3.0383575745477627,-0.6167511701190803,-1.4252050591789538,-3.0765497485812383
13.08,-0.6157390422099016,-1.4089304186197134,-3.0571505889635175,-0.6247447281434689,-1.4256449359082626,-3.0967626617959945
13.1,-0.623690944416921,-1.4093165828398206,-3.0762204452468525,-0.632687733035439,-1.4259199741561506,-3.117271053057284
13.120000000000001,-0.6315796630434923,-1.4097143088628161,-3.0956216810188577,-0.6405783981289299,-1.426030112056673,-3.138073247932042
13.14,-0.6393776282935811,-1.409963404255168,-3.115151998788937,-0.6484149485309748,-1.4259753248358749,-3.1591667750198162
13.16,-0.6471347782002345,-1.409817885043421,-3.1346769550077114,-0.6561956215209365,-1.4257556248173624,-3.180548322400299
13.18,-0.6548700875407575,-1.4097499607058313,-3.1546895371211594,-0.6639186669470101,-1.4253710614195327,-3.2022136968369384
13.200000000000001,-0.6625365419309578,-1.4091617879125737,-3.1750806985808304,-0.6715823476198899,-1.424821721144456,-3.224157786519374
13.22,-0.670117190328924,-1.4085642282176993,-3.1957505363559053,-0.6791849397035281,-1.42410772755842,-3.2463745281624186
13.24,-0.6776125979653496,-1.40808229280418,-3.216706416183001,-0.6867247331028875,-1.4232292412641343,-3.268856879300038
13.26,-0.6850001610326488,-1.407292616045939,-3.237989784158146,-0.6942000318486007,-1.4221864598646055,-3.2915967966167767
13.280000000000001,-0.6923284937219357,-1.4064556724521735,-3.2597773172258004,-0.7016091544784601,-1.4209796179186882,-3.314585221143532
13.3,-0.6995476891279018,-1.4052936342473594,-3.281910888042152,-0.7089504344156284,-1.4196089868883266,-3.3378120711071766
13.32,-0.706741072594427,-1.4042627400307781,-3.3044704715487456,-0.7162222203435245,-1.418074875077491,-3.3612662431627944
13.34,-0.7138186300471833,-1.402715476355076,-3.3272753202726233,-0.7234228765772527,-1.4163776275628293,-3.384935622651458
13.36,-0.7208414421603824,-1.401158195348052,-3.350333247734752,-0.7305507834315315,-1.4145176261160481,-3.408807103416094
13.38,-0.7277610107543359,-1.3993688972619795,-3.373722919010575,-0.7376043375850216,-1.4124952891180373,-3.4328666175728966
13.4,-0.7345757400127116,-1.3972964242475077,-3.397241994410813,-0.7445819524409615,-1.4103110714647626,-3.4570991754781866
13.42,-0.7413733512201447,-1.3952746396000368,-3.4209132474581163,-0.751482058484061,-1.407965464464942,-3.48148891595346
13.44,-0.748048511692003,-1.3928896930139287,-3.4447631518093167,-0.7583031036335323,-1.4054589957295327,-3.506019166638083
13.46,-0.7547334721410508,-1.3907396802284604,-3.4688501597013617,-0.7650435535922129,-1.4027922290530546,-3.5306725141355564
13.48,-0.7612613234887223,-1.3882085411199685,-3.493007363751179,-0.771701892191683,-1.3999657642867693,-3.55543088341058
13.5,-0.7677442754779168,-1.3856636881479334,-3.5172630583539743,-0.7782766217333054,-1.3969802372037556,-3.5802756256875665
13.52,-0.7740666635280827,-1.3827801995414064,-3.541603027485639,-0.7847662633251145,-1.3938363193558987,-3.6051876139035257
13.540000000000001,-0.7804049445471402,-1.3798924292881296,-3.566079506943064,-0.7911693572144676,-1.390534717922835,-3.630147344586513
13.56,-0.7866707472883032,-1.376968878640061,-3.590865320332566,-0.7974844631163963,-1.3870761755528846,-3.6551350448721456
13.58,-0.7927447673372925,-1.373748988348375,-3.615771633918908,-0.8037101605375832,-1.383461470195998,-3.680130783241006
13.6,-0.7987736167026013,-1.370492472829689,-3.6408406615960103,-0.8098450490958745,-1.3796914149287718,-3.7051145824642724
13.620000000000001,-0.8046311091743955,-1.3669468108977474,-3.6659873810894954,-0.8158877488352831,-1.3757668577715556,-3.7300665331879537
13.64,-0.8105038608757887,-1.3634169389344761,-3.6911878535959266,-0.8218369005363823,-1.3716886814977056,-3.7549669065692504
13.66,-0.8161849722019003,-1.359433810252487,-3.71627073886625,-0.8276911660220488,-1.367457803435014,-3.7797962644034544
13.68,-0.8219777000676617,-1.3555818713034955,-3.7413640676146236,-0.8334492284584668,-1.363075175259368,-3.8045355652444544
13.700000000000001,-0.8275941913249654,-1.3514566794966467,-3.766441783146862,-0.8391097926513267,-1.3585417827806887,-3.829166265124454
13.72,-0.8331821055888079,-1.3472521837141835,-3.791352466497612,-0.8446715853371638,-1.3538586457211834,-3.8536704116143126
13.74,-0.8385418825149652,-1.3427781543912396,-3.816151614441275,-0.8501333554697604,-1.3490268174859745,-3.87803073012961
13.76,-0.8438986674655173,-1.338297597809756,-3.840921340143818,-0.8554938745015498,-1.3440473849261527,-3.9022307015729356
13.780000000000001,-0.8490580068931427,-1.3335600247613306,-3.865653855281624,-0.8607519366599639,-1.3389214680942996,-3.9262546306029553
13.8,-0.8541700245252776,-1.3287236072987716,-3.8901391376698373,-0.8659063592186474,-1.3336502199925573,-3.9500877040282862
13.82,-0.8593524923786036,-1.3239457656386915,-3.9145751119540653,-0.870955982763505,-1.328234826313267,-3.9737160390324915
13.84,-0.8642446932983513,-1.3187955999152248,-3.9388177826214603,-0.8758996714534872,-1.3226765051722715,-3.997126721138374
13.86,-0.8693132309702889,-1.313771479332285,-3.9629093163123996,-0.8807363132760847,-1.3169765068349149,-4.020307832010337
13.88,-0.8741424063930425,-1.3084800149742066,-3.986941975704718,-0.8854648202974618,-1.3111361134348092,-4.043248467367142
13.9,-0.8787010443268202,-1.3029557422252755,-4.010676949377817,-0.8900841289071653,-1.305156638685447,-4.065938745430732
13.92,-0.8832195484648776,-1.29743219900743,-4.0341984940006075,-0.8945932000573771,-1.2990394275846875,-4.088369806467247
13.94,-0.8874690376596234,-1.2916377840965325,-4.057555032312294,-0.8989910194966265,-1.2927858561122283,-4.110533804081814
13.96,-0.8918240338980723,-1.2857906008237037,-4.080626750934252,-0.9032765979979345,-1.286397330920093,-4.1324238890097265
13.98,-0.8958141400599973,-1.2795622072555781,-4.103428994284196,-0.9074489715813258,-1.2798752890162266,-4.154034186202594
14.0,-0.8998808752001323,-1.2733169344937265,-4.126012494725138,-0.9115072017306619,-1.2732211974412626,-4.175359766041049
14.02,-0.9036834907596241,-1.2668768233698258,-4.148432249487522,-0.9154503756047495,-1.2664365529385275,-4.196396610517142
14.040000000000001,-0.9075269814256838,-1.2604096121553046,-4.170690766341048,-0.9192776062426673,-1.2595228816173774,-4.21714157522206
14.06,-0.9111409261894078,-1.2537692922519632,-4.192640969138867,-0.9229880327632775,-1.2524817386099143,-4.237592347951077
14.08,-0.9147859771523824,-1.2470471256807567,-4.21422311771337,-0.9265808205588686,-1.2453147077211868,-4.257747404700264
14.1,-0.918381948187406,-1.2402355172744017,-4.235680966395194,-0.9300551614828882,-1.2380234010729323,-4.277605963781498
14.120000000000001,-0.9216622714471574,-1.2332193543028294,-4.256911135268966,-0.9334102740317255,-1.2306094587409513,-4.297167938726291
14.14,-0.9250301009042611,-1.2261918369259937,-4.277861389300971,-0.9366454035204954,-1.223074548386205,-4.31643389058743
14.16,-0.9279713387625184,-1.218897261597599,-4.29846732016915,-0.9397598222527999,-1.215420364879685,-4.3354049801829335
14.18,-0.9310244039716336,-1.2115756946585565,-4.318749616755931,-0.9427528296844083,-1.207648629921187,-4.354082920760851
14.200000000000001,-0.9338202720640023,-1.2041082694707803,-4.33893772462512,-0.9456237525808368,-1.1997610916520347,-4.3724699314984115
