iter,score,best_so_far
1,22.722310258961926,22.722310258961926
2,17.6182517426047,17.6182517426047
3,16.973695101303985,16.973695101303985
4,17.187653036966104,16.973695101303985
5,18.00691231200347,16.973695101303985
6,24.53875107295245,16.973695101303985
7,24.297671175464114,16.973695101303985
8,26.22095797125931,16.973695101303985
9,24.692306229306645,16.973695101303985
10,21.44449059849911,16.973695101303985
11,15.736998051998935,15.736998051998935
12,16.25142628054359,15.736998051998935
13,20.36019762090126,15.736998051998935
14,15.98712020033807,15.736998051998935
15,23.319051853815527,15.736998051998935
16,25.166602148675448,15.736998051998935
17,19.771017504695195,15.736998051998935
18,17.355714918121368,15.736998051998935
19,18.66123985163187,15.736998051998935
20,15.901845099128558,15.736998051998935
21,22.26745054273363,15.736998051998935
22,18.327951308875033,15.736998051998935
23,16.893625491981776,15.736998051998935
24,20.973517710242245,15.736998051998935
25,16.282503783385035,15.736998051998935
26,16.02637941839804,15.736998051998935
27,18.142953287913127,15.736998051998935
28,17.137140900804855,15.736998051998935
29,20.664418176272523,15.736998051998935
30,21.561065227632785,15.736998051998935
31,18.667107509762257,15.736998051998935
32,19.894309973960343,15.736998051998935
33,16.393016734853383,15.736998051998935
34,21.480532457397977,15.736998051998935
35,17.586198302066844,15.736998051998935
36,16.13294759121911,15.736998051998935
37,18.53627905204038,15.736998051998935
38,15.833986084692109,15.736998051998935
39,21.125809327458292,15.736998051998935
40,15.779412163061002,15.736998051998935
41,16.333609865135962,15.736998051998935
42,23.187667001106217,15.736998051998935
43,16.09531032096767,15.736998051998935
44,17.096933513776374,15.736998051998935
45,16.276936798040637,15.736998051998935
46,15.910303093957069,15.736998051998935
47,18.098620133602846,15.736998051998935
48,17.76689567071599,15.736998051998935
49,17.606347870891362,15.736998051998935
50,16.209341706684,15.736998051998935
51,15.746257975325822,15.736998051998935
52,21.509420306612007,15.736998051998935
53,17.27192171138202,15.736998051998935
54,20.947386963138843,15.736998051998935
55,17.096947392735885,15.736998051998935
56,15.99145676641188,15.736998051998935
57,18.728130812501288,15.736998051998935
