controller,trajectory,mode,noise_seed,ok,tracking,ce,chatter,score,est_vel,est_rate,est_pos,est_heading,ctrl_pos,ctrl_heading,ctrl_pos_final,ctrl_head_final
asmc_v2,octagon_easy,pose,102,true,0.3487141944017202,25.65871245995965,0.6406261690225469,0.40216984535996947,0.001988788114515842,0.0020728288919627186,0.003354035482693947,0.0012566426720246374,0.022094297789025177,0.0009818591634398897,0.0010938940251312083,0.0025066883231457037
asmc_v2,octagon_mid,pose,102,true,1.0866231193841878,37.51498055125797,0.6274409449231382,1.1647793288659751,0.0022932397256575114,0.0020593826707099054,0.003359808346045471,0.0012709679691586845,0.0808668186219098,0.005223469184635145,0.00928258579293638,0.002197187580334346
asmc_v2,octagon_stress,pose,102,true,1.1302511708271432,46.40134571087615,0.6008709142398946,1.2269206410581353,0.0025091927631360417,0.0020174544190215966,0.003359907163112247,0.00129558948228028,0.13744292683409648,0.0022821879751575664,0.0008445408979507097,0.0022539976341371553
asmc_v2,octagon_stress_hdg30,pose,102,true,1.0559517215904568,46.56821799860767,0.611412466202066,1.1529688424208895,0.002584094567763106,0.0020733041048566596,0.0033608862310545843,0.0012990360515711037,0.1423489062110694,0.002898562881930298,0.001076929385999848,0.0023908819197136087
asmc_v2,spin_creep_easy,pose,102,true,0.19370126404648624,29.385727481130818,0.6499615042360195,0.25492152963217546,0.0016442261777054707,0.0030558252862842154,0.0033382605860884885,0.0013555736075300962,0.003004129013506953,0.006121061474334801,0.0028312633260477297,0.002859079521990715
asmc_v2,spin_creep_stress_yaw,pose,102,true,0.1954684223640352,45.44778419516852,0.6625490742130232,0.2901513061039696,0.0015616179564689233,0.0041778667300314855,0.003418952953410135,0.0013605194367584412,0.004847492951617359,0.018073887273687642,0.001854318225092383,0.000561391578232687
asmc_v2,coupled_vomega_easy,pose,102,true,0.05242924007907748,30.30812792058313,0.6602945119496517,0.115571173246959,0.002458724285660806,0.0022855117328227956,0.0033544597365650747,0.0013732010781042068,0.0034412535531059716,0.0014028159492717471,0.0006027756466452666,0.0003281165704303035
asmc_v2,coupled_vomega_stress,pose,102,true,28.527428029082706,46.30536327962987,0.5604680396200085,28.62389753591527,0.0027841294252719416,0.0023240384746696994,0.003378470620384482,0.0013991278731126048,1.022821015809046,0.0379084343338587,0.9242044886446706,0.0206781767314963
asmc_v2,spiral_orbit_stress,pose,102,true,31.02855279888678,49.27973690087145,0.5887568195411792,31.13121891743026,0.002352364013832712,0.00381705944159048,0.003436323456232624,0.0014599218017515255,0.16078085363607889,0.33531926802436113,0.2047646219948425,0.9068563865153756
asmc_v2,ellipse_stress_tangent,pose,102,true,0.6139876514693972,69.94440263916152,0.5832467356247654,0.7597051569676503,0.0025866651196522735,0.0022198861732210763,0.0032784647554655205,0.023231354480440555,0.04904189019238735,0.022857665077105037,0.0060472766400264145,0.0014091932206614644
asmc_v2,ellipse_stress_crab,pose,102,true,0.31147965188590493,25.27500115745712,0.5919899358816023,0.36413590429727394,0.002114200785461815,0.0020107909849920815,0.0033735632300984225,0.04265720768631455,0.03641681957675927,0.002078304180182341,0.0004209318155373078,2.954034941371475e-5
asmc_v2,multisine75_broadband,pose,102,true,0.046733341945786114,13.5203836256763,0.6523666779344633,0.07490080783261174,0.0016968502539468822,0.0023875407660067715,0.0032903469173169446,0.0012417490130212283,0.001714797521601078,0.0010208973919665775,0.0008466267273246531,0.0002083528618305533
pid_fb,octagon_easy,pose,102,true,0.3328408158924472,30.611493919909943,0.7646572247019455,0.3966147615589262,0.002375260695286273,0.0034637909655859667,0.0033548992388378533,0.001294432941380225,0.018903169341990173,0.003536270435561729,0.005040101395110435,0.002470400435301325
pid_fb,octagon_mid,pose,102,true,1.1590717383476603,40.672049131274996,0.6403077909231271,1.2438051740378167,0.002492614653676488,0.003229633600422339,0.0033505211086355853,0.0013047660756886135,0.08791775215194063,0.0024132841029990562,0.010863773310772465,0.005638914850293771
pid_fb,octagon_stress,pose,102,true,1.4849090949154662,49.509653459903234,0.6316401086490173,1.5880542062902645,0.0027435397354653407,0.003127548446618061,0.0033572188649070396,0.0013373932849572426,0.11410806665826305,0.0017873732698918039,0.022429811707312425,0.0025176833282097135
pid_fb,octagon_stress_hdg30,pose,102,true,1.269331564626256,49.69328654566943,0.6352800901394903,1.3728592449297339,0.0030168214193855235,0.0031703549614150728,0.003365009929158692,0.0013595432792949628,0.11938937482253498,0.0022212279935821264,0.016506140274016704,0.0005280765749079573
pid_fb,spin_creep_easy,pose,102,true,0.17951102933271468,30.290577868041325,0.751473954446502,0.2426163998911341,0.0016968030905054761,0.0059879992167798,0.003340429441898915,0.0013555831951530286,0.002260379404796127,0.004106844335727239,0.0015213892699155898,0.003457102147849778
pid_fb,spin_creep_stress_yaw,pose,102,true,0.24121825862907026,48.41978973752585,0.7376857527276435,0.3420928205822491,0.0016349226158165347,0.00806787694612974,0.0034141640891668656,0.0013602755725617415,0.0031604052095846086,0.0036918195934627033,0.003564689842686552,0.0037910531753255388
pid_fb,coupled_vomega_easy,pose,102,true,0.13109856366739436,33.59057895529745,0.7811834429757082,0.20107893649093073,0.0026864288068052895,0.003995778611116396,0.0033548181718150737,0.0013727565875779329,0.011573352662031756,0.004775751685881425,0.0005174512914690511,0.00011087505954954224
pid_fb,coupled_vomega_stress,pose,102,true,1.2823230209818917,42.329487834847804,0.7007374656142813,1.370509453971158,0.0023465398949011284,0.0036020860603717245,0.0033656039831582454,0.0014245019188932004,0.23843974051033384,0.0036368286152329327,0.0029930314937831074,0.0007596428929286247
pid_fb,spiral_orbit_stress,pose,102,true,14.052094307067577,52.337624126819456,0.5548722995485159,14.16113102399845,0.002493818964440728,0.004770590798555966,0.0034206822061318867,0.0014579021980454878,0.07812590556825977,0.10721406528604661,0.1422158535413302,0.36387642534256237
pid_fb,ellipse_stress_tangent,pose,102,true,0.6438598946682901,69.79630427516527,0.6335484277028895,0.7892688619082178,0.0026666555047873083,0.0036346350571566446,0.003272931060950421,0.02323114439955484,0.06714984077295182,0.0032424412859940613,0.009046311908661495,0.0014322635595593882
pid_fb,ellipse_stress_crab,pose,102,true,0.43776273760725776,30.517261856941836,0.7846437055799703,0.5013403664758865,0.0024139345332236384,0.003452325831737267,0.0033807159768781906,0.04265806197179855,0.009908896588716043,0.005132166809340734,0.010998095282154084,0.0029679891752065757
pid_fb,multisine75_broadband,pose,102,true,0.19525556454696447,19.714838093386675,0.7827177760019082,0.2363281439081867,0.0017735521061782533,0.0036482607027570517,0.003288255673109591,0.001243484140849097,0.012249997410298379,0.004425219142008356,0.0030556349433076813,0.00040388527813866454
pid_ct,octagon_easy,pose,102,true,0.1117926739645751,25.824206411994158,0.6673648254824757,0.16559310398956292,0.00226093125498319,0.0028862713623674634,0.0033536667433695807,0.0012642907618699581,0.0021070098972093025,0.0011775348012087554,0.0006414138326860217,0.0025938541248941354
pid_ct,octagon_mid,pose,102,true,0.1439605400638135,38.40459894223964,0.638963737223834,0.22397012119347942,0.002916792735849641,0.0027891100347331005,0.003366120491915505,0.0012963340517325834,0.004718391284713081,0.0011875414572811431,0.00039063328010629833,0.00287280670209272
pid_ct,octagon_stress,pose,102,true,0.23851185150404866,48.815469627568916,0.5587303758460417,0.34021074656148387,0.0036923272502567247,0.002960533920307008,0.00337984163973906,0.001365987680207017,0.015755806692286097,0.0018380433746641397,0.0005608233730621925,0.0028851162756010546
pid_ct,octagon_stress_hdg30,pose,102,true,0.2312958948069905,48.796512643984784,0.5441364662762618,0.33295529614862546,0.0038605442890224098,0.0029624680183521273,0.0033733481492006006,0.0013869846897556588,0.013993268616128289,0.0028965620356618026,0.0006901220702693291,0.00299813933699272
pid_ct,spin_creep_easy,pose,102,true,0.19411901809643306,29.50612163486565,0.7127603475843605,0.2555901048357365,0.0017551323380468273,0.005929651444747586,0.003346269999296715,0.0013547629053007218,0.0020699402785737224,0.0030245363417664675,0.0025076571141550703,0.0035750637401466
pid_ct,spin_creep_stress_yaw,pose,102,true,0.1114347487181948,46.4408516765648,0.7086599699225672,0.20818652304437146,0.001655322983322139,0.007929618755112243,0.0034197748022345184,0.001360569532259788,0.0023071287737775675,0.0022056807702049166,0.0021449928549144375,0.0006984674801499563
