iter,tier,score,best_so_far
1,full,1.0757741912583438,1.0757741912583438
1,full,1.0757741912583438,1.0757741912583438
2,full,1.1098348038428405,1.0757741912583438
3,full,1.0707892228959752,1.0707892228959752
4,full,1.0606617046934081,1.0606617046934081
5,full,1.0603050758328048,1.0603050758328048
6,full,1.0768598422538087,1.0603050758328048
7,full,1.0738823695581095,1.0603050758328048
8,full,1.0748730818762424,1.0603050758328048
9,full,1.062805043327763,1.0603050758328048
10,full,1.0716539633834865,1.0603050758328048
11,full,1.0556129794724263,1.0556129794724263
12,full,1.063261285245861,1.0556129794724263
13,full,1.0610640802415372,1.0556129794724263
14,full,1.0800879003578348,1.0556129794724263
15,full,1.0528811707568493,1.0528811707568493
16,full,1.0559229958317586,1.0528811707568493
17,full,1.0736307702449084,1.0528811707568493
18,full,1.0628131144239483,1.0528811707568493
19,full,1.052459717351014,1.052459717351014
20,full,1.051450514456847,1.051450514456847
21,full,1.063760371525351,1.051450514456847
22,full,1.0706702012038976,1.051450514456847
23,full,1.0587173390340217,1.051450514456847
24,full,1.0719031532291552,1.051450514456847
25,full,1.0735835247538195,1.051450514456847
26,full,1.070999123568377,1.051450514456847
27,full,1.057886187018407,1.051450514456847
28,full,1.0776600850692406,1.051450514456847
29,full,1.0688757703155587,1.051450514456847
30,full,1.0628271920633063,1.051450514456847
31,full,1.0799689837376198,1.051450514456847
32,full,1.0507310231163727,1.0507310231163727
33,full,1.0696599645735716,1.0507310231163727
34,full,1.0679733666228013,1.0507310231163727
35,full,1.064988052467509,1.0507310231163727
36,full,1.070491539221858,1.0507310231163727
37,full,1.074708549455419,1.0507310231163727
38,full,1.0635799243317519,1.0507310231163727
39,full,1.0565860644971468,1.0507310231163727
40,full,1.0711308865191154,1.0507310231163727
