iteration,score,best_so_far
1,116.81996878665542,116.81996878665542
2,813.5806276643166,116.81996878665542
3,482.79921610059955,116.81996878665542
4,450.18262633020544,116.81996878665542
5,675.0772661896153,116.81996878665542
6,587.7704445436767,116.81996878665542
7,405.63577692799186,116.81996878665542
8,396.9413546996771,116.81996878665542
9,831.1491959389239,116.81996878665542
10,443.90224990156787,116.81996878665542
11,960.0452819363237,116.81996878665542
12,913.0966249627334,116.81996878665542
13,429.744914540948,116.81996878665542
14,646.9308680605888,116.81996878665542
15,889.9265528676746,116.81996878665542
16,331.68821611660934,116.81996878665542
17,253.77830296867378,116.81996878665542
18,412.92916828497766,116.81996878665542
19,561.8654878440881,116.81996878665542
20,620.3431193209758,116.81996878665542
21,522.5400131753541,116.81996878665542
22,583.1790166932375,116.81996878665542
23,344.00221988480735,116.81996878665542
24,633.3200728972495,116.81996878665542
25,218.51713200862787,116.81996878665542
26,308.0962551310208,116.81996878665542
27,273.46085171024924,116.81996878665542
28,374.059193983508,116.81996878665542
29,348.1819498686843,116.81996878665542
30,305.7867471353754,116.81996878665542
31,246.82527726746926,116.81996878665542
32,507.51020086874377,116.81996878665542
33,267.7753345679186,116.81996878665542
34,262.43040440739935,116.81996878665542
35,312.20216310415327,116.81996878665542
36,354.6413257104351,116.81996878665542
37,309.4353861821905,116.81996878665542
38,614.5680680050514,116.81996878665542
39,147.81928196861196,116.81996878665542
40,613.3373667928029,116.81996878665542
41,338.2479027133066,116.81996878665542
42,449.5904886734319,116.81996878665542
43,416.33960621659537,116.81996878665542
44,97.08315003274883,97.08315003274883
45,273.22227906138875,97.08315003274883
46,116.51954946363601,97.08315003274883
47,264.08777588366803,97.08315003274883
48,157.12787226344645,97.08315003274883
49,215.10652947855542,97.08315003274883
50,399.76603811335895,97.08315003274883
51,197.30421281417725,97.08315003274883
52,404.0680675854981,97.08315003274883
53,287.0570854738456,97.08315003274883
54,319.8441317413947,97.08315003274883
55,180.0353670471559,97.08315003274883
56,413.2467635892562,97.08315003274883
57,85.80857969119462,85.80857969119462
