iter,score,best_so_far
1,177.39981168274068,177.39981168274068
2,165.7267996364235,165.7267996364235
3,123.8122751591908,123.8122751591908
4,112.0254007685652,112.0254007685652
5,157.0406445493447,112.0254007685652
6,150.58053604381246,112.0254007685652
7,82.9763862210951,82.9763862210951
8,124.52001751556492,82.9763862210951
9,121.68499652524987,82.9763862210951
10,104.22153804524096,82.9763862210951
11,112.09383450700176,82.9763862210951
12,116.85135341341453,82.9763862210951
13,142.07882056496027,82.9763862210951
14,64.14086349065991,64.14086349065991
15,126.32653885565506,64.14086349065991
16,123.52227051723575,64.14086349065991
17,105.71120203041716,64.14086349065991
18,99.03299569891685,64.14086349065991
19,141.25958908002676,64.14086349065991
20,55.1789950129253,55.1789950129253
21,73.0800083875064,55.1789950129253
22,65.52104632183126,55.1789950129253
23,64.93665004606574,55.1789950129253
24,104.58442474481049,55.1789950129253
25,81.79262333961803,55.1789950129253
26,76.3050367949682,55.1789950129253
27,141.65701952143664,55.1789950129253
28,63.43524663896309,55.1789950129253
29,73.9873116703182,55.1789950129253
30,62.286926686890844,55.1789950129253
31,69.04367541974757,55.1789950129253
32,51.1415369404599,51.1415369404599
33,78.56081569030613,51.1415369404599
34,72.3132042328215,51.1415369404599
35,51.8199158531385,51.1415369404599
36,95.09370631246053,51.1415369404599
37,75.90264563127295,51.1415369404599
38,52.13619011972269,51.1415369404599
39,60.743813827155996,51.1415369404599
40,84.19845818739137,51.1415369404599
41,62.10701885780884,51.1415369404599
42,58.647593346299196,51.1415369404599
43,61.9089401736737,51.1415369404599
44,100.47520864220944,51.1415369404599
45,74.15030498127446,51.1415369404599
46,70.6537526485492,51.1415369404599
47,50.74331676345026,50.74331676345026
48,96.07209505307708,50.74331676345026
49,86.8367105602789,50.74331676345026
50,79.2782757704636,50.74331676345026
51,29.161739981683414,29.161739981683414
52,52.62917363889617,29.161739981683414
53,76.3498397785582,29.161739981683414
54,56.70010949325043,29.161739981683414
55,30.895723579971545,29.161739981683414
56,70.41172769696907,29.161739981683414
57,49.97097350522333,29.161739981683414
58,62.67297349574997,29.161739981683414
59,137.6640598666486,29.161739981683414
60,82.1979708090192,29.161739981683414
61,35.93393311554962,29.161739981683414
62,37.40979791791651,29.161739981683414
63,31.15589004026409,29.161739981683414
64,53.314929069246205,29.161739981683414
65,30.306059937430884,29.161739981683414
66,50.475877355017815,29.161739981683414
67,31.05424165815933,29.161739981683414
68,44.059441538477486,29.161739981683414
69,74.20722348268255,29.161739981683414
70,59.2758123816014,29.161739981683414
71,30.760616130871846,29.161739981683414
72,32.69486466200609,29.161739981683414
73,56.82099412174575,29.161739981683414
74,27.945792041385854,27.945792041385854
75,47.54613214595548,27.945792041385854
76,34.925204521040996,27.945792041385854
77,56.6061631956621,27.945792041385854
78,60.86389179764506,27.945792041385854
79,48.99486720587753,27.945792041385854
80,29.70918545744029,27.945792041385854
81,47.14648378577043,27.945792041385854
82,26.839587788019593,26.839587788019593
83,34.04320513335886,26.839587788019593
84,67.11944911608873,26.839587788019593
85,36.63624276617775,26.839587788019593
86,34.18642190774689,26.839587788019593
87,51.23679787126195,26.839587788019593
88,31.056261741109495,26.839587788019593
89,28.557289824090756,26.839587788019593
90,41.150474298161875,26.839587788019593
91,32.83892492216851,26.839587788019593
92,35.98919214795455,26.839587788019593
93,29.300551143080007,26.839587788019593
94,28.647044671317957,26.839587788019593
95,36.1329332750827,26.839587788019593
96,31.405367246366396,26.839587788019593
97,31.775289772838228,26.839587788019593
98,67.45882563459195,26.839587788019593
99,50.62530162764874,26.839587788019593
100,28.788788415067966,26.839587788019593
101,27.29694823220798,26.839587788019593
102,43.90123887030238,26.839587788019593
103,89.18475663332212,26.839587788019593
104,29.879814083220975,26.839587788019593
105,33.788185745050114,26.839587788019593
106,35.76342026183523,26.839587788019593
107,31.754184615020527,26.839587788019593
108,37.16820213537877,26.839587788019593
109,33.09841144170802,26.839587788019593
110,26.910445381583596,26.839587788019593
111,55.76963537271408,26.839587788019593
112,43.50782598242722,26.839587788019593
113,31.59297921107625,26.839587788019593
114,33.96777148545138,26.839587788019593
115,34.68275304499382,26.839587788019593
116,31.42829274682367,26.839587788019593
117,32.25535841480365,26.839587788019593
118,28.90869204342464,26.839587788019593
119,27.52765148963407,26.839587788019593
120,29.188783818571395,26.839587788019593
121,31.802451392970486,26.839587788019593
122,27.728823489504354,26.839587788019593
123,32.61481993349907,26.839587788019593
124,39.766320080472916,26.839587788019593
125,41.50955196186683,26.839587788019593
126,26.735259569528363,26.735259569528363
127,34.031269873829125,26.735259569528363
128,27.30788713309056,26.735259569528363
129,29.83490134131672,26.735259569528363
130,29.417289765519172,26.735259569528363
131,42.58235134109237,26.735259569528363
132,32.592475418880724,26.735259569528363
133,28.688144674979036,26.735259569528363
134,27.965278992864253,26.735259569528363
135,27.648849656738026,26.735259569528363
136,27.86567676460985,26.735259569528363
137,31.650719495684257,26.735259569528363
138,92.0824856191036,26.735259569528363
139,32.299085340175246,26.735259569528363
140,27.308219250796768,26.735259569528363
141,37.87540873227041,26.735259569528363
142,30.25917112061123,26.735259569528363
143,51.05606040349897,26.735259569528363
144,30.45668201829346,26.735259569528363
145,33.81065123205836,26.735259569528363
146,28.671208724503625,26.735259569528363
147,28.224907485562245,26.735259569528363
148,29.996707717669384,26.735259569528363
149,41.579026208102896,26.735259569528363
150,30.07332084424751,26.735259569528363
151,36.61687801891219,26.735259569528363
152,27.549296454484484,26.735259569528363
153,36.22526975786681,26.735259569528363
154,30.133661576352825,26.735259569528363
155,29.48481067404494,26.735259569528363
156,33.05099794018307,26.735259569528363
157,28.639546617570208,26.735259569528363
158,33.351049425180534,26.735259569528363
159,31.45174558392019,26.735259569528363
160,28.57979197634589,26.735259569528363
161,27.5339331906413,26.735259569528363
