iter,tier,score,best_so_far
1,screen,0.4039077694589024,0.4039077694589024
2,screen,0.9034051605451386,0.4039077694589024
3,screen,0.9501640939436305,0.4039077694589024
4,screen,0.9327107251047559,0.4039077694589024
5,screen,0.6778960176042945,0.4039077694589024
6,screen,0.5774203348319835,0.4039077694589024
7,screen,0.38080441828387257,0.38080441828387257
8,screen,0.4398982135740968,0.38080441828387257
9,screen,0.5869559451740216,0.38080441828387257
10,screen,0.5674881008058167,0.38080441828387257
11,screen,0.23923672166190924,0.23923672166190924
12,screen,0.3370321583143524,0.23923672166190924
13,screen,0.42967312417660364,0.23923672166190924
14,screen,0.5776903931390416,0.23923672166190924
15,screen,2.239404756383878,0.23923672166190924
16,screen,0.7031490703219299,0.23923672166190924
17,screen,1.3042992846604289,0.23923672166190924
18,screen,0.33923549928421814,0.23923672166190924
19,screen,0.2686118191467865,0.23923672166190924
20,screen,0.3481711710046157,0.23923672166190924
21,screen,0.3586071634662029,0.23923672166190924
22,screen,0.6303153290819181,0.23923672166190924
23,screen,0.3517793511109533,0.23923672166190924
24,screen,0.6031338392330583,0.23923672166190924
25,screen,0.4202672403096769,0.23923672166190924
26,screen,0.34233313579366903,0.23923672166190924
27,screen,0.20459270866143048,0.20459270866143048
28,screen,0.32727541522115994,0.20459270866143048
29,screen,0.7498119215120217,0.20459270866143048
30,screen,0.7161775383594443,0.20459270866143048
31,screen,0.374614783357301,0.20459270866143048
32,screen,0.7388390942016487,0.20459270866143048
33,screen,0.6402117787972599,0.20459270866143048
34,screen,0.3415891707958085,0.20459270866143048
35,screen,0.3191471563984425,0.20459270866143048
36,screen,0.32746865044119683,0.20459270866143048
37,screen,0.36843418016645224,0.20459270866143048
38,screen,0.23667999430452163,0.20459270866143048
39,screen,0.22910442372995873,0.20459270866143048
40,screen,0.31602423491014503,0.20459270866143048
41,screen,0.3267339298795167,0.20459270866143048
42,screen,0.2137590093996482,0.20459270866143048
43,screen,0.22649199552595708,0.20459270866143048
44,screen,0.3462015639431344,0.20459270866143048
45,screen,0.19629779341334994,0.19629779341334994
46,screen,0.24323294674873855,0.19629779341334994
47,screen,0.3637464926291644,0.19629779341334994
48,screen,0.32868460916576037,0.19629779341334994
49,screen,0.5014405466361143,0.19629779341334994
50,screen,0.46124984185880014,0.19629779341334994
51,screen,0.48199703677103295,0.19629779341334994
52,screen,0.19843569259491506,0.19629779341334994
53,screen,0.2542465886207396,0.19629779341334994
54,screen,0.41472527955628014,0.19629779341334994
55,screen,0.48103582399979317,0.19629779341334994
56,screen,0.3285591845031747,0.19629779341334994
57,screen,0.31896241518543966,0.19629779341334994
58,screen,0.5199024097189595,0.19629779341334994
59,screen,0.483630661556945,0.19629779341334994
60,screen,0.20880553660397166,0.19629779341334994
61,screen,0.19325425406221225,0.19325425406221225
62,screen,0.8655404896609746,0.19325425406221225
63,screen,0.28788340017309677,0.19325425406221225
64,screen,0.4168003462335844,0.19325425406221225
65,screen,0.23137110856659582,0.19325425406221225
66,screen,0.18871434419624145,0.18871434419624145
67,screen,0.19937840920199817,0.18871434419624145
68,screen,0.20183670762213873,0.18871434419624145
69,screen,0.20449496364939465,0.18871434419624145
70,screen,0.21771820842524614,0.18871434419624145
71,screen,0.21628910322054243,0.18871434419624145
72,screen,0.20971926775655975,0.18871434419624145
73,screen,0.19116100840701955,0.18871434419624145
74,screen,0.1981019028008775,0.18871434419624145
75,screen,0.18875252662943576,0.18871434419624145
76,screen,0.24618880034609875,0.18871434419624145
77,screen,0.271985707781373,0.18871434419624145
78,screen,0.30813507973344434,0.18871434419624145
79,screen,0.19209595267477833,0.18871434419624145
80,screen,0.19500651302676467,0.18871434419624145
81,screen,0.46290657771082966,0.18871434419624145
82,screen,0.19790250991544348,0.18871434419624145
83,screen,0.1912549459732488,0.18871434419624145
