iter,tier,score,best_so_far
1,screen,2.8777470885190466,2.8777470885190466
2,screen,5.061590630194183,2.8777470885190466
3,screen,4.368313194704916,2.8777470885190466
4,screen,4.157863763896108,2.8777470885190466
5,screen,4.19395181177847,2.8777470885190466
6,screen,3.4019453876837384,2.8777470885190466
7,screen,3.626877826741264,2.8777470885190466
8,screen,4.054013746120629,2.8777470885190466
9,screen,4.099156792113523,2.8777470885190466
10,screen,4.237780259268783,2.8777470885190466
11,screen,4.712254321457994,2.8777470885190466
12,screen,3.6267726328335663,2.8777470885190466
13,screen,3.4067490340069018,2.8777470885190466
14,screen,3.504665757632845,2.8777470885190466
15,screen,3.390754016448375,2.8777470885190466
16,screen,3.785031306088409,2.8777470885190466
17,screen,3.7629070263036692,2.8777470885190466
18,screen,3.4182173618717293,2.8777470885190466
19,screen,4.043665422547861,2.8777470885190466
20,screen,3.891528933529033,2.8777470885190466
21,screen,3.1816724911792233,2.8777470885190466
22,screen,3.6559282425507704,2.8777470885190466
23,screen,3.0932110959235395,2.8777470885190466
24,screen,3.1464468316078538,2.8777470885190466
25,screen,4.070579763782458,2.8777470885190466
26,screen,3.227991547382869,2.8777470885190466
27,screen,2.904740715863575,2.8777470885190466
28,screen,3.1659044946826786,2.8777470885190466
29,screen,4.339499679968222,2.8777470885190466
30,screen,3.010028844748255,2.8777470885190466
31,screen,3.3699881040968447,2.8777470885190466
32,screen,3.0522228717391244,2.8777470885190466
33,screen,2.710424903225497,2.710424903225497
34,screen,3.055251331912142,2.710424903225497
35,screen,2.8605047317969756,2.710424903225497
36,screen,2.923678806856351,2.710424903225497
37,screen,2.8991874075796313,2.710424903225497
38,screen,2.7018593756800326,2.7018593756800326
39,screen,2.8048736492427695,2.7018593756800326
40,screen,3.339796155026768,2.7018593756800326
41,screen,2.813039972907942,2.7018593756800326
42,screen,2.7572947954813163,2.7018593756800326
43,screen,2.6995242549459504,2.6995242549459504
44,screen,2.74203661085921,2.6995242549459504
45,screen,2.6552332804023995,2.6552332804023995
46,screen,2.7721846397077763,2.6552332804023995
47,screen,2.81284592326573,2.6552332804023995
48,screen,2.820776712780454,2.6552332804023995
49,screen,2.8809715614805618,2.6552332804023995
50,screen,2.721653657088063,2.6552332804023995
51,screen,2.6678489471870472,2.6552332804023995
52,screen,2.7132862899337487,2.6552332804023995
53,screen,2.654281680671472,2.654281680671472
54,screen,2.7246749255359117,2.654281680671472
55,screen,2.7043879751534163,2.654281680671472
56,screen,2.6649525688429,2.654281680671472
57,screen,2.8698795865528495,2.654281680671472
58,screen,2.801244232943773,2.654281680671472
59,screen,2.6387053453074127,2.6387053453074127
60,screen,2.8759983363842756,2.6387053453074127
61,screen,2.6608080034155592,2.6387053453074127
62,screen,2.685662552344788,2.6387053453074127
63,screen,2.7931655502209742,2.6387053453074127
64,screen,2.812199077644462,2.6387053453074127
65,screen,2.754132249514347,2.6387053453074127
66,screen,2.6840682025780525,2.6387053453074127
67,screen,2.6724733211753353,2.6387053453074127
68,screen,2.653305424415272,2.6387053453074127
69,screen,2.6664950495137605,2.6387053453074127
70,screen,2.6464334352398513,2.6387053453074127
71,screen,2.6537003744633623,2.6387053453074127
72,screen,2.6766548353521697,2.6387053453074127
73,screen,2.6737977745140786,2.6387053453074127
74,screen,2.700524501251285,2.6387053453074127
75,screen,2.7097478821894523,2.6387053453074127
76,screen,2.683207495457895,2.6387053453074127
77,screen,2.6817855574369722,2.6387053453074127
78,screen,2.6850677043056916,2.6387053453074127
79,screen,2.6388423519573667,2.6387053453074127
80,screen,2.645167539894347,2.6387053453074127
81,screen,2.6890133925368476,2.6387053453074127
1,full,2.6387053453074127,2.6387053453074127
1,full,2.6387053453074127,2.6387053453074127
2,full,2.648904492745386,2.6387053453074127
3,full,2.642489592444586,2.6387053453074127
4,full,2.6387115957471865,2.6387053453074127
5,full,2.6384759285653745,2.6384759285653745
6,full,2.642296249734502,2.6384759285653745
7,full,2.6341810904602943,2.6341810904602943
8,full,2.639967966442663,2.6341810904602943
9,full,2.637004838553043,2.6341810904602943
10,full,2.638521543518036,2.6341810904602943
11,full,2.6387048178181476,2.6341810904602943
12,full,2.638836772399497,2.6341810904602943
13,full,2.635324648416878,2.6341810904602943
14,full,2.6427998548613285,2.6341810904602943
15,full,2.6412745630549566,2.6341810904602943
16,full,2.6288536977488617,2.6288536977488617
17,full,2.6254006958639104,2.6254006958639104
18,full,2.625445752238322,2.6254006958639104
19,full,2.6255459105879115,2.6254006958639104
20,full,2.6263977065166975,2.6254006958639104
21,full,2.625506154999083,2.6254006958639104
22,full,2.6258098027937447,2.6254006958639104
23,full,2.6253629307530453,2.6253629307530453
24,full,2.6253168313911512,2.6253168313911512
25,full,2.625294494641693,2.625294494641693
26,full,2.6252808648085715,2.6252808648085715
27,full,2.6252805811851627,2.6252805811851627
28,full,2.6257383529898375,2.6252805811851627
29,full,2.625346510417707,2.6252805811851627
30,full,2.62571892212578,2.6252805811851627
31,full,2.6251774372006067,2.6251774372006067
32,full,2.6251145702746106,2.6251145702746106
33,full,2.6251154396853003,2.6251145702746106
34,full,2.625996498145544,2.6251145702746106
35,full,2.6251026101076538,2.6251026101076538
36,full,2.625110999215453,2.6251026101076538
37,full,2.625958795280799,2.6251026101076538
