iter,score,best_so_far
1,21.161059941346398,21.161059941346398
2,24.293053427848516,21.161059941346398
3,18.595600884475015,18.595600884475015
4,21.788774806298694,18.595600884475015
5,25.784754965332226,18.595600884475015
6,25.878474524606357,18.595600884475015
7,25.302128355066664,18.595600884475015
8,26.6903815364172,18.595600884475015
9,23.358373216197947,18.595600884475015
10,22.479508136149633,18.595600884475015
11,18.141612267624524,18.141612267624524
12,22.856288218979397,18.141612267624524
13,26.188146975621695,18.141612267624524
14,21.397346304393743,18.141612267624524
15,21.791537638401763,18.141612267624524
16,22.474243568731822,18.141612267624524
17,25.23393661704755,18.141612267624524
18,17.629691531439278,17.629691531439278
19,20.46368596139573,17.629691531439278
20,21.812355860349747,17.629691531439278
21,20.35916992279305,17.629691531439278
22,20.436753287904633,17.629691531439278
23,17.464561482504145,17.464561482504145
24,19.752973923805456,17.464561482504145
25,19.305651352202336,17.464561482504145
26,22.17848617741425,17.464561482504145
27,22.24033463940158,17.464561482504145
28,22.026831252188124,17.464561482504145
29,18.737466712133305,17.464561482504145
30,20.307243034121694,17.464561482504145
31,16.802329294354944,16.802329294354944
32,20.352083904097988,16.802329294354944
33,24.633138106736155,16.802329294354944
34,16.672022255356445,16.672022255356445
35,22.41604063743778,16.672022255356445
36,16.184053922070014,16.184053922070014
37,19.12175053211432,16.184053922070014
38,15.785888178395812,15.785888178395812
39,16.549287561320003,15.785888178395812
40,15.989699215657705,15.785888178395812
41,17.734930452585054,15.785888178395812
42,21.507116091485702,15.785888178395812
43,16.394331058805918,15.785888178395812
44,16.741113780263586,15.785888178395812
45,16.48246006943488,15.785888178395812
46,26.57390580364768,15.785888178395812
47,16.21288832738842,15.785888178395812
48,18.621649369206043,15.785888178395812
49,16.33610954409248,15.785888178395812
50,20.056332851661388,15.785888178395812
51,19.725590137099317,15.785888178395812
52,15.941635749480472,15.785888178395812
53,20.528806103506525,15.785888178395812
54,19.103441686880423,15.785888178395812
55,17.267383007511413,15.785888178395812
56,20.95582458529354,15.785888178395812
57,20.195905725229302,15.785888178395812
58,16.251980979962433,15.785888178395812
59,18.095777562811982,15.785888178395812
60,22.5909141957371,15.785888178395812
61,17.458984784852316,15.785888178395812
62,21.426636469293285,15.785888178395812
63,16.886842567363082,15.785888178395812
64,22.54358602843609,15.785888178395812
65,21.435332673002204,15.785888178395812
66,15.857855572211287,15.785888178395812
67,17.074100744784584,15.785888178395812
68,23.802129750937485,15.785888178395812
69,15.72556042674291,15.72556042674291
70,16.36177672110825,15.72556042674291
71,20.11873813188289,15.72556042674291
