time,Vx_true,Vy_true,Vpsi_true,Vx_hat,Vy_hat,Vpsi_hat,Xo_true,Yo_true,psi_true,Xo_hat,Yo_hat,psi_hat,dx_hat,dy_hat,dpsi_hat,slip
0.0,0.0,0.0,0.0,5.557487312349881e-5,0.00010465188477950326,-0.00012419262052072876,0.0,0.0,0.0,-1.0550021163951168e-7,4.698630096262808e-9,3.1410321081041976e-8,1.8847326416124706e-8,2.498631204331044e-7,0.0,0.0
0.001,-1.3502189157069372e-10,2.5039485577255944e-8,2.7233745337326165e-9,-3.3690065638586916e-5,-5.566776967460502e-5,-0.0005426632940813722,-7.261623633850755e-14,9.0249106066822e-12,1.3055926455900326e-12,-6.163378909979997e-7,-2.1498182012648885e-8,1.3006248570384608e-7,-3.0904035892457055e-7,-1.8695607506664562e-5,0.0,3.3434529687305938e-6
0.002,-2.617565955119469e-8,7.034113111970526e-8,5.657574194270521e-8,9.96169971248282e-5,0.0002902779633183507,0.0007651421260529978,-1.2773294803347814e-11,5.646344548370066e-11,2.7686940105738266e-11,-1.5943671648412126e-7,1.1853824985801513e-8,7.743642353739351e-8,-1.842056017318324e-8,1.4702007228136291e-6,0.0,4.860638981683039e-6
0.003,-2.0881500834627684e-8,1.279098196218128e-7,1.862926730532138e-7,0.00012388719454735868,0.00022441342267567573,0.004359220598347872,-3.593681697274423e-11,1.540882742469831e-10,1.4339083212301662e-10,3.8976856979635526e-6,1.0494164835116139e-7,3.6637364497463566e-7,-4.920473082990862e-8,-7.3616640704722154e-6,0.0,6.958306618753679e-6
0.004,-4.373647996532788e-10,1.9867043474631782e-7,4.598095566997449e-7,0.00015853500396786655,0.00012001106881282882,0.0003574475790930464,-4.7009032749915763e-11,3.1672288342249316e-10,4.563370605885768e-10,5.044306034067796e-6,1.675452128940129e-7,5.912229179075962e-7,-3.6286448950035114e-7,-4.3956962205691015e-6,0.0,1.2368150675586046e-5
0.005,3.63082597978592e-8,2.824168453721659e-7,7.521700406669785e-7,0.00019689804601170636,-3.306496003004531e-5,0.0007567220031750424,-3.038013326628593e-11,5.560496032009193e-10,1.0602539528869647e-9,5.753992188755175e-6,4.90289266463372e-7,7.078866025235393e-7,5.407609045595066e-7,-2.6390147972295485e-5,0.0,4.605225781846589e-6
0.006,1.1718350161960505e-7,3.65078292579501e-7,1.0186027495485004e-6,0.00020299454629922893,-0.00022049399161648211,0.000865664792553227,4.466333214704605e-11,8.809080192620271e-10,1.9465840975467024e-9,6.61794973211746e-6,4.732532398077322e-7,6.71685880193988e-7,-7.164632414003048e-7,-4.725804612943352e-5,0.0,4.217793628312176e-6
0.007,2.717834826250562e-7,4.644838658823838e-7,1.120009487684726e-6,0.0002559202229557866,-5.807922950221893e-5,-0.002999717433019354,2.3187857617630973e-10,1.2916448968612098e-9,3.033374323727772e-9,3.938835153055957e-6,6.281693049604226e-7,4.5198992629683085e-7,-1.016640843062124e-6,-4.187764809251142e-5,0.0,2.277015971273334e-5
0.008,3.939542215869788e-7,5.933475773070921e-7,1.2946794370979358e-6,0.0003007215774357881,6.317929237829893e-5,2.7834560208076994e-5,5.636003526024831e-10,1.8203879495627917e-9,4.235172854939934e-9,3.597927108617542e-6,3.9071552605061807e-7,3.947368287272575e-7,-4.264687527049987e-6,-3.64178156137155e-5,0.0,4.129197280286276e-6
0.009000000000000001,5.041919907406032e-7,7.113005807957559e-7,1.5205607386549593e-6,0.0002581554534854431,-0.0001849103726047753,-0.001645956485041561,1.011862726317958e-9,2.474144442279782e-9,5.640118776147148e-9,1.839146967038023e-6,4.990206726035138e-7,4.534892040069871e-7,-5.5905475571932655e-6,-6.54879751549437e-5,0.0,3.8756734257959396e-6
