iter,score,best_so_far
1,19.76122304085986,19.76122304085986
2,22.988337549040818,19.76122304085986
3,17.618695768126265,17.618695768126265
4,20.436128800136753,17.618695768126265
5,24.63837903132701,17.618695768126265
6,24.64603484655222,17.618695768126265
7,23.804204416000594,17.618695768126265
8,25.062159426214073,17.618695768126265
9,21.90202956436888,17.618695768126265
10,21.043553410811768,17.618695768126265
11,16.716624953145757,16.716624953145757
12,21.39312972087915,16.716624953145757
13,24.78327297704846,16.716624953145757
14,20.000242324967385,16.716624953145757
15,20.352442822149982,16.716624953145757
16,21.039105997306415,16.716624953145757
17,24.339746557795888,16.716624953145757
18,16.799339093964363,16.716624953145757
19,19.038026684626182,16.716624953145757
20,20.637480329790105,16.716624953145757
21,18.965864710503173,16.716624953145757
22,19.317122398088056,16.716624953145757
23,16.264697843249206,16.264697843249206
24,18.39336959823913,16.264697843249206
25,18.051392016727327,16.264697843249206
26,21.02902679932398,16.264697843249206
27,20.974204142522428,16.264697843249206
28,20.872652092721406,16.264697843249206
29,17.809176917651936,16.264697843249206
30,19.32085213354381,16.264697843249206
31,15.626781215770514,15.626781215770514
32,18.804077756825638,15.626781215770514
33,23.366294011391247,15.626781215770514
34,15.195132511382933,15.195132511382933
35,21.379947977590316,15.195132511382933
36,14.918533898742773,14.918533898742773
37,18.29244992234192,14.918533898742773
38,14.672947712079853,14.672947712079853
39,15.675899058595439,14.672947712079853
40,14.478431352057731,14.478431352057731
41,16.861737405796447,14.478431352057731
42,20.514617777590306,14.478431352057731
43,14.707320600485668,14.478431352057731
44,16.697346802091072,14.478431352057731
45,15.396778550382122,14.478431352057731
46,24.692559322069833,14.478431352057731
47,15.24749610944255,14.478431352057731
48,17.136988358811298,14.478431352057731
49,15.211131988260567,14.478431352057731
50,18.72173889047495,14.478431352057731
51,18.801843454661068,14.478431352057731
52,15.546038162741636,14.478431352057731
53,19.056921344632602,14.478431352057731
54,15.903981516808582,14.478431352057731
55,19.432983025923225,14.478431352057731
56,19.121395672440514,14.478431352057731
57,17.895125757373272,14.478431352057731
58,14.858358752956507,14.478431352057731
59,15.036974559092819,14.478431352057731
60,16.051614425521826,14.478431352057731
61,15.169768923389421,14.478431352057731
