iteration,score,best_so_far
1,279.280677702468,279.280677702468
2,588.6377062341793,279.280677702468
3,1212.2945138910982,279.280677702468
4,667.8795479117323,279.280677702468
5,526.4445536366088,279.280677702468
6,379.6340455229662,279.280677702468
7,1234.7769002154657,279.280677702468
8,90.06477806575865,90.06477806575865
9,623.1976060905928,90.06477806575865
10,64.81772638669146,64.81772638669146
11,54.762628122255606,54.762628122255606
12,106.53824828383551,54.762628122255606
13,982.8770069633167,54.762628122255606
14,883.4789489468243,54.762628122255606
15,282.7717902662999,54.762628122255606
16,682.3106803480907,54.762628122255606
17,878.7560387271658,54.762628122255606
18,60.46867143339651,54.762628122255606
19,795.5790769521113,54.762628122255606
20,56.30177840555147,54.762628122255606
21,841.7755472027591,54.762628122255606
22,59.92430890316454,54.762628122255606
23,58.74938606935191,54.762628122255606
24,58.781556191125496,54.762628122255606
25,303.9293134698965,54.762628122255606
26,293.3133939925166,54.762628122255606
27,640.3281128096543,54.762628122255606
28,56.79469573959869,54.762628122255606
29,837.3068639043667,54.762628122255606
30,56.153348003648595,54.762628122255606
31,97.72742614918391,54.762628122255606
32,53.46704911037979,53.46704911037979
33,57.84717043247214,53.46704911037979
34,362.9892990200991,53.46704911037979
35,684.8177800751536,53.46704911037979
36,462.42853353550805,53.46704911037979
37,57.974257064921694,53.46704911037979
38,56.901074562456415,53.46704911037979
39,60.75613974625234,53.46704911037979
40,60.62986103923392,53.46704911037979
41,56.35118611543277,53.46704911037979
42,64.0409195764819,53.46704911037979
43,61.60443382306302,53.46704911037979
44,59.67055549542239,53.46704911037979
45,462.0954283901433,53.46704911037979
46,364.59131705055034,53.46704911037979
47,1244.7944174431102,53.46704911037979
48,325.54630526007065,53.46704911037979
49,877.9918636844486,53.46704911037979
50,52.48492270324702,52.48492270324702
51,51.31701824211117,51.31701824211117
52,54.697231459979385,51.31701824211117
53,60.82927377378314,51.31701824211117
54,57.08511188306874,51.31701824211117
55,67.76884969879781,51.31701824211117
56,57.621919426534234,51.31701824211117
57,200.97715235278707,51.31701824211117
